Date,21/02/2020,Material,Brass
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
12022.0,316.15,302.02,294.84,290.46,287.9,286.34,285.21,283.4
12160.0,316.15,302.02,294.84,290.46,287.84,286.34,285.21,283.4
12297.0,316.15,301.96,294.84,290.46,287.84,286.34,285.28,283.46
12434.0,316.15,301.96,294.84,290.52,287.84,286.34,285.28,283.4
12571.0,316.15,302.02,294.84,290.52,287.84,286.34,285.21,283.4
12708.0,316.15,302.02,294.84,290.46,287.78,286.34,285.21,283.46
12846.0,316.15,302.02,294.84,290.46,287.78,286.34,285.28,283.46
12984.0,316.15,302.02,294.84,290.52,287.84,286.34,285.28,283.46
13121.0,316.21,302.02,294.84,290.52,287.84,286.34,285.28,283.46
13258.0,316.09,302.02,294.84,290.52,287.84,286.34,285.28,283.4
13395.0,316.09,302.02,294.84,290.52,287.84,286.34,285.28,283.4
13533.0,316.15,302.02,294.9,290.52,287.84,286.34,285.28,283.4
13670.0,316.15,302.02,294.9,290.46,287.84,286.34,285.28,283.4
13808.0,316.09,302.02,294.9,290.46,287.84,286.34,285.28,283.4
13945.0,316.09,302.09,294.9,290.46,287.78,286.34,285.28,283.46
14083.0,316.09,302.09,294.9,290.46,287.78,286.34,285.28,283.46
14220.0,316.09,302.09,294.9,290.52,287.84,286.4,285.28,283.4
14357.0,316.09,302.09,294.9,290.52,287.84,286.34,285.28,283.4
14494.0,316.09,302.15,294.9,290.52,287.84,286.34,285.28,283.46
14632.0,316.09,302.15,294.9,290.52,287.84,286.4,285.28,283.4
14770.0,316.09,302.09,294.9,290.52,287.84,286.4,285.28,283.4
14907.0,316.09,302.09,294.9,290.52,287.84,286.4,285.28,283.4
15044.0,316.09,302.09,294.9,290.52,287.84,286.4,285.28,283.4
15181.0,316.09,302.15,294.9,290.52,287.84,286.4,285.28,283.4
15319.0,316.09,302.15,294.9,290.52,287.84,286.4,285.28,283.4
15457.0,316.09,302.15,294.9,290.52,287.84,286.34,285.28,283.46
15594.0,316.03,302.15,294.9,290.52,287.84,286.34,285.28,283.46
15731.0,316.03,302.15,294.9,290.52,287.9,286.34,285.28,283.46
15868.0,316.03,302.15,294.9,290.52,287.9,286.4,285.28,283.4
16006.0,316.03,302.15,294.96,290.52,287.84,286.4,285.28,283.4
16143.0,316.03,302.21,294.96,290.52,287.84,286.34,285.28,283.46
16281.0,316.03,302.21,294.96,290.59,287.9,286.34,285.28,283.46
16418.0,316.03,302.21,294.96,290.59,287.9,286.4,285.28,283.4
16556.0,316.03,302.21,294.96,290.52,287.84,286.4,285.28,283.4
16693.0,316.03,302.21,294.96,290.52,287.9,286.4,285.28,283.46
16830.0,316.03,302.21,294.96,290.52,287.9,286.4,285.28,283.4
16967.0,315.96,302.21,294.96,290.52,287.84,286.34,285.28,283.4
17105.0,315.96,302.27,294.96,290.52,287.84,286.4,285.28,283.4
17243.0,315.96,302.27,294.9,290.52,287.9,286.4,285.28,283.4
17380.0,315.96,302.27,294.96,290.59,287.9,286.34,285.28,283.4
17517.0,315.96,302.27,294.96,290.59,287.84,286.34,285.34,283.4
17654.0,315.96,302.27,295.02,290.52,287.84,286.34,285.34,283.46
17792.0,315.96,302.27,295.02,290.52,287.84,286.34,285.28,283.46
17929.0,315.96,302.27,294.96,290.52,287.84,286.4,285.28,283.46
18067.0,315.9,302.21,294.96,290.52,287.84,286.4,285.21,283.4
18204.0,315.9,302.21,295.02,290.59,287.84,286.4,285.21,283.4
18341.0,315.9,302.27,295.02,290.59,287.84,286.4,285.28,283.4
18479.0,315.84,302.27,295.02,290.59,287.84,286.4,285.34,283.4
18616.0,315.84,302.27,295.02,290.59,287.84,286.34,285.34,283.4
18753.0,315.9,302.27,295.02,290.52,287.84,286.34,285.28,283.4
18891.0,315.9,302.27,295.09,290.59,287.84,286.4,285.28,283.46
19028.0,315.9,302.27,295.09,290.59,287.9,286.4,285.28,283.4
19166.0,315.9,302.27,295.02,290.59,287.9,286.4,285.28,283.4
19303.0,315.9,302.27,295.02,290.59,287.9,286.4,285.28,283.4
19440.0,315.84,302.27,295.02,290.59,287.9,286.4,285.28,283.4
19577.0,315.84,302.27,295.02,290.59,287.84,286.4,285.28,283.4
19716.0,315.84,302.27,295.02,290.65,287.84,286.4,285.28,283.4
19853.0,315.84,302.34,295.02,290.65,287.84,286.34,285.28,283.46
19990.0,315.84,302.34,295.02,290.59,287.9,286.34,285.28,283.4
20127.0,315.84,302.34,295.02,290.59,287.9,286.34,285.28,283.4
20264.0,315.71,302.34,295.02,290.59,287.9,286.34,285.34,283.46
20402.0,315.71,302.34,295.02,290.59,287.9,286.4,285.34,283.46
20540.0,315.78,302.34,295.02,290.59,287.84,286.4,285.28,283.4
20677.0,315.78,302.34,295.02,290.59,287.84,286.34,285.28,283.4
20814.0,315.78,302.34,295.09,290.59,287.84,286.34,285.34,283.46
20952.0,315.65,302.34,295.09,290.59,287.84,286.4,285.34,283.46
21089.0,315.65,302.34,295.09,290.65,287.9,286.4,285.28,283.4
21226.0,315.71,302.4,295.09,290.65,287.9,286.4,285.34,283.4
21364.0,315.71,302.4,295.09,290.59,287.9,286.4,285.34,283.4
21501.0,315.65,302.34,295.09,290.59,287.9,286.4,285.28,283.4
21639.0,315.65,302.34,295.09,290.59,287.9,286.4,285.28,283.4
21776.0,315.65,302.4,295.15,290.59,287.84,286.4,285.28,283.4
21913.0,315.65,302.4,295.15,290.59,287.84,286.4,285.28,283.4
22050.0,315.65,302.4,295.09,290.59,287.84,286.4,285.34,283.4
22189.0,315.65,302.34,295.09,290.59,287.84,286.4,285.34,283.46
22326.0,315.65,302.34,295.09,290.59,287.84,286.4,285.28,283.46
22463.0,315.59,302.4,295.09,290.59,287.84,286.4,285.34,283.4
22600.0,315.59,302.4,295.09,290.59,287.84,286.34,285.34,283.4
22737.0,315.53,302.4,295.09,290.59,287.9,286.34,285.34,283.46
22875.0,315.53,302.4,295.09,290.65,287.9,286.4,285.34,283.46
23012.0,315.53,302.4,295.09,290.65,287.9,286.4,285.28,283.4
23150.0,315.53,302.4,295.09,290.59,287.9,286.4,285.28,283.4
23287.0,315.53,302.4,295.09,290.59,287.84,286.4,285.28,283.4
23425.0,315.46,302.4,295.15,290.59,287.84,286.34,285.28,283.4
23562.0,315.46,302.4,295.15,290.59,287.84,286.34,285.28,283.4
23699.0,315.46,302.4,295.15,290.59,287.84,286.34,285.21,283.4
23836.0,315.46,302.4,295.15,290.59,287.9,286.34,285.21,283.4
23974.0,315.46,302.46,295.15,290.65,287.9,286.34,285.28,283.46
24112.0,315.46,302.46,295.15,290.65,287.84,286.34,285.28,283.46
24249.0,315.46,302.46,295.15,290.59,287.9,286.34,285.28,283.4
24386.0,315.4,302.46,295.15,290.65,287.9,286.4,285.28,283.4
24523.0,315.4,302.46,295.15,290.65,287.9,286.4,285.28,283.4
24660.0,315.4,302.46,295.15,290.65,287.9,286.34,285.28,283.4
24799.0,315.4,302.46,295.15,290.65,287.9,286.34,285.28,283.4
24936.0,315.4,302.46,295.15,290.65,287.9,286.34,285.28,283.46
25073.0,315.4,302.46,295.15,290.65,287.9,286.4,285.28,283.46
25210.0,315.34,302.46,295.15,290.65,287.9,286.4,285.28,283.4
25348.0,315.34,302.4,295.21,290.65,287.84,286.4,285.28,283.4
25485.0,315.28,302.4,295.21,290.65,287.84,286.4,285.34,283.4
25623.0,315.28,302.4,295.15,290.65,287.9,286.4,285.34,283.4
25760.0,315.28,302.4,295.15,290.65,287.84,286.4,285.28,283.4
25897.0,315.28,302.46,295.21,290.65,287.84,286.4,285.28,283.4
26035.0,315.28,302.4,295.21,290.65,287.84,286.4,285.28,283.4
26172.0,315.15,302.4,295.15,290.65,287.84,286.4,285.28,283.4
26309.0,315.15,302.46,295.15,290.65,287.9,286.4,285.28,283.4
26447.0,315.21,302.46,295.15,290.65,287.9,286.4,285.28,283.46
26585.0,315.21,302.46,295.21,290.65,287.84,286.4,285.28,283.4
26722.0,315.15,302.46,295.21,290.65,287.84,286.4,285.28,283.4
26859.0,315.15,302.46,295.15,290.65,287.9,286.4,285.28,283.4
26996.0,315.15,302.46,295.15,290.65,287.9,286.4,285.28,283.4
27133.0,315.09,302.46,295.21,290.65,287.9,286.34,285.28,283.4
27272.0,315.09,302.52,295.15,290.65,287.9,286.34,285.28,283.4
27409.0,315.09,302.52,295.15,290.65,287.9,286.34,285.28,283.4
27546.0,315.09,302.46,295.21,290.65,287.9,286.34,285.28,283.46
27683.0,315.09,302.46,295.21,290.65,287.9,286.34,285.28,283.46
27821.0,315.09,302.46,295.21,290.65,287.84,286.34,285.28,283.4
27958.0,315.03,302.46,295.21,290.65,287.84,286.34,285.34,283.4
28095.0,315.09,302.46,295.21,290.65,287.9,286.4,285.34,283.4
28233.0,315.09,302.46,295.21,290.65,287.9,286.4,285.28,283.4
28370.0,315.03,302.46,295.21,290.65,287.9,286.4,285.28,283.4
28508.0,315.03,302.46,295.21,290.65,287.9,286.4,285.28,283.4
28645.0,314.96,302.46,295.21,290.65,287.84,286.4,285.28,283.34
28782.0,314.96,302.46,295.21,290.65,287.9,286.4,285.28,283.4
28919.0,314.96,302.46,295.21,290.65,287.9,286.4,285.28,283.4
29058.0,314.9,302.46,295.27,290.65,287.9,286.34,285.28,283.4
29195.0,314.9,302.46,295.27,290.65,287.9,286.34,285.28,283.4
29332.0,314.9,302.46,295.21,290.65,287.9,286.4,285.28,283.4
29469.0,314.9,302.46,295.27,290.65,287.9,286.4,285.28,283.4
29606.0,314.84,302.46,295.27,290.65,287.9,286.4,285.28,283.34
29744.0,314.84,302.52,295.21,290.65,287.9,286.4,285.28,283.4
29882.0,314.84,302.46,295.21,290.65,287.9,286.34,285.28,283.4
30019.0,314.84,302.46,295.21,290.65,287.9,286.34,285.28,283.4
30156.0,314.84,302.52,295.21,290.71,287.9,286.34,285.28,283.4
30294.0,314.78,302.52,295.27,290.71,287.9,286.4,285.28,283.4
30431.0,314.78,302.46,295.21,290.65,287.9,286.4,285.28,283.4
30568.0,314.71,302.46,295.21,290.65,287.9,286.34,285.28,283.4
30706.0,314.71,302.52,295.21,290.65,287.9,286.34,285.28,283.4
30843.0,314.71,302.46,295.21,290.65,287.9,286.34,285.28,283.4
30981.0,314.71,302.46,295.21,290.65,287.9,286.34,285.28,283.4
31118.0,314.71,302.46,295.21,290.65,287.96,286.34,285.28,283.4
31255.0,314.71,302.46,295.27,290.65,287.96,286.34,285.28,283.4
31392.0,314.65,302.46,295.27,290.65,287.9,286.4,285.28,283.4
31531.0,314.65,302.46,295.27,290.65,287.9,286.34,285.28,283.4
31668.0,314.65,302.46,295.27,290.65,287.9,286.34,285.28,283.4
31805.0,314.59,302.46,295.27,290.71,287.84,286.4,285.28,283.4
31942.0,314.59,302.46,295.27,290.71,287.84,286.4,285.28,283.4
32079.0,314.59,302.52,295.27,290.71,287.84,286.4,285.28,283.4
32217.0,314.59,302.52,295.27,290.71,287.84,286.4,285.28,283.46
32355.0,314.59,302.46,295.27,290.71,287.9,286.34,285.28,283.46
32492.0,314.59,302.46,295.27,290.71,287.9,286.34,285.28,283.4
32629.0,314.53,302.46,295.34,290.71,287.9,286.34,285.28,283.4
32766.0,314.53,302.46,295.34,290.71,287.9,286.34,285.34,283.46
32904.0,314.53,302.52,295.27,290.71,287.9,286.4,285.28,283.4
33041.0,314.46,302.46,295.27,290.71,287.9,286.34,285.28,283.4
33179.0,314.46,302.46,295.34,290.71,287.9,286.34,285.34,283.4
33316.0,314.46,302.46,295.27,290.65,287.96,286.4,285.34,283.4
33454.0,314.46,302.46,295.27,290.65,287.96,286.4,285.28,283.46
33591.0,314.46,302.46,295.27,290.71,287.9,286.4,285.28,283.46
33728.0,314.46,302.46,295.27,290.71,287.9,286.4,285.28,283.4
33865.0,314.4,302.52,295.34,290.71,287.9,286.4,285.28,283.4
34003.0,314.34,302.46,295.34,290.71,287.9,286.4,285.28,283.4
34141.0,314.34,302.46,295.27,290.71,287.9,286.4,285.28,283.4
34278.0,314.34,302.46,295.27,290.71,287.9,286.4,285.28,283.4
34415.0,314.34,302.46,295.27,290.71,287.84,286.4,285.28,283.46
34552.0,314.34,302.52,295.27,290.71,287.84,286.34,285.28,283.46
34690.0,314.34,302.52,295.27,290.77,287.9,286.34,285.28,283.4
34828.0,314.28,302.46,295.27,290.71,287.9,286.4,285.28,283.4
34965.0,314.28,302.46,295.27,290.71,287.9,286.4,285.28,283.4
35102.0,314.28,302.46,295.34,290.71,287.96,286.4,285.28,283.4
35239.0,314.21,302.46,295.34,290.71,287.96,286.4,285.34,283.4
35377.0,314.21,302.46,295.34,290.77,287.9,286.4,285.28,283.46
35514.0,314.21,302.46,295.34,290.77,287.9,286.4,285.28,283.46
35652.0,314.21,302.46,295.34,290.71,287.9,286.4,285.34,283.4
35789.0,314.21,302.46,295.34,290.71,287.9,286.46,285.34,283.4
35927.0,314.21,302.46,295.34,290.77,287.9,286.46,285.28,283.4
36064.0,314.21,302.46,295.34,290.77,287.9,286.4,285.28,283.4
36201.0,314.21,302.46,295.34,290.77,287.9,286.4,285.28,283.4
36338.0,314.21,302.46,295.4,290.77,287.9,286.4,285.28,283.4
36476.0,314.15,302.52,295.34,290.71,287.9,286.4,285.28,283.4
36614.0,314.15,302.52,295.34,290.71,287.9,286.4,285.28,283.4
36751.0,314.09,302.46,295.34,290.71,287.9,286.4,285.28,283.4
36888.0,314.09,302.46,295.34,290.71,287.9,286.4,285.28,283.46
37025.0,314.09,302.46,295.34,290.77,287.9,286.4,285.28,283.46
37163.0,314.09,302.46,295.34,290.77,287.9,286.4,285.34,283.4
37301.0,314.03,302.46,295.4,290.77,287.9,286.46,285.34,283.46
37438.0,314.03,302.46,295.4,290.71,287.96,286.46,285.28,283.46
37575.0,314.03,302.46,295.4,290.71,287.96,286.4,285.28,283.4
37712.0,313.96,302.46,295.4,290.77,287.9,286.4,285.34,283.4
37850.0,313.96,302.46,295.4,290.77,287.96,286.4,285.28,283.46
37987.0,314.03,302.46,295.4,290.77,287.96,286.4,285.28,283.46
38124.0,314.03,302.46,295.4,290.77,287.9,286.4,285.34,283.4
38262.0,314.03,302.46,295.4,290.77,287.9,286.4,285.34,283.4
38400.0,314.03,302.4,295.34,290.77,287.9,286.4,285.34,283.4
38537.0,313.96,302.4,295.34,290.77,287.9,286.4,285.34,283.4
38674.0,313.96,302.46,295.4,290.77,287.9,286.4,285.28,283.4
38811.0,313.9,302.46,295.4,290.71,287.9,286.4,285.28,283.4
38948.0,313.9,302.46,295.4,290.71,287.96,286.4,285.28,283.4
39087.0,313.9,302.46,295.4,290.77,287.96,286.4,285.28,283.4
39224.0,313.9,302.46,295.4,290.77,287.96,286.4,285.34,283.4
39361.0,313.9,302.46,295.34,290.84,287.96,286.4,285.28,283.4
39498.0,313.84,302.46,295.34,290.84,287.96,286.4,285.28,283.4
39635.0,313.84,302.46,295.4,290.77,287.9,286.4,285.34,283.4
39773.0,313.84,302.46,295.4,290.77,287.9,286.4,285.34,283.4
39911.0,313.84,302.4,295.4,290.77,287.96,286.4,285.28,283.4
40048.0,313.84,302.4,295.4,290.77,287.96,286.4,285.28,283.4
40185.0,313.71,302.4,295.4,290.77,287.96,286.4,285.34,283.4
40323.0,313.71,302.4,295.46,290.77,287.96,286.4,285.34,283.4
40460.0,313.78,302.4,295.46,290.77,287.96,286.4,285.28,283.4
40597.0,313.78,302.4,295.4,290.77,287.96,286.4,285.28,283.4
40735.0,313.71,302.4,295.4,290.77,287.9,286.4,285.28,283.4
40872.0,313.71,302.46,295.4,290.84,287.9,286.4,285.34,283.4
41010.0,313.71,302.46,295.4,290.84,287.9,286.4,285.34,283.4
41147.0,313.71,302.46,295.4,290.77,287.96,286.4,285.34,283.4
41284.0,313.71,302.4,295.4,290.77,287.96,286.46,285.34,283.4
41421.0,313.65,302.4,295.4,290.77,287.9,286.46,285.28,283.4
41560.0,313.65,302.4,295.46,290.77,287.9,286.34,285.28,283.4
41697.0,313.65,302.4,295.46,290.77,287.9,286.34,285.28,283.4
41834.0,313.65,302.4,295.4,290.77,287.9,286.4,285.28,283.4
41971.0,313.65,302.4,295.4,290.84,287.9,286.4,285.28,283.4
42108.0,313.65,302.4,295.46,290.84,287.9,286.46,285.28,283.4
42246.0,313.59,302.4,295.46,290.77,287.96,286.4,285.28,283.4
42384.0,313.53,302.4,295.46,290.77,287.9,286.4,285.28,283.4
42521.0,313.53,302.46,295.46,290.84,287.9,286.4,285.28,283.4
42658.0,313.53,302.46,295.46,290.84,287.9,286.4,285.28,283.34
42796.0,313.53,302.4,295.46,290.84,287.9,286.4,285.28,283.34
42933.0,313.53,302.4,295.46,290.77,287.9,286.4,285.28,283.34
43070.0,313.53,302.4,295.46,290.77,287.9,286.4,285.28,283.34
43208.0,313.46,302.46,295.46,290.77,287.96,286.4,285.28,283.4
43345.0,313.46,302.46,295.46,290.77,287.96,286.4,285.28,283.4
43483.0,313.46,302.4,295.4,290.84,287.96,286.4,285.28,283.4
43620.0,313.4,302.4,295.4,290.84,287.96,286.4,285.34,283.46
43757.0,313.4,302.4,295.46,290.84,287.96,286.46,285.34,283.46
43894.0,313.4,302.4,295.46,290.84,287.9,286.46,285.28,283.4
44033.0,313.4,302.4,295.46,290.84,287.9,286.4,285.28,283.4
44170.0,313.4,302.4,295.46,290.84,287.96,286.4,285.28,283.4
44307.0,313.4,302.4,295.46,290.84,287.96,286.4,285.28,283.4
44444.0,313.34,302.4,295.46,290.84,287.96,286.4,285.28,283.4
44581.0,313.34,302.4,295.46,290.84,287.96,286.46,285.28,283.4
44719.0,313.34,302.4,295.46,290.84,287.96,286.4,285.28,283.4
44857.0,313.34,302.4,295.46,290.84,287.96,286.4,285.28,283.4
44994.0,313.34,302.4,295.52,290.84,287.96,286.46,285.28,283.4
45131.0,313.28,302.4,295.52,290.84,287.96,286.46,285.28,283.46
45268.0,313.28,302.4,295.46,290.84,287.96,286.46,285.28,283.46
45406.0,313.28,302.4,295.52,290.84,288.03,286.46,285.28,283.4
45543.0,313.28,302.4,295.52,290.84,288.03,286.4,285.28,283.4
45680.0,313.21,302.34,295.52,290.84,287.96,286.4,285.28,283.4
45818.0,313.21,302.4,295.52,290.84,287.96,286.4,285.34,283.34
45956.0,313.21,302.4,295.52,290.84,287.96,286.4,285.34,283.34
46093.0,313.15,302.4,295.52,290.84,287.96,286.4,285.28,283.34
46230.0,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.34
46367.0,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.4
46504.0,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.4
46643.0,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.4
46780.0,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.4
46917.0,313.15,302.34,295.52,290.84,287.96,286.4,285.34,283.4
47054.0,313.15,302.34,295.52,290.84,287.96,286.46,285.28,283.34
47192.0,313.09,302.34,295.46,290.84,288.03,286.46,285.28,283.34
47329.0,313.03,302.34,295.52,290.84,288.03,286.46,285.28,283.34
47467.0,313.03,302.34,295.52,290.84,287.96,286.4,285.28,283.34
47604.0,313.03,302.34,295.52,290.84,287.96,286.4,285.28,283.4
47741.0,313.03,302.34,295.52,290.9,287.96,286.4,285.28,283.4
47879.0,313.03,302.34,295.52,290.9,287.96,286.4,285.28,283.34
48016.0,313.03,302.34,295.52,290.9,287.96,286.4,285.28,283.34
48153.0,312.96,302.34,295.52,290.84,287.96,286.4,285.28,283.34
48291.0,312.96,302.34,295.52,290.84,287.96,286.46,285.28,283.4
48429.0,312.96,302.34,295.52,290.84,287.96,286.46,285.28,283.4
48566.0,312.96,302.34,295.46,290.84,287.96,286.4,285.34,283.34
48703.0,312.96,302.34,295.46,290.84,287.96,286.46,285.34,283.34
48840.0,312.9,302.4,295.52,290.84,287.96,286.46,285.34,283.34
48977.0,312.9,302.34,295.52,290.84,287.96,286.4,285.34,283.4
49116.0,312.9,302.34,295.52,290.84,287.96,286.4,285.28,283.4
49253.0,312.9,302.34,295.52,290.9,288.03,286.46,285.28,283.4
49390.0,312.9,302.34,295.52,290.9,288.03,286.46,285.28,283.4
49527.0,312.84,302.34,295.52,290.9,287.96,286.4,285.28,283.4
49665.0,312.84,302.34,295.52,290.9,287.96,286.4,285.28,283.4
49802.0,312.84,302.34,295.52,290.9,287.96,286.46,285.28,283.34
49939.0,312.84,302.34,295.52,290.9,288.03,286.4,285.28,283.34
50077.0,312.84,302.34,295.52,290.84,288.03,286.4,285.34,283.4
