Date,21/02/2020,Material,Brass
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
12022.0,321.28,303.27,295.34,290.52,287.96,286.59,285.53,283.71
12160.0,321.4,303.34,295.34,290.52,287.96,286.59,285.53,283.71
12297.0,321.34,303.34,295.34,290.52,287.96,286.59,285.53,283.65
12434.0,321.34,303.34,295.4,290.52,287.96,286.53,285.53,283.65
12571.0,321.46,303.34,295.4,290.52,287.96,286.53,285.53,283.78
12708.0,321.46,303.34,295.4,290.52,287.96,286.53,285.53,283.78
12846.0,321.46,303.4,295.4,290.52,287.96,286.59,285.53,283.65
12984.0,321.46,303.4,295.4,290.52,287.96,286.59,285.53,283.65
13121.0,321.53,303.4,295.4,290.52,287.96,286.59,285.53,283.71
13258.0,321.53,303.46,295.4,290.52,287.96,286.59,285.53,283.65
13395.0,321.59,303.46,295.46,290.59,287.96,286.59,285.59,283.65
13533.0,321.59,303.46,295.46,290.59,287.96,286.59,285.59,283.71
13670.0,321.59,303.46,295.46,290.52,287.96,286.59,285.59,283.71
13808.0,321.59,303.46,295.46,290.52,287.96,286.59,285.59,283.71
13945.0,321.59,303.46,295.46,290.52,287.96,286.59,285.53,283.71
14083.0,321.59,303.52,295.46,290.52,287.96,286.59,285.53,283.71
14220.0,321.59,303.52,295.46,290.52,287.96,286.59,285.53,283.71
14357.0,321.65,303.52,295.46,290.52,287.96,286.59,285.53,283.71
14494.0,321.65,303.52,295.46,290.52,288.03,286.59,285.53,283.71
14632.0,321.65,303.52,295.46,290.52,288.03,286.59,285.53,283.71
14770.0,321.65,303.59,295.46,290.52,287.96,286.59,285.53,283.65
14907.0,321.65,303.59,295.46,290.52,287.96,286.59,285.53,283.65
15044.0,321.71,303.59,295.46,290.52,287.96,286.59,285.53,283.65
15181.0,321.71,303.59,295.52,290.52,287.9,286.59,285.59,283.65
15319.0,321.71,303.59,295.46,290.52,287.9,286.53,285.46,283.65
15457.0,321.71,303.65,295.46,290.52,287.96,286.53,285.46,283.65
15594.0,321.71,303.65,295.46,290.52,287.96,286.53,285.53,283.65
15731.0,321.71,303.65,295.46,290.52,287.96,286.53,285.53,283.71
15868.0,321.78,303.65,295.52,290.52,287.96,286.53,285.53,283.71
16006.0,321.78,303.65,295.52,290.52,288.03,286.53,285.53,283.65
16143.0,321.78,303.65,295.52,290.59,288.03,286.59,285.53,283.65
16280.0,321.71,303.65,295.52,290.59,287.96,286.59,285.53,283.65
16418.0,321.71,303.71,295.52,290.52,287.96,286.59,285.53,283.65
