Date,19/02/2020,Material,Aluminum,,,,,
119.492,316.9,310.53,305.4,300.71,296.9,292.96,290.65,280.03
120.865,316.65,310.4,305.28,300.65,296.9,292.96,290.65,280.03
122.239,316.34,310.21,305.09,300.59,296.9,292.96,290.59,280.09
123.612,316.03,310.03,305.02,300.52,296.84,292.9,290.65,280.09
124.987,315.78,309.78,304.9,300.46,296.84,292.96,290.65,280.03
126.361,315.53,309.65,304.77,300.4,296.84,292.9,290.59,280.03
127.734,315.21,309.46,304.59,300.34,296.77,292.96,290.59,280.03
129.108,314.96,309.28,304.52,300.27,296.77,292.9,290.59,280.03
130.481,314.65,309.09,304.34,300.21,296.71,292.96,290.52,280.03
131.856,314.46,308.9,304.27,300.09,296.71,292.9,290.52,280.03
133.23,314.21,308.71,304.09,300.02,296.65,292.9,290.46,280.09
134.603,313.96,308.53,304.02,299.96,296.59,292.9,290.52,280.09
135.977,313.71,308.4,303.84,299.84,296.59,292.84,290.52,280.09
137.35,313.46,308.21,303.71,299.84,296.52,292.84,290.52,280.03
138.725,313.21,308.03,303.65,299.71,296.52,292.84,290.52,280.09
140.098,313.03,307.84,303.52,299.65,296.46,292.84,290.52,280.03
141.472,312.71,307.65,303.34,299.52,296.4,292.77,290.59,280.15
142.846,312.53,307.53,303.21,299.46,296.34,292.77,290.52,280.09
144.219,312.28,307.34,303.09,299.46,296.34,292.77,290.52,280.09
145.594,312.03,307.15,302.96,299.34,296.34,292.77,290.52,280.03
146.968,311.84,306.96,302.84,299.27,296.27,292.77,290.52,280.09
148.341,311.59,306.78,302.84,299.21,296.21,292.71,290.46,280.09
149.715,311.4,306.59,302.65,299.15,296.15,292.65,290.52,280.03
151.088,311.15,306.46,302.59,299.09,296.15,292.71,290.52,280.09
152.463,310.9,306.34,302.46,299.02,296.15,292.65,290.52,280.03
153.836,310.71,306.15,302.4,298.96,296.09,292.65,290.52,280.03
155.21,310.53,305.96,302.27,298.9,296.02,292.65,290.52,280.03
156.583,310.28,305.84,302.15,298.84,295.96,292.65,290.52,280.03
157.957,310.03,305.65,302.09,298.71,295.96,292.65,290.46,280.03
159.331,309.84,305.53,301.96,298.65,295.9,292.59,290.46,280.03
160.705,309.59,305.4,301.84,298.59,295.9,292.65,290.52,280.03
162.079,309.4,305.21,301.77,298.52,295.84,292.59,290.46,280.03
163.452,309.21,305.09,301.65,298.46,295.84,292.59,290.52,280.03
164.826,309.03,304.96,301.59,298.4,295.77,292.52,290.52,280.03
166.2,308.78,304.77,301.46,298.34,295.77,292.59,290.46,280.03
167.574,308.65,304.65,301.4,298.27,295.71,292.52,290.52,280.03
168.948,308.4,304.46,301.21,298.15,295.65,292.52,290.46,280.03
170.321,308.21,304.4,301.15,298.15,295.65,292.52,290.46,280.09
171.695,308.03,304.15,301.02,298.02,295.59,292.52,290.46,280.03
173.069,307.84,304.09,300.84,297.96,295.52,292.46,290.4,280.09
174.443,307.59,303.9,300.77,297.9,295.52,292.52,290.4,280.03
175.817,307.34,303.77,300.65,297.77,295.46,292.4,290.34,280.03
177.19,307.21,303.59,300.52,297.71,295.4,292.4,290.34,280.09
178.564,307.03,303.46,300.4,297.65,295.34,292.4,290.34,280.09
179.938,306.84,303.27,300.27,297.59,295.34,292.34,290.27,280.03
181.312,306.65,303.15,300.15,297.4,295.27,292.34,290.27,280.03
182.686,306.46,302.96,300.09,297.34,295.21,292.27,290.34,280.09
184.059,306.28,302.84,299.96,297.27,295.15,292.27,290.27,280.03
185.433,306.09,302.65,299.77,297.15,295.09,292.27,290.21,280.09
186.807,305.9,302.46,299.71,297.02,295.02,292.21,290.21,280.09
188.181,305.71,302.34,299.52,296.96,294.96,292.15,290.15,280.09
189.554,305.53,302.21,299.46,296.84,294.9,292.15,290.15,280.09
190.928,305.34,302.02,299.34,296.77,294.84,292.15,290.09,280.09
192.301,305.15,301.84,299.21,296.71,294.77,292.09,290.02,280.15
193.676,304.96,301.71,299.09,296.59,294.71,292.02,290.02,280.03
195.049,304.84,301.59,299.02,296.46,294.65,291.96,289.96,280.09
196.423,304.65,301.4,298.9,296.4,294.59,291.96,289.9,280.09
197.797,304.46,301.21,298.77,296.34,294.59,291.9,289.84,280.09
199.17,304.27,301.15,298.65,296.21,294.46,291.84,289.77,280.09
200.545,304.15,300.96,298.52,296.21,294.46,291.84,289.77,280.09
201.918,303.96,300.84,298.4,296.09,294.4,291.77,289.71,280.09
203.292,303.77,300.65,298.27,296.02,294.34,291.77,289.71,280.09
204.666,303.65,300.52,298.21,295.9,294.21,291.77,289.65,280.09
206.039,303.46,300.46,298.09,295.84,294.21,291.71,289.65,280.09
207.414,303.27,300.27,298.02,295.71,294.15,291.65,289.59,280.03
208.787,303.09,300.15,297.9,295.71,294.09,291.65,289.59,280.09
210.161,302.9,299.96,297.84,295.59,294.02,291.59,289.52,280.09
211.534,302.84,299.84,297.71,295.52,293.96,291.52,289.52,280.09
212.908,302.59,299.71,297.65,295.46,293.9,291.52,289.46,280.09
214.283,302.46,299.59,297.59,295.4,293.9,291.52,289.46,280.09
215.656,302.34,299.4,297.46,295.34,293.84,291.46,289.46,280.09
217.03,302.15,299.34,297.4,295.27,293.77,291.4,289.4,280.09
218.404,302.02,299.27,297.21,295.21,293.71,291.46,289.34,280.09
219.777,301.9,299.09,297.21,295.15,293.71,291.34,289.4,280.03
221.152,301.71,298.96,297.09,295.09,293.59,291.34,289.27,280.09
222.525,301.59,298.84,297.02,294.96,293.59,291.27,289.27,280.09
223.899,301.46,298.77,296.9,294.96,293.52,291.27,289.27,280.03
225.273,301.27,298.65,296.84,294.9,293.52,291.27,289.27,280.09
226.646,301.15,298.52,296.84,294.84,293.46,291.21,289.21,280.09
228.021,300.96,298.46,296.65,294.77,293.4,291.15,289.21,280.15
229.394,300.9,298.34,296.59,294.71,293.34,291.15,289.27,280.09
230.768,300.77,298.21,296.52,294.65,293.34,291.15,289.27,280.15
232.141,300.59,298.15,296.46,294.59,293.21,291.09,289.21,280.09
233.515,300.46,298.02,296.34,294.52,293.21,291.09,289.21,280.09
234.888,300.34,297.9,296.27,294.46,293.15,291.09,289.21,280.09
236.263,300.15,297.77,296.15,294.4,293.09,290.96,289.21,280.09
237.636,300.02,297.65,296.09,294.34,293.09,291.02,289.15,280.09
239.01,299.96,297.52,295.96,294.27,293.02,290.96,289.09,280.09
240.383,299.77,297.4,295.9,294.21,293.02,290.96,289.09,280.09
241.757,299.65,297.34,295.71,294.15,292.9,290.9,289.09,280.09
243.131,299.46,297.21,295.65,294.09,292.9,290.84,289.03,280.09
244.505,299.4,297.09,295.59,293.96,292.84,290.84,289.03,280.09
245.878,299.21,296.96,295.4,293.9,292.71,290.77,289.03,280.15
247.252,299.09,296.9,295.4,293.84,292.71,290.77,289.03,280.15
248.625,298.96,296.77,295.27,293.77,292.65,290.71,288.96,280.15
250,298.84,296.65,295.15,293.71,292.59,290.65,288.9,280.21
251.373,298.71,296.52,295.09,293.59,292.59,290.65,288.9,280.15
252.747,298.65,296.4,294.96,293.52,292.46,290.59,288.84,280.21
254.12,298.52,296.27,294.9,293.46,292.4,290.59,288.84,280.15
255.494,298.34,296.15,294.84,293.34,292.34,290.52,288.78,280.21
256.868,298.21,296.02,294.71,293.27,292.34,290.46,288.71,280.15
258.242,298.09,295.96,294.65,293.27,292.27,290.46,288.71,280.15
259.615,297.96,295.84,294.59,293.15,292.21,290.46,288.65,280.15
260.989,297.9,295.71,294.46,293.15,292.21,290.4,288.71,280.15
262.362,297.77,295.65,294.4,293.02,292.15,290.34,288.65,280.15
263.737,297.59,295.59,294.34,292.96,292.09,290.34,288.65,280.09
265.11,297.52,295.46,294.21,292.9,292.02,290.27,288.65,280.15
266.484,297.34,295.4,294.15,292.84,291.96,290.27,288.59,280.15
267.857,297.27,295.27,294.09,292.77,291.9,290.34,288.59,280.15
269.231,297.15,295.21,294.02,292.71,291.84,290.27,288.53,280.15
270.605,297.02,295.15,293.96,292.71,291.84,290.27,288.53,280.09
271.979,296.9,295.09,293.9,292.65,291.77,290.21,288.53,280.15
273.352,296.84,294.96,293.77,292.52,291.77,290.21,288.53,280.15
274.726,296.71,294.96,293.71,292.52,291.71,290.15,288.46,280.15
276.099,296.65,294.84,293.65,292.46,291.65,290.15,288.53,280.15
277.474,296.52,294.71,293.65,292.4,291.59,290.09,288.46,280.15
278.847,296.4,294.65,293.59,292.34,291.52,290.09,288.4,280.15
280.221,296.27,294.59,293.4,292.27,291.52,290.02,288.34,280.15
281.594,296.21,294.46,293.34,292.21,291.46,290.02,288.4,280.15
282.968,296.02,294.4,293.27,292.15,291.4,289.96,288.34,280.15
284.342,295.96,294.27,293.27,292.09,291.34,289.96,288.28,280.21
285.716,295.84,294.21,293.15,292.02,291.27,289.9,288.28,280.21
287.089,295.77,294.09,293.09,292.02,291.27,289.84,288.21,280.15
288.463,295.71,294.02,293.02,291.96,291.21,289.9,288.15,280.21
289.836,295.59,293.96,292.96,291.9,291.21,289.77,288.21,280.21
291.211,295.46,293.84,292.84,291.84,291.09,289.77,288.15,280.21
292.584,295.34,293.71,292.77,291.77,291.09,289.71,288.09,280.21
293.958,295.27,293.65,292.71,291.71,290.96,289.65,288.09,280.15
295.331,295.15,293.59,292.65,291.65,290.96,289.65,288.09,280.15
296.705,295.02,293.46,292.65,291.59,290.9,289.59,288.03,280.15
298.078,294.96,293.4,292.52,291.59,290.9,289.59,288.09,280.15
299.453,294.84,293.34,292.46,291.52,290.84,289.59,287.96,280.15
300.826,294.71,293.27,292.4,291.46,290.77,289.52,288.03,280.15
302.2,294.65,293.21,292.34,291.4,290.71,289.46,287.96,280.21
303.573,294.59,293.15,292.27,291.34,290.71,289.4,287.96,280.21
304.947,294.46,293.02,292.21,291.27,290.65,289.4,287.9,280.09
306.321,294.4,292.96,292.15,291.21,290.59,289.4,287.9,280.21
307.695,294.34,292.96,292.09,291.15,290.52,289.34,287.96,280.15
309.068,294.21,292.84,292.02,291.21,290.46,289.34,287.84,280.15
310.442,294.09,292.71,292.02,291.15,290.46,289.34,287.84,280.15
311.815,294.02,292.65,291.9,291.02,290.46,289.27,287.78,280.21
313.19,293.96,292.59,291.84,291.02,290.34,289.21,287.78,280.21
314.563,293.9,292.52,291.77,290.96,290.34,289.21,287.78,280.21
315.937,293.77,292.46,291.77,290.9,290.27,289.15,287.71,280.21
317.31,293.71,292.4,291.65,290.84,290.21,289.09,287.65,280.21
318.684,293.59,292.34,291.59,290.84,290.27,289.15,287.59,280.21
320.058,293.52,292.21,291.52,290.71,290.15,289.03,287.53,280.21
321.432,293.46,292.15,291.46,290.65,290.09,289.03,287.53,280.21
322.805,293.34,292.09,291.4,290.59,290.02,288.96,287.46,280.15
324.179,293.27,292.02,291.34,290.52,289.96,288.96,287.46,280.15
325.552,293.21,291.9,291.27,290.46,289.96,288.96,287.4,280.15
326.927,293.15,291.84,291.21,290.46,289.96,288.9,287.4,280.21
328.3,293.02,291.77,291.15,290.4,289.9,288.84,287.4,280.15
329.674,292.96,291.65,291.09,290.34,289.77,288.84,287.34,280.15
331.047,292.84,291.65,291.02,290.27,289.77,288.78,287.34,280.21
332.421,292.77,291.59,290.96,290.21,289.77,288.71,287.28,280.21
333.795,292.71,291.46,290.9,290.15,289.71,288.71,287.21,280.21
335.169,292.65,291.4,290.84,290.09,289.65,288.65,287.21,280.21
336.542,292.52,291.34,290.77,290.09,289.59,288.59,287.21,280.21
337.916,292.52,291.27,290.71,290.02,289.52,288.65,287.15,280.21
339.289,292.4,291.21,290.65,289.96,289.52,288.59,287.09,280.15
340.663,292.34,291.15,290.65,289.9,289.46,288.59,287.03,280.21
342.037,292.27,291.09,290.59,289.84,289.46,288.53,287.09,280.21
343.41,292.21,290.96,290.52,289.77,289.4,288.46,286.96,280.15
344.784,292.15,290.96,290.46,289.71,289.34,288.46,286.96,280.21
346.158,292.09,290.9,290.4,289.71,289.34,288.46,286.9,280.21
347.532,291.96,290.84,290.34,289.65,289.27,288.4,286.9,280.15
348.906,291.9,290.77,290.34,289.65,289.15,288.34,286.84,280.21
350.279,291.84,290.71,290.34,289.59,289.15,288.28,286.84,280.15
351.653,291.77,290.65,290.21,289.52,289.15,288.28,286.78,280.21
353.026,291.71,290.65,290.15,289.46,289.09,288.28,286.71,280.15
354.4,291.65,290.59,290.09,289.4,289.09,288.21,286.65,280.15
355.774,291.59,290.46,290.02,289.4,289.03,288.15,286.65,280.15
357.147,291.52,290.4,289.96,289.34,288.96,288.15,286.59,280.15
358.521,291.4,290.4,289.9,289.27,288.9,288.09,286.59,280.15
359.894,291.4,290.27,289.9,289.27,288.9,288.03,286.53,280.28
361.269,291.34,290.27,289.9,289.15,288.84,288.09,286.53,280.21
362.642,291.27,290.21,289.77,289.15,288.78,288.03,286.46,280.21
364.016,291.15,290.15,289.77,289.15,288.78,287.96,286.4,280.15
365.389,291.09,290.09,289.71,289.03,288.71,287.96,286.4,280.21
366.762,291.02,290.09,289.65,288.96,288.71,287.9,286.4,280.21
368.136,291.02,290.02,289.65,288.96,288.65,287.84,286.4,280.21
369.51,290.9,289.96,289.71,288.96,288.59,287.84,286.34,280.21
370.884,290.9,289.9,289.65,288.9,288.53,287.84,286.34,280.21
372.258,290.84,289.84,289.65,288.9,288.46,287.78,286.34,280.21
373.631,290.77,289.77,289.59,288.78,288.46,287.71,286.28,280.21
375.005,290.71,289.71,289.52,288.78,288.46,287.71,286.21,280.21
376.379,290.59,289.71,289.46,288.71,288.4,287.65,286.21,280.28
377.753,290.65,289.59,289.46,288.71,288.46,287.71,286.21,280.21
379.126,290.59,289.65,289.4,288.59,288.46,287.65,286.21,280.21
380.5,290.46,289.59,289.4,288.65,288.4,287.59,286.15,280.21
381.873,290.46,289.52,289.27,288.59,288.34,287.59,286.15,280.28
383.248,290.34,289.46,289.34,288.53,288.34,287.59,286.15,280.21
384.621,290.27,289.4,289.21,288.53,288.28,287.46,286.09,280.28
385.995,290.27,289.4,289.15,288.53,288.28,287.46,286.15,280.21
387.368,290.21,289.34,289.21,288.4,288.28,287.46,286.09,280.21
388.742,290.15,289.34,289.15,288.4,288.28,287.4,286.09,280.21
390.116,290.09,289.21,289.15,288.34,288.21,287.4,286.09,280.21
391.489,290.02,289.15,289.09,288.34,288.15,287.34,286.03,280.28
392.863,289.96,289.15,289.03,288.34,288.15,287.34,286.09,280.28
394.236,289.96,289.15,288.96,288.28,288.09,287.34,286.03,280.21
395.61,289.9,289.03,288.96,288.21,288.03,287.28,286.03,280.21
396.984,289.84,289.03,288.9,288.21,288.03,287.28,286.03,280.28
398.358,289.84,288.96,288.84,288.15,287.96,287.28,285.96,280.21
399.731,289.84,288.9,288.84,288.15,287.96,287.21,285.9,280.21
401.104,289.77,288.9,288.78,288.09,287.9,287.21,285.9,280.21
402.478,289.77,288.84,288.71,288.09,287.9,287.15,285.84,280.28
403.852,289.71,288.78,288.65,288.03,287.9,287.15,285.78,280.21
405.226,289.65,288.78,288.65,288.03,287.78,287.15,285.78,280.21
406.599,289.59,288.71,288.59,288.03,287.84,287.15,285.78,280.21
407.973,289.52,288.65,288.53,288.03,287.78,287.09,285.78,280.21
409.346,289.52,288.59,288.46,287.96,287.78,287.09,285.71,280.21
410.72,289.4,288.53,288.46,287.96,287.71,287.03,285.65,280.28
412.094,289.4,288.53,288.4,287.9,287.65,286.96,285.65,280.21
413.467,289.34,288.53,288.4,287.9,287.65,286.96,285.65,280.21
414.841,289.27,288.46,288.34,287.84,287.65,286.96,285.59,280.28
416.214,289.21,288.46,288.28,287.84,287.53,286.9,285.53,280.28
417.589,289.21,288.34,288.28,287.78,287.53,286.9,285.59,280.28
418.962,289.15,288.34,288.21,287.78,287.53,286.9,285.53,280.28
420.336,289.09,288.28,288.21,287.71,287.46,286.84,285.46,280.28
421.709,289.09,288.28,288.15,287.71,287.4,286.78,285.46,280.21
423.082,289.03,288.21,288.15,287.65,287.4,286.78,285.46,280.28
424.456,288.96,288.15,288.09,287.65,287.34,286.71,285.4,280.21
425.83,288.96,288.15,288.03,287.53,287.34,286.71,285.4,280.28
427.204,288.9,288.09,288.03,287.53,287.34,286.71,285.34,280.28
428.577,288.84,288.03,287.96,287.53,287.28,286.65,285.34,280.28
429.951,288.84,288.03,287.9,287.46,287.21,286.65,285.28,280.28
431.324,288.71,288.09,287.9,287.46,287.21,286.65,285.28,280.21
432.698,288.78,288.03,287.9,287.4,287.15,286.59,285.28,280.21
434.072,288.65,287.96,287.84,287.4,287.15,286.59,285.21,280.28
435.445,288.65,287.96,287.78,287.34,287.15,286.53,285.15,280.28
436.819,288.59,287.96,287.78,287.28,287.09,286.59,285.15,280.28
438.192,288.53,287.84,287.71,287.21,287.03,286.46,285.15,280.28
439.566,288.53,287.84,287.65,287.21,287.03,286.46,285.15,280.21
440.94,288.46,287.78,287.65,287.15,287.03,286.4,285.09,280.21
442.313,288.4,287.78,287.59,287.15,286.96,286.4,285.09,280.21
443.687,288.34,287.71,287.53,287.09,286.9,286.4,285.09,280.21
445.06,288.34,287.65,287.53,287.09,286.9,286.34,285.03,280.21
446.434,288.28,287.65,287.46,287.03,286.84,286.34,284.96,280.21
447.808,288.28,287.65,287.4,287.03,286.84,286.34,284.96,280.28
449.181,288.21,287.59,287.4,287.03,286.78,286.28,284.9,280.21
450.555,288.15,287.53,287.34,286.96,286.71,286.28,284.84,280.21
451.928,288.15,287.53,287.34,286.84,286.71,286.21,284.84,280.21
453.302,288.03,287.46,287.28,286.84,286.71,286.21,284.84,280.21
454.676,288.03,287.46,287.21,286.84,286.71,286.15,284.78,280.21
456.049,287.96,287.4,287.21,286.84,286.65,286.15,284.71,280.21
457.423,287.96,287.34,287.15,286.78,286.65,286.09,284.71,280.21
458.796,287.9,287.34,287.15,286.71,286.59,286.09,284.65,280.21
460.17,287.84,287.28,287.09,286.71,286.53,286.09,284.65,280.21
461.544,287.84,287.28,287.09,286.71,286.46,286.03,284.65,280.21
462.917,287.78,287.15,287.03,286.59,286.46,286.03,284.59,280.21
464.291,287.78,287.15,286.96,286.59,286.46,285.96,284.59,280.21
465.664,287.65,287.15,286.96,286.53,286.4,285.96,284.59,280.28
467.037,287.65,287.09,286.9,286.59,286.34,285.9,284.59,280.21
468.412,287.59,287.03,286.9,286.46,286.34,285.9,284.53,280.28
469.785,287.59,287.03,286.84,286.53,286.34,285.84,284.53,280.21
471.159,287.53,286.96,286.84,286.4,286.28,285.84,284.53,280.28
472.532,287.53,286.96,286.78,286.4,286.21,285.78,284.46,280.21
473.906,287.53,286.9,286.71,286.4,286.21,285.78,284.46,280.21
475.28,287.4,286.84,286.71,286.4,286.15,285.71,284.46,280.21
476.653,287.34,286.78,286.65,286.34,286.15,285.71,284.46,280.21
478.027,287.34,286.84,286.65,286.28,286.15,285.71,284.46,280.15
479.4,287.28,286.78,286.59,286.28,286.15,285.65,284.46,280.21
480.774,287.28,286.71,286.65,286.21,286.03,285.65,284.46,280.21
482.148,287.21,286.65,286.59,286.21,286.09,285.59,284.46,280.15
483.521,287.15,286.65,286.53,286.21,286.03,285.59,284.4,280.15
484.895,287.15,286.59,286.53,286.15,286.03,285.59,284.4,280.21
486.268,287.09,286.59,286.46,286.15,285.96,285.53,284.4,280.21
487.641,287.09,286.53,286.4,286.09,285.96,285.53,284.4,280.15
489.016,287.03,286.46,286.4,286.09,285.84,285.53,284.46,280.15
490.389,286.96,286.46,286.4,286.03,285.84,285.46,284.34,280.15
491.763,286.9,286.46,286.34,286.03,285.9,285.46,284.34,280.21
493.136,286.9,286.4,286.28,286.03,285.84,285.46,284.34,280.21
494.51,286.84,286.34,286.28,285.96,285.84,285.46,284.34,280.15
495.884,286.84,286.34,286.28,285.96,285.78,285.4,284.4,280.15
497.257,286.78,286.34,286.21,285.9,285.71,285.34,284.34,280.21
498.631,286.78,286.21,286.21,285.9,285.71,285.34,284.28,280.15
500.004,286.71,286.21,286.15,285.9,285.65,285.28,284.28,280.15
501.378,286.71,286.15,286.09,285.9,285.65,285.28,284.28,280.21
502.752,286.65,286.15,286.09,285.84,285.65,285.28,284.28,280.15
504.125,286.59,286.09,286.09,285.78,285.65,285.21,284.28,280.21
505.499,286.59,286.09,286.03,285.78,285.59,285.21,284.28,280.21
506.872,286.59,286.03,285.96,285.78,285.59,285.28,284.28,280.15
508.245,286.53,286.03,285.96,285.78,285.53,285.21,284.21,280.15
509.619,286.53,286.03,285.96,285.71,285.53,285.15,284.21,280.15
510.993,286.46,285.9,285.96,285.71,285.53,285.15,284.21,280.09
512.366,286.4,285.96,285.9,285.65,285.46,285.09,284.21,280.15
513.74,286.4,285.9,285.9,285.65,285.53,285.09,284.21,280.15
515.113,286.34,285.96,285.84,285.65,285.46,285.03,284.21,280.21
516.487,286.34,285.9,285.84,285.59,285.4,285.09,284.09,280.15
517.861,286.34,285.84,285.84,285.65,285.4,285.09,284.15,280.15
519.234,286.21,285.84,285.78,285.53,285.4,285.03,284.09,280.15
520.608,286.28,285.78,285.78,285.59,285.34,285.03,284.09,280.15
521.981,286.21,285.78,285.71,285.53,285.34,285.03,284.09,280.15
523.354,286.21,285.71,285.71,285.53,285.34,284.96,284.09,280.15
524.729,286.15,285.71,285.71,285.53,285.34,284.96,284.03,280.09
