Date,20/02/2020,Material,Aluminum
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
0.0,312.71,305.4,299.9,294.34,291.21,288.78,287.4,281.9
1.373,312.53,305.34,299.9,294.27,291.21,288.78,287.53,281.9
2.747,312.4,305.28,299.9,294.4,291.27,288.84,287.53,281.84
4.12,312.21,305.28,299.9,294.34,291.27,288.84,287.53,281.9
5.493,312.09,305.15,299.9,294.4,291.34,288.84,287.53,281.84
6.866,311.9,305.15,299.9,294.34,291.27,288.84,287.53,281.84
8.24,311.78,305.02,299.9,294.4,291.34,288.9,287.59,281.84
9.614,311.59,305.02,299.77,294.4,291.34,288.9,287.59,281.9
10.987,311.4,304.9,299.84,294.4,291.4,288.9,287.59,281.84
12.36,311.28,304.84,299.77,294.46,291.4,288.9,287.59,281.84
13.733,311.09,304.71,299.77,294.46,291.4,288.9,287.59,281.9
15.106,310.9,304.65,299.71,294.46,291.46,288.96,287.65,281.9
16.48,310.71,304.59,299.71,294.4,291.4,288.96,287.65,281.84
17.854,310.53,304.46,299.71,294.46,291.46,288.96,287.65,281.84
19.227,310.4,304.4,299.59,294.46,291.46,289.03,287.65,281.84
20.6,310.21,304.27,299.59,294.46,291.46,289.03,287.71,281.84
21.973,310.03,304.21,299.52,294.4,291.52,288.96,287.71,281.9
23.346,309.84,304.15,299.46,294.4,291.52,289.03,287.71,281.84
24.72,309.65,304.02,299.4,294.4,291.59,289.09,287.71,281.84
26.094,309.46,303.9,299.34,294.46,291.52,289.09,287.71,281.84
27.467,309.34,303.84,299.34,294.46,291.52,289.09,287.71,281.84
28.84,309.15,303.71,299.27,294.4,291.52,289.09,287.71,281.84
30.213,308.96,303.65,299.21,294.4,291.59,289.09,287.71,281.84
31.587,308.84,303.59,299.15,294.4,291.59,289.09,287.78,281.84
32.96,308.59,303.4,299.09,294.4,291.65,289.09,287.78,281.9
34.333,308.46,303.34,299.02,294.34,291.59,289.15,287.78,281.84
35.707,308.28,303.21,299.02,294.34,291.59,289.15,287.78,281.9
37.08,308.09,303.15,298.96,294.4,291.59,289.21,287.84,281.84
38.454,307.9,303.02,298.9,294.34,291.59,289.21,287.78,281.84
39.827,307.71,302.84,298.84,294.4,291.59,289.21,287.78,281.9
41.2,307.53,302.84,298.77,294.34,291.65,289.21,287.84,281.9
42.573,307.4,302.71,298.77,294.34,291.65,289.21,287.84,281.84
43.946,307.21,302.59,298.71,294.34,291.59,289.21,287.9,281.84
45.319,307.09,302.46,298.65,294.34,291.59,289.21,287.84,281.84
46.694,306.84,302.4,298.59,294.27,291.65,289.21,287.9,281.9
48.067,306.71,302.27,298.46,294.34,291.65,289.27,287.9,281.84
49.44,306.53,302.15,298.46,294.27,291.65,289.27,287.9,281.84
50.813,306.4,302.02,298.34,294.27,291.59,289.27,287.9,281.84
52.186,306.21,301.9,298.34,294.27,291.65,289.34,287.9,281.9
53.56,306.03,301.84,298.34,294.21,291.65,289.27,287.9,281.84
54.934,305.9,301.71,298.21,294.21,291.65,289.34,287.9,281.84
56.307,305.78,301.65,298.21,294.21,291.65,289.34,287.9,281.84
57.68,305.59,301.46,298.15,294.21,291.71,289.34,287.96,281.9
59.053,305.46,301.4,298.09,294.15,291.65,289.34,287.9,281.84
60.427,305.28,301.34,298.02,294.15,291.65,289.34,287.9,281.84
61.8,305.09,301.21,297.96,294.15,291.65,289.34,287.96,281.9
63.173,304.96,301.09,297.9,294.09,291.65,289.34,287.96,281.9
64.547,304.84,301.02,297.77,294.09,291.65,289.4,287.96,281.9
65.92,304.65,300.9,297.77,294.02,291.71,289.4,287.96,281.84
67.293,304.59,300.84,297.71,293.96,291.71,289.4,287.9,281.84
68.667,304.4,300.71,297.65,294.02,291.59,289.4,287.96,281.84
70.04,304.21,300.59,297.59,294.02,291.65,289.4,287.9,281.9
71.413,304.09,300.46,297.46,293.96,291.59,289.4,287.9,281.84
72.787,303.9,300.34,297.46,293.9,291.65,289.4,287.9,281.84
74.16,303.77,300.27,297.4,293.84,291.59,289.4,287.96,281.84
75.534,303.59,300.09,297.34,293.84,291.59,289.4,287.96,281.84
76.907,303.52,300.02,297.27,293.84,291.59,289.46,287.96,281.84
78.28,303.34,299.9,297.15,293.84,291.59,289.4,287.9,281.84
79.654,303.21,299.84,297.09,293.77,291.59,289.4,287.9,281.84
81.027,303.02,299.65,297.09,293.77,291.59,289.4,287.96,281.9
82.401,302.96,299.59,297.02,293.71,291.59,289.4,287.96,281.84
83.774,302.77,299.52,296.96,293.65,291.52,289.4,287.96,281.84
85.147,302.65,299.34,296.84,293.71,291.52,289.46,287.96,281.78
86.521,302.46,299.21,296.77,293.59,291.52,289.46,288.03,281.78
87.894,302.4,299.15,296.71,293.59,291.52,289.4,287.96,281.78
89.267,302.21,299.02,296.65,293.52,291.52,289.46,287.96,281.78
90.642,302.09,298.96,296.59,293.52,291.46,289.4,287.96,281.78
92.016,301.9,298.84,296.52,293.52,291.4,289.46,287.96,281.78
93.389,301.77,298.84,296.46,293.46,291.4,289.4,288.03,281.78
94.763,301.59,298.71,296.4,293.4,291.4,289.4,288.03,281.78
96.136,301.52,298.59,296.34,293.34,291.4,289.4,288.03,281.78
97.511,301.34,298.52,296.27,293.34,291.34,289.4,288.09,281.78
98.885,301.21,298.34,296.21,293.34,291.34,289.4,288.03,281.78
100.258,301.09,298.34,296.15,293.27,291.34,289.4,288.03,281.84
101.632,300.9,298.21,296.09,293.27,291.34,289.4,288.03,281.84
103.005,300.77,298.15,295.96,293.15,291.34,289.4,288.09,281.78
104.38,300.71,298.02,295.96,293.15,291.34,289.34,288.09,281.78
105.753,300.52,297.96,295.84,293.15,291.27,289.4,288.09,281.84
107.127,300.4,297.84,295.84,293.09,291.27,289.4,288.09,281.84
108.501,300.27,297.77,295.71,293.09,291.27,289.4,288.15,281.78
109.874,300.09,297.71,295.71,293.02,291.27,289.4,288.09,281.78
111.249,300.02,297.59,295.59,292.96,291.21,289.4,288.15,281.78
112.622,299.9,297.52,295.59,293.02,291.21,289.4,288.15,281.78
113.996,299.77,297.46,295.46,292.9,291.15,289.34,288.15,281.84
115.369,299.65,297.34,295.4,292.9,291.15,289.34,288.15,281.84
116.743,299.52,297.21,295.34,292.84,291.15,289.4,288.09,281.84
118.117,299.34,297.09,295.27,292.84,291.15,289.34,288.09,281.78
119.49,299.27,297.02,295.21,292.77,291.15,289.34,288.15,281.84
120.864,299.15,296.9,295.15,292.71,291.09,289.34,288.15,281.84
122.237,299.02,296.84,295.09,292.71,291.09,289.34,288.09,281.84
123.611,298.9,296.77,295.02,292.71,291.02,289.34,288.09,281.78
124.985,298.84,296.65,294.96,292.59,291.02,289.27,288.09,281.78
126.359,298.65,296.52,294.9,292.59,291.02,289.27,288.15,281.78
127.733,298.59,296.46,294.84,292.52,291.02,289.34,288.15,281.78
129.106,298.4,296.34,294.71,292.52,290.96,289.34,288.15,281.78
130.48,298.34,296.27,294.65,292.46,290.96,289.27,288.15,281.78
131.854,298.21,296.21,294.59,292.4,290.9,289.27,288.15,281.84
133.228,298.09,296.09,294.52,292.34,290.9,289.27,288.15,281.78
134.601,297.96,296.02,294.46,292.34,290.9,289.21,288.09,281.84
