Date,21/02/2020,Material,Brass
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
0.0,316.15,302.02,294.84,290.46,287.9,286.34,285.21,283.4
1.373,316.09,302.02,294.84,290.52,287.84,286.34,285.28,283.4
2.748,316.09,302.09,294.9,290.52,287.84,286.4,285.28,283.4
4.121,316.03,302.21,294.96,290.52,287.84,286.34,285.28,283.46
5.495,315.96,302.27,294.96,290.59,287.84,286.34,285.34,283.4
6.869,315.9,302.27,295.09,290.59,287.84,286.4,285.28,283.46
8.242,315.71,302.34,295.02,290.59,287.9,286.34,285.34,283.46
9.617,315.65,302.34,295.09,290.59,287.9,286.4,285.28,283.4
10.99,315.53,302.4,295.09,290.65,287.9,286.4,285.28,283.4
12.364,315.4,302.46,295.15,290.65,287.9,286.4,285.28,283.4
13.738,315.28,302.4,295.15,290.65,287.84,286.4,285.28,283.4
15.111,315.09,302.46,295.21,290.65,287.9,286.34,285.28,283.4
16.486,315.03,302.46,295.21,290.65,287.9,286.4,285.28,283.4
17.86,314.84,302.46,295.21,290.65,287.9,286.34,285.28,283.4
19.233,314.71,302.46,295.27,290.65,287.96,286.34,285.28,283.4
20.607,314.53,302.46,295.34,290.71,287.9,286.34,285.28,283.4
21.981,314.34,302.46,295.34,290.71,287.9,286.4,285.28,283.4
23.355,314.21,302.46,295.34,290.77,287.9,286.4,285.28,283.46
24.729,314.09,302.46,295.34,290.71,287.9,286.4,285.28,283.4
26.102,314.03,302.46,295.4,290.77,287.9,286.4,285.34,283.4
27.476,313.84,302.46,295.34,290.84,287.96,286.4,285.28,283.4
28.85,313.71,302.46,295.4,290.84,287.9,286.4,285.34,283.4
30.224,313.59,302.4,295.46,290.77,287.96,286.4,285.28,283.4
31.598,313.4,302.4,295.4,290.84,287.96,286.4,285.34,283.46
32.972,313.34,302.4,295.52,290.84,287.96,286.46,285.28,283.4
34.345,313.15,302.4,295.46,290.84,287.96,286.4,285.28,283.4
35.719,313.03,302.34,295.52,290.9,287.96,286.4,285.28,283.4
37.094,312.9,302.34,295.52,290.84,287.96,286.4,285.28,283.4
38.467,312.78,302.34,295.52,290.9,287.96,286.4,285.28,283.34
39.841,312.59,302.34,295.59,290.96,288.03,286.46,285.34,283.4
41.214,312.46,302.27,295.52,290.96,287.96,286.4,285.28,283.46
42.588,312.28,302.27,295.59,290.9,288.03,286.46,285.28,283.4
43.963,312.15,302.15,295.59,290.96,288.03,286.4,285.34,283.4
45.336,312.03,302.15,295.65,290.96,288.03,286.4,285.28,283.4
46.71,311.84,302.15,295.65,291.02,288.03,286.46,285.28,283.4
48.083,311.71,302.09,295.59,291.02,288.03,286.46,285.34,283.34
49.457,311.59,302.09,295.59,291.02,288.03,286.46,285.28,283.4
50.832,311.46,302.09,295.59,291.02,288.09,286.46,285.34,283.34
52.205,311.34,302.02,295.59,291.02,288.09,286.46,285.28,283.4
53.579,311.15,301.96,295.65,291.02,288.09,286.46,285.28,283.34
54.952,311.03,301.96,295.65,291.02,288.09,286.46,285.28,283.34
56.326,310.84,301.84,295.65,291.09,288.09,286.46,285.34,283.34
57.701,310.71,301.84,295.59,291.09,288.09,286.46,285.28,283.34
