Date,01/02/2020,Material,Brass,,,,,
265.196,356.02,309.59,292.21,289.71,287.09,288.53,289.46,284.4
266.57,355.59,309.59,292.27,289.71,287.15,288.53,289.46,284.46
267.944,355.09,309.53,292.21,289.71,287.15,288.53,289.46,284.46
269.318,354.65,309.53,292.27,289.71,287.09,288.46,289.46,284.46
270.693,354.09,309.46,292.34,289.77,287.15,288.53,289.4,284.46
272.067,353.65,309.46,292.27,289.77,287.15,288.53,289.4,284.46
273.441,353.21,309.4,292.27,289.77,287.15,288.46,289.34,284.46
274.815,352.84,309.4,292.27,289.77,287.15,288.46,289.4,284.4
276.189,352.4,309.28,292.27,289.77,287.21,288.46,289.4,284.4
277.564,352.09,309.28,292.27,289.77,287.21,288.46,289.34,284.46
278.938,351.84,309.21,292.34,289.84,287.21,288.46,289.34,284.46
280.312,351.65,309.15,292.27,289.9,287.15,288.46,289.34,284.34
281.686,351.52,309.21,292.34,289.84,287.21,288.4,289.27,284.4
283.061,351.46,309.21,292.4,289.9,287.28,288.4,289.34,284.4
284.435,351.46,309.21,292.34,289.9,287.28,288.46,289.34,284.46
285.809,351.59,309.21,292.4,289.96,287.28,288.4,289.34,284.46
287.183,351.65,309.15,292.4,289.96,287.28,288.4,289.34,284.4
288.557,351.77,309.15,292.4,290.02,287.34,288.46,289.34,284.46
289.932,352.09,309.21,292.46,290.02,287.4,288.46,289.34,284.4
291.306,352.59,309.21,292.46,290.02,287.4,288.46,289.4,284.46
292.68,353.27,309.28,292.52,290.09,287.4,288.46,289.46,284.4
294.054,353.71,309.34,292.52,290.09,287.4,288.53,289.46,284.4
295.429,354.09,309.34,292.52,290.15,287.46,288.46,289.46,284.34
296.804,354.52,309.4,292.59,290.15,287.46,288.46,289.46,284.4
298.178,354.65,309.46,292.59,290.27,287.46,288.53,289.52,284.4
299.552,354.96,309.53,292.65,290.21,287.53,288.53,289.52,284.34
300.926,355.21,309.59,292.65,290.27,287.59,288.53,289.52,284.4
302.3,355.46,309.65,292.71,290.27,287.59,288.59,289.52,284.4
303.675,355.59,309.71,292.71,290.34,287.59,288.59,289.65,284.46
305.049,355.59,309.78,292.77,290.34,287.59,288.65,289.59,284.46
306.423,355.52,309.9,292.77,290.34,287.65,288.65,289.59,284.46
307.797,355.46,309.9,292.84,290.4,287.65,288.59,289.59,284.46
309.171,355.27,309.96,292.84,290.46,287.65,288.65,289.65,284.4
310.546,355.09,310.03,292.84,290.46,287.71,288.65,289.65,284.4
311.92,354.9,310.09,292.9,290.46,287.71,288.71,289.65,284.46
313.294,354.65,310.15,292.9,290.52,287.71,288.71,289.65,284.46
314.668,354.34,310.21,292.96,290.52,287.78,288.65,289.65,284.46
316.043,354.02,310.28,292.9,290.59,287.78,288.65,289.65,284.4
317.417,353.71,310.28,292.96,290.59,287.71,288.71,289.65,284.4
318.791,353.4,310.28,292.96,290.59,287.71,288.65,289.65,284.4
320.165,352.96,310.34,292.9,290.59,287.78,288.65,289.65,284.46
321.539,352.46,310.34,292.84,290.59,287.71,288.65,289.65,284.46
322.914,352.02,310.21,292.77,290.52,287.71,288.65,289.65,284.53
324.288,351.46,310.15,292.65,290.52,287.78,288.65,289.65,284.46
325.662,350.9,310.03,292.59,290.52,287.71,288.59,289.59,284.4
327.036,350.4,309.96,292.46,290.46,287.71,288.53,289.59,284.46
328.41,350.02,309.84,292.52,290.46,287.65,288.53,289.52,284.46
329.786,349.59,309.78,292.59,290.4,287.65,288.53,289.52,284.4
331.16,349.02,309.65,292.46,290.34,287.59,288.46,289.52,284.4
332.534,348.59,309.53,292.27,290.34,287.59,288.46,289.46,284.4
333.908,347.9,309.4,292.21,290.27,287.59,288.34,289.4,284.4
335.282,347.4,309.28,292.15,290.21,287.53,288.28,289.46,284.46
336.657,346.84,309.15,292.21,290.21,287.53,288.28,289.4,284.4
338.031,346.27,309.03,292.15,290.15,287.53,288.28,289.34,284.4
339.405,345.71,308.96,292.15,290.09,287.53,288.28,289.34,284.4
340.779,345.09,308.9,292.15,290.15,287.53,288.21,289.34,284.4
342.154,344.77,308.84,292.15,290.15,287.46,288.21,289.34,284.34
343.528,344.34,308.78,292.09,290.15,287.53,288.15,289.34,284.34
344.901,344.02,308.71,292.09,290.15,287.53,288.15,289.34,284.34
346.275,343.52,308.65,292.02,290.15,287.46,288.09,289.34,284.4
347.649,343.02,308.53,292.02,290.15,287.46,288.09,289.27,284.34
349.024,342.52,308.46,291.96,290.15,287.46,288.15,289.34,284.4
350.398,342.15,308.34,292.02,290.15,287.46,288.09,289.27,284.34
351.773,341.77,308.28,291.96,290.09,287.53,288.03,289.27,284.34
353.147,341.21,308.21,291.96,290.09,287.53,288.03,289.21,284.34
354.52,340.77,308.09,291.96,290.09,287.53,288.03,289.21,284.28
355.895,340.21,308.09,292.02,290.15,287.53,288.03,289.21,284.34
357.269,339.84,308.03,292.02,290.15,287.53,288.03,289.21,284.34
358.643,339.4,307.9,291.96,290.21,287.53,288.03,289.21,284.34
360.017,339.21,307.9,291.96,290.21,287.53,287.96,289.21,284.4
361.391,338.9,307.84,291.96,290.21,287.53,287.96,289.21,284.34
362.766,338.59,307.78,291.96,290.21,287.53,288.03,289.21,284.34
364.14,338.34,307.78,292.02,290.21,287.59,288.03,289.21,284.4
365.514,338.02,307.71,292.02,290.21,287.59,288.03,289.21,284.34
366.888,337.65,307.65,292.02,290.21,287.59,287.96,289.21,284.34
368.262,337.15,307.59,291.96,290.21,287.59,287.96,289.21,284.4
369.637,336.71,307.53,291.96,290.27,287.65,287.96,289.15,284.4
371.011,336.09,307.4,291.96,290.27,287.65,287.96,289.21,284.4
372.385,335.53,307.28,291.9,290.21,287.65,287.9,289.15,284.4
373.759,334.84,307.15,291.84,290.21,287.59,287.9,289.15,284.4
375.133,334.21,307.03,291.9,290.21,287.65,287.96,289.15,284.4
376.508,333.53,306.96,291.96,290.27,287.59,287.9,289.15,284.4
377.882,332.9,306.9,291.9,290.27,287.65,287.9,289.15,284.4
379.256,332.21,306.78,291.9,290.21,287.65,287.9,289.09,284.4
380.63,331.65,306.65,291.9,290.21,287.65,287.9,289.09,284.34
382.003,331.03,306.53,291.9,290.21,287.65,287.9,289.09,284.4
383.378,330.46,306.46,291.9,290.27,287.65,287.84,289.03,284.34
384.752,329.84,306.34,291.84,290.21,287.65,287.84,289.03,284.34
386.126,329.34,306.28,291.84,290.21,287.65,287.78,289.03,284.34
387.5,328.71,306.15,291.84,290.21,287.65,287.78,288.96,284.28
388.875,328.21,306.09,291.9,290.21,287.65,287.78,288.9,284.21
390.249,327.65,305.96,291.84,290.21,287.71,287.71,288.9,284.21
391.623,327.15,305.96,291.84,290.21,287.71,287.78,288.84,284.15
392.997,326.59,305.84,291.9,290.21,287.71,287.71,288.84,284.15
394.371,326.15,305.78,291.9,290.21,287.78,287.65,288.78,284.21
395.746,325.59,305.71,291.9,290.27,287.71,287.65,288.78,284.09
397.12,325.21,305.59,291.84,290.27,287.78,287.71,288.71,284.09
398.494,324.71,305.59,291.9,290.27,287.78,287.65,288.65,284.09
399.868,324.21,305.53,291.9,290.34,287.78,287.65,288.65,284.09
401.242,323.78,305.4,291.9,290.34,287.78,287.65,288.59,284.09
402.617,323.28,305.34,291.84,290.34,287.84,287.65,288.65,284.03
403.991,322.78,305.21,291.84,290.27,287.84,287.65,288.59,283.96
405.365,322.28,305.09,291.84,290.34,287.84,287.59,288.65,283.96
406.739,321.78,304.96,291.77,290.34,287.84,287.59,288.59,283.96
408.113,321.21,304.84,291.77,290.34,287.9,287.59,288.53,283.96
409.488,320.71,304.71,291.71,290.27,287.84,287.53,288.53,283.9
410.862,320.28,304.59,291.65,290.34,287.84,287.59,288.53,283.9
412.236,319.71,304.46,291.65,290.27,287.9,287.59,288.46,283.96
413.61,319.15,304.27,291.65,290.34,287.84,287.53,288.46,283.9
414.984,318.65,304.09,291.52,290.34,287.84,287.53,288.46,283.9
416.359,318.15,303.9,291.52,290.27,287.78,287.46,288.4,283.9
417.733,317.71,303.77,291.4,290.21,287.84,287.46,288.34,283.96
419.107,317.21,303.52,291.4,290.21,287.78,287.4,288.34,283.9
420.481,316.71,303.27,291.4,290.15,287.71,287.4,288.28,283.9
421.856,315.96,303.02,291.4,290.09,287.71,287.28,288.28,283.84
423.23,315.4,302.71,291.34,290.02,287.65,287.21,288.15,283.84
424.604,314.84,302.52,291.27,289.96,287.59,287.21,288.09,283.78
425.978,314.34,302.21,291.21,289.9,287.59,287.15,288.03,283.78
427.352,313.84,302.02,291.15,289.84,287.53,287.15,287.96,283.78
428.727,313.34,301.9,291.09,289.84,287.53,287.09,287.9,283.71
430.101,312.96,301.71,291.02,289.84,287.53,287.09,287.9,283.71
431.475,312.46,301.52,291.02,289.77,287.53,287.03,287.84,283.71
432.849,312.15,301.34,290.96,289.77,287.53,286.96,287.84,283.78
434.223,311.71,301.15,290.9,289.77,287.46,286.96,287.78,283.78
435.598,311.28,300.96,290.9,289.65,287.46,286.96,287.78,283.71
436.972,310.84,300.84,290.77,289.65,287.4,286.9,287.78,283.71
438.346,310.46,300.65,290.77,289.65,287.4,286.9,287.71,283.71
439.72,310.09,300.52,290.65,289.59,287.46,286.84,287.65,283.53
441.094,309.65,300.34,290.4,289.59,287.34,286.84,287.65,283.59
442.469,309.34,300.15,290.27,289.52,287.28,286.78,287.53,283.59
443.843,308.84,299.9,290.09,289.46,287.34,286.78,287.46,283.59
445.217,308.46,299.71,290.02,289.4,287.28,286.65,287.4,283.59
446.591,307.96,299.46,289.9,289.34,287.21,286.65,287.4,283.59
447.965,307.53,299.21,289.77,289.27,287.15,286.59,287.34,283.53
449.34,307.09,299.02,289.71,289.21,287.15,286.53,287.28,283.59
450.714,306.59,298.77,289.65,289.15,287.09,286.53,287.21,283.53
452.087,306.21,298.52,289.59,289.03,287.03,286.46,287.21,283.53
453.461,305.71,298.21,289.46,288.96,286.96,286.4,287.15,283.59
454.835,305.34,298.02,289.4,288.9,286.96,286.4,287.03,283.53
456.21,304.96,297.84,289.15,288.84,286.9,286.28,287.03,283.53
457.584,304.46,297.52,289.09,288.78,286.9,286.21,286.96,283.53
458.958,304.02,297.34,289.21,288.71,286.78,286.21,286.9,283.4
460.332,303.65,297.09,289.03,288.65,286.78,286.21,286.9,283.4
461.707,303.34,296.96,288.96,288.59,286.78,286.15,286.78,283.4
463.081,303.02,296.77,288.96,288.53,286.78,286.15,286.78,283.4
464.455,302.65,296.59,288.96,288.46,286.71,286.09,286.71,283.4
465.829,302.34,296.4,288.9,288.4,286.65,286.03,286.71,283.4
467.203,302.02,296.21,288.65,288.34,286.65,286.03,286.71,283.34
468.578,301.71,296.02,288.59,288.34,286.65,286.03,286.71,283.4
469.952,301.4,295.84,288.65,288.28,286.65,286.03,286.65,283.34
471.326,301.02,295.71,288.53,288.21,286.59,285.96,286.59,283.4
472.7,300.77,295.52,288.46,288.15,286.59,285.9,286.65,283.4
474.073,300.46,295.34,288.46,288.09,286.53,285.96,286.59,283.4
475.449,300.15,295.21,288.34,288.09,286.53,285.9,286.53,283.34
476.822,299.9,295.09,288.28,288.03,286.53,285.84,286.59,283.34
478.196,299.59,294.9,288.34,288.09,286.46,285.84,286.53,283.34
479.57,299.4,294.77,288.28,288.09,286.4,285.84,286.53,283.34
480.944,299.21,294.65,288.28,288.03,286.4,285.84,286.46,283.34
482.319,298.96,294.46,288.15,287.96,286.4,285.84,286.46,283.34
483.693,298.71,294.46,288.15,287.96,286.34,285.78,286.46,283.34
485.067,298.52,294.27,288.15,287.9,286.34,285.78,286.46,283.34
486.441,298.34,294.21,288.09,287.9,286.4,285.71,286.4,283.4
487.815,298.15,294.09,288.03,287.9,286.34,285.78,286.4,283.34
489.19,297.96,293.96,288.03,287.9,286.34,285.71,286.4,283.34
490.564,297.77,293.9,287.96,287.84,286.28,285.71,286.46,283.34
491.938,297.65,293.77,287.9,287.84,286.34,285.78,286.4,283.28
493.312,297.52,293.71,287.84,287.84,286.34,285.78,286.4,283.28
494.686,297.27,293.59,287.71,287.71,286.34,285.71,286.4,283.34
496.061,297.15,293.46,287.78,287.71,286.34,285.71,286.34,283.34
497.435,296.9,293.27,287.71,287.71,286.28,285.65,286.34,283.34
498.809,296.71,293.27,287.65,287.65,286.21,285.65,286.28,283.28
500.183,296.59,293.15,287.65,287.59,286.21,285.65,286.28,283.28
501.558,296.4,293.02,287.65,287.59,286.21,285.65,286.21,283.28
502.932,296.34,292.96,287.59,287.65,286.21,285.65,286.15,283.28
504.306,296.15,292.84,287.59,287.59,286.21,285.65,286.21,283.21
505.68,296.02,292.84,287.53,287.53,286.15,285.59,286.21,283.15
507.054,295.9,292.77,287.53,287.53,286.21,285.59,286.21,283.21
508.428,295.77,292.65,287.59,287.59,286.21,285.59,286.21,283.21
509.802,295.71,292.65,287.53,287.53,286.21,285.59,286.21,283.21
511.176,295.52,292.59,287.46,287.53,286.21,285.59,286.15,283.28
512.55,295.52,292.52,287.46,287.53,286.28,285.59,286.15,283.21
513.924,295.4,292.46,287.4,287.53,286.21,285.59,286.15,283.21
515.299,295.27,292.4,287.4,287.53,286.21,285.59,286.09,283.28
516.673,295.15,292.34,287.4,287.46,286.21,285.59,286.15,283.28
518.047,295.09,292.21,287.4,287.46,286.15,285.53,286.09,283.28
519.421,294.9,292.15,287.4,287.46,286.21,285.59,286.09,283.28
520.794,294.9,292.09,287.34,287.46,286.15,285.59,286.09,283.28
522.169,294.71,292.02,287.34,287.46,286.15,285.53,286.15,283.28
523.543,294.65,291.96,287.21,287.4,286.15,285.53,286.15,283.28
524.917,294.46,291.9,287.15,287.4,286.15,285.59,286.15,283.28
526.291,294.4,291.71,287.09,287.34,286.15,285.53,286.15,283.28
527.665,294.27,291.65,287.03,287.28,286.15,285.53,286.15,283.21
529.04,294.09,291.59,287.09,287.28,286.09,285.59,286.21,283.21
530.414,293.96,291.46,286.96,287.21,286.09,285.53,286.21,283.28
531.788,293.77,291.34,286.9,287.28,286.09,285.53,286.21,283.34
533.161,293.65,291.27,286.96,287.15,286.03,285.59,286.28,283.28
534.535,293.52,291.15,286.9,287.15,285.96,285.59,286.21,283.28
535.91,293.4,291.09,286.84,287.09,285.96,285.53,286.28,283.28
537.284,293.27,290.96,286.84,287.03,285.96,285.53,286.28,283.28
538.658,293.15,290.9,286.84,287.03,285.96,285.59,286.28,283.34
540.032,293.09,290.77,286.84,287.03,286.03,285.53,286.34,283.34
541.406,293.02,290.71,286.84,286.96,285.96,285.53,286.4,283.34
542.781,292.9,290.71,286.84,286.96,285.96,285.53,286.4,283.28
544.155,292.9,290.65,286.84,286.96,286.03,285.59,286.46,283.28
545.529,292.84,290.65,286.84,287.03,286.03,285.59,286.46,283.28
546.903,292.77,290.59,286.78,286.96,286.09,285.65,286.53,283.28
548.278,292.71,290.59,286.84,286.96,286.03,285.71,286.59,283.34
549.652,292.71,290.52,286.78,287.03,286.03,285.65,286.65,283.34
551.026,292.59,290.46,286.78,286.96,286.09,285.71,286.78,283.34
552.4,292.52,290.46,286.78,286.96,286.09,285.71,286.78,283.4
553.774,292.46,290.4,286.78,286.96,286.09,285.78,286.84,283.34
555.149,292.34,290.34,286.71,286.96,286.09,285.78,286.9,283.4
556.523,292.27,290.21,286.71,287.03,286.03,285.84,286.96,283.4
557.897,292.21,290.21,286.71,286.96,286.09,285.84,286.96,283.4
559.271,292.09,290.21,286.78,286.96,286.03,285.84,287.09,283.46
560.645,292.09,290.15,286.71,286.96,286.09,285.84,287.15,283.4
562.02,292.02,290.15,286.71,287.03,286.09,285.9,287.21,283.4
563.394,292.02,290.09,286.71,286.96,286.09,285.96,287.28,283.4
564.768,291.96,290.09,286.71,286.96,286.09,285.96,287.34,283.4
566.142,291.96,290.09,286.71,286.96,286.15,285.96,287.4,283.4
567.516,291.9,290.02,286.71,286.96,286.15,286.03,287.53,283.4
568.891,291.84,290.02,286.71,286.96,286.15,286.09,287.59,283.4
570.265,291.84,289.96,286.78,286.96,286.15,286.09,287.65,283.4
571.639,291.77,289.96,286.71,287.03,286.15,286.09,287.71,283.4
573.013,291.71,289.9,286.71,286.9,286.15,286.15,287.78,283.34
574.386,291.65,289.9,286.71,286.9,286.21,286.21,287.9,283.4
575.761,291.65,289.84,286.71,286.96,286.21,286.15,287.9,283.4
577.135,291.52,289.84,286.65,286.96,286.15,286.21,287.96,283.4
578.509,291.46,289.77,286.65,286.9,286.21,286.28,287.96,283.4
579.883,291.4,289.77,286.65,286.9,286.15,286.28,288.03,283.4
581.258,291.34,289.71,286.65,286.96,286.15,286.28,287.96,283.34
582.632,291.21,289.65,286.59,286.9,286.15,286.28,287.96,283.34
584.006,291.21,289.59,286.59,286.9,286.15,286.28,287.96,283.34
585.38,291.09,289.52,286.59,286.84,286.09,286.34,287.96,283.4
586.754,291.02,289.46,286.53,286.9,286.15,286.28,287.96,283.34
588.129,290.96,289.46,286.53,286.84,286.15,286.34,287.96,283.34
589.503,290.9,289.4,286.53,286.84,286.15,286.34,287.96,283.34
590.877,290.77,289.34,286.46,286.84,286.15,286.34,288.03,283.28
592.251,290.71,289.34,286.53,286.78,286.09,286.28,287.96,283.28
593.625,290.65,289.34,286.53,286.84,286.09,286.28,287.96,283.28
595,290.52,289.21,286.46,286.78,286.09,286.28,287.96,283.34
596.374,290.52,289.15,286.46,286.78,286.09,286.28,287.96,283.28
597.748,290.46,289.15,286.46,286.71,286.09,286.28,288.03,283.28
599.122,290.4,289.03,286.46,286.78,286.09,286.28,288.09,283.21
600.496,290.27,288.96,286.4,286.65,286.09,286.28,288.03,283.21
601.871,290.21,288.96,286.4,286.65,286.09,286.28,288.09,283.21
603.245,290.15,288.9,286.4,286.71,286.09,286.28,288.09,283.21
604.619,290.09,288.84,286.4,286.65,286.09,286.28,288.09,283.21
605.993,290.02,288.78,286.4,286.65,286.03,286.28,288.15,283.21
607.366,289.96,288.78,286.34,286.59,285.96,286.28,288.09,283.15
608.741,289.9,288.65,286.34,286.65,286.03,286.28,288.09,283.15
610.115,289.84,288.65,286.34,286.65,286.03,286.28,288.09,283.21
611.489,289.77,288.59,286.34,286.59,286.03,286.28,288.09,283.15
612.863,289.84,288.59,286.28,286.53,286.03,286.28,288.15,283.15
614.237,289.84,288.59,286.28,286.53,285.96,286.28,288.15,283.21
615.611,289.77,288.53,286.28,286.53,285.96,286.34,288.15,283.15
616.985,289.71,288.53,286.28,286.53,285.96,286.34,288.21,283.15
618.359,289.65,288.4,286.21,286.53,286.03,286.34,288.15,283.15
619.733,289.65,288.4,286.21,286.46,285.96,286.28,288.21,283.15
621.107,289.52,288.34,286.21,286.46,285.96,286.28,288.28,283.15
622.482,289.46,288.34,286.21,286.4,285.96,286.34,288.28,283.15
623.856,289.46,288.28,286.15,286.46,285.96,286.34,288.28,283.09
625.229,289.34,288.28,286.15,286.46,285.96,286.34,288.34,283.09
626.603,289.34,288.21,286.15,286.4,285.96,286.34,288.34,283.15
627.976,289.21,288.15,286.09,286.46,285.96,286.34,288.46,283.15
629.351,289.15,288.09,286.03,286.34,285.96,286.28,288.46,283.15
630.725,289.15,288.09,286.03,286.34,285.9,286.34,288.46,283.09
632.099,289.03,288.09,286.03,286.34,285.9,286.34,288.59,283.09
633.472,288.96,288.03,286.09,286.34,285.9,286.34,288.59,283.09
634.846,288.96,288.03,286.03,286.34,285.9,286.28,288.59,283.15
636.22,288.84,288.03,286.03,286.34,285.9,286.4,288.71,283.09
637.594,288.84,287.96,286.03,286.28,285.84,286.4,288.65,283.15
638.967,288.84,287.96,285.96,286.28,285.84,286.4,288.71,283.09
640.341,288.71,287.9,285.96,286.21,285.84,286.34,288.78,283.09
641.715,288.71,287.9,285.96,286.28,285.84,286.4,288.78,283.15
643.089,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
644.463,288.71,287.78,285.96,286.21,285.84,286.4,288.84,283.09
645.836,288.65,287.78,285.9,286.15,285.78,286.4,288.9,283.09
647.21,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
648.583,288.59,287.71,285.9,286.15,285.78,286.46,288.96,283.09
649.958,288.53,287.71,285.84,286.15,285.84,286.4,289.03,283.03
651.331,288.53,287.65,285.9,286.09,285.84,286.46,288.96,282.96
652.705,288.46,287.59,285.84,286.15,285.84,286.4,289.09,282.96
654.078,288.4,287.59,285.78,286.09,285.78,286.46,289.09,282.96
655.451,288.34,287.46,285.78,286.09,285.84,286.4,289.09,282.96
656.826,288.28,287.46,285.78,286.09,285.78,286.46,289.03,283.03
658.199,288.21,287.46,285.71,286.03,285.78,286.46,289.09,283.03
659.573,288.15,287.4,285.71,286.03,285.78,286.4,289.03,282.96
660.946,288.15,287.4,285.65,285.96,285.78,286.4,289.09,282.96
662.32,288.03,287.34,285.71,285.96,285.71,286.46,289.09,283.03
663.694,288.03,287.28,285.71,285.96,285.71,286.4,289.09,283.03
665.067,287.9,287.28,285.71,285.96,285.78,286.4,289.15,283.09
666.441,287.9,287.21,285.65,285.96,285.71,286.46,289.15,283.03
667.814,287.84,287.15,285.65,285.9,285.71,286.4,289.15,283.03
669.188,287.84,287.15,285.59,285.9,285.71,286.46,289.21,283.03
670.562,287.78,287.09,285.59,285.9,285.71,286.46,289.27,283.03
671.935,287.84,287.09,285.59,285.9,285.71,286.46,289.34,282.96
673.309,287.78,287.03,285.53,285.9,285.78,286.4,289.34,283.03
674.682,287.71,287.03,285.53,285.9,285.65,286.46,289.34,282.96
676.056,287.59,286.96,285.46,285.84,285.71,286.46,289.4,282.96
677.431,287.59,286.9,285.46,285.84,285.71,286.46,289.4,282.96
678.804,287.53,286.84,285.4,285.78,285.71,286.4,289.4,283.03
680.178,287.46,286.84,285.4,285.84,285.65,286.46,289.46,283.03
681.551,287.4,286.84,285.34,285.78,285.59,286.4,289.4,283.03
682.925,287.34,286.78,285.34,285.71,285.59,286.46,289.46,282.96
684.299,287.34,286.71,285.34,285.71,285.59,286.4,289.52,283.03
685.673,287.28,286.71,285.28,285.71,285.59,286.4,289.46,283.03
687.046,287.28,286.65,285.28,285.65,285.59,286.4,289.52,283.09
688.42,287.21,286.65,285.28,285.65,285.59,286.4,289.52,283.09
689.793,287.21,286.59,285.21,285.65,285.53,286.4,289.52,283.15
691.168,287.15,286.53,285.21,285.59,285.53,286.4,289.52,283.15
692.541,287.09,286.46,285.21,285.59,285.53,286.34,289.52,283.15
693.915,287.03,286.4,285.21,285.59,285.46,286.34,289.52,283.15
695.289,286.96,286.4,285.15,285.53,285.53,286.28,289.52,283.15
696.663,286.9,286.4,285.09,285.53,285.46,286.34,289.46,283.15
698.038,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.21
699.412,286.84,286.28,285.15,285.46,285.34,286.28,289.46,283.15
700.786,286.84,286.28,285.09,285.46,285.4,286.21,289.46,283.15
702.159,286.78,286.21,285.03,285.46,285.4,286.28,289.4,283.09
703.533,286.78,286.21,284.96,285.46,285.34,286.28,289.4,283.15
704.908,286.71,286.21,284.9,285.46,285.34,286.21,289.4,283.15
706.282,286.71,286.15,284.84,285.4,285.34,286.21,289.4,283.15
707.656,286.65,286.09,284.9,285.34,285.34,286.21,289.34,283.21
709.029,286.59,286.03,284.9,285.34,285.34,286.21,289.4,283.21
710.403,286.59,286.03,284.84,285.4,285.34,286.21,289.4,283.21
711.778,286.53,286.03,284.84,285.34,285.34,286.21,289.4,283.21
713.152,286.46,285.9,284.78,285.34,285.28,286.15,289.34,283.28
714.526,286.46,285.9,284.84,285.28,285.28,286.15,289.34,283.21
715.9,286.4,285.84,284.84,285.28,285.21,286.15,289.34,283.21
717.274,286.34,285.78,284.71,285.21,285.21,286.09,289.34,283.21
718.649,286.28,285.71,284.78,285.21,285.21,286.09,289.34,283.21
720.022,286.34,285.78,284.78,285.21,285.21,286.09,289.27,283.21
721.396,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
722.77,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
724.144,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
725.519,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
726.893,286.15,285.65,284.65,285.15,285.15,286.03,289.34,283.28
728.266,286.15,285.59,284.59,285.15,285.21,286.03,289.34,283.21
729.64,286.15,285.59,284.65,285.15,285.15,286.03,289.34,283.21
731.014,286.09,285.59,284.65,285.15,285.15,286.03,289.27,283.15
732.388,286.09,285.53,284.59,285.09,285.15,286.09,289.27,283.15
733.762,286.09,285.53,284.59,285.09,285.15,286.03,289.21,283.15
735.136,286.03,285.53,284.59,285.09,285.15,286.03,289.21,283.21
736.51,285.96,285.53,284.59,285.09,285.15,286.03,289.15,283.15
737.884,286.03,285.46,284.53,285.09,285.09,285.96,289.15,283.15
