Date,07/02/2020,Material,Brass,,,,,
326.4,295.02,289.9,284.71,282.78,281.34,281.09,280.53,280.15
327.772,294.84,289.9,284.71,282.71,281.4,281.09,280.59,280.09
329.144,294.65,289.84,284.71,282.71,281.34,281.03,280.59,280.09
330.516,294.59,289.71,284.71,282.71,281.34,281.09,280.59,280.09
331.888,294.4,289.65,284.65,282.71,281.34,281.09,280.59,280.09
333.26,294.27,289.65,284.65,282.71,281.4,281.03,280.59,280.03
334.631,294.15,289.52,284.65,282.71,281.34,281.09,280.59,280.09
336.003,294.02,289.46,284.59,282.78,281.4,281.09,280.65,280.09
337.376,293.84,289.4,284.53,282.71,281.34,281.09,280.59,280.09
338.748,293.65,289.27,284.53,282.71,281.34,281.09,280.59,280.03
340.12,293.52,289.21,284.53,282.65,281.34,281.03,280.59,280.09
341.491,293.34,289.15,284.53,282.71,281.34,281.09,280.59,280.09
342.863,293.21,289.09,284.46,282.65,281.34,281.09,280.59,280.09
344.235,293.09,289.03,284.53,282.65,281.34,281.09,280.59,280.09
345.606,292.96,288.96,284.46,282.65,281.34,281.09,280.59,280.03
346.979,292.84,288.9,284.46,282.71,281.4,281.09,280.65,280.09
348.351,292.71,288.78,284.46,282.65,281.28,281.15,280.59,280.09
349.723,292.59,288.78,284.4,282.65,281.4,281.09,280.59,280.03
351.095,292.4,288.71,284.4,282.65,281.34,281.09,280.59,280.09
352.466,292.34,288.65,284.4,282.59,281.34,281.09,280.65,280.09
353.838,292.21,288.59,284.34,282.65,281.4,281.09,280.65,280.03
355.211,292.15,288.53,284.34,282.65,281.34,281.09,280.59,280.03
356.582,291.9,288.46,284.34,282.59,281.34,281.09,280.65,280.03
357.954,291.84,288.4,284.34,282.59,281.34,281.09,280.65,280.09
359.326,291.65,288.34,284.28,282.59,281.4,281.09,280.65,280.09
360.698,291.59,288.21,284.21,282.59,281.34,281.15,280.65,280.03
362.069,291.46,288.15,284.21,282.53,281.34,281.15,280.65,280.03
363.441,291.27,288.09,284.21,282.53,281.34,281.15,280.65,280.03
364.813,291.21,288.03,284.15,282.53,281.34,281.15,280.59,280.03
366.185,291.09,288.03,284.15,282.53,281.34,281.09,280.65,280.09
367.557,290.9,287.96,284.09,282.53,281.4,281.15,280.65,280.03
368.928,290.77,287.96,284.09,282.46,281.34,281.15,280.65,279.96
370.3,290.71,287.84,284.03,282.53,281.28,281.09,280.59,280.03
371.672,290.59,287.78,284.03,282.53,281.28,281.09,280.59,280.03
373.045,290.46,287.71,284.09,282.53,281.28,281.15,280.65,280.03
374.416,290.34,287.65,284.03,282.46,281.34,281.09,280.59,280.09
375.788,290.27,287.59,283.96,282.46,281.28,281.15,280.59,280.03
377.16,290.15,287.53,283.96,282.46,281.34,281.03,280.59,280.09
378.532,290.09,287.46,283.9,282.46,281.28,281.09,280.65,280.09
379.903,289.96,287.4,283.9,282.4,281.34,281.09,280.65,280.03
381.275,289.9,287.4,283.9,282.4,281.28,281.09,280.59,280.03
382.648,289.84,287.28,283.9,282.4,281.28,281.09,280.59,279.96
384.02,289.84,287.28,283.84,282.4,281.21,281.15,280.65,280.03
385.391,289.84,287.21,283.84,282.34,281.28,281.09,280.59,280.03
386.763,289.71,287.15,283.84,282.4,281.28,281.09,280.59,279.96
388.135,289.59,287.09,283.78,282.34,281.28,281.09,280.65,280.03
389.506,289.52,287.09,283.78,282.4,281.28,281.03,280.59,280.03
390.878,289.46,287.03,283.78,282.34,281.28,281.09,280.65,280.03
392.251,289.34,286.96,283.78,282.34,281.28,281.09,280.65,280.03
393.623,289.27,286.9,283.71,282.28,281.28,281.09,280.59,280.03
394.994,289.21,286.84,283.71,282.28,281.21,281.09,280.65,279.96
396.366,289.15,286.71,283.65,282.34,281.28,281.09,280.59,280.03
397.738,289.03,286.65,283.65,282.28,281.21,281.15,280.59,280.03
399.109,288.96,286.59,283.59,282.28,281.21,281.09,280.65,280.03
400.482,288.84,286.53,283.59,282.21,281.21,281.09,280.59,280.03
401.854,288.71,286.53,283.59,282.21,281.21,281.09,280.65,280.03
403.225,288.65,286.4,283.53,282.21,281.21,281.09,280.59,279.96
404.597,288.53,286.34,283.46,282.15,281.21,281.03,280.65,280.03
405.968,288.46,286.28,283.4,282.21,281.21,281.09,280.59,280.03
407.34,288.34,286.28,283.34,282.21,281.21,281.03,280.59,280.03
408.712,288.21,286.21,283.4,282.15,281.21,281.03,280.65,280.03
410.084,288.09,286.09,283.34,282.15,281.21,281.09,280.59,279.96
411.456,287.96,286.03,283.28,282.15,281.15,281.03,280.59,279.96
412.827,287.9,285.96,283.28,282.09,281.21,281.03,280.59,279.96
414.199,287.84,285.9,283.15,282.03,281.15,281.03,280.59,279.96
415.571,287.71,285.84,283.21,282.03,281.15,281.03,280.59,279.96
416.942,287.59,285.78,283.15,282.03,281.09,281.03,280.59,279.96
418.315,287.53,285.65,283.15,282.03,281.15,281.03,280.59,279.96
419.687,287.46,285.65,283.15,282.03,281.09,281.03,280.59,279.96
421.058,287.28,285.59,283.09,282.03,281.15,281.03,280.59,279.96
422.429,287.28,285.53,283.03,281.96,281.09,280.96,280.59,280.03
423.801,287.15,285.46,283.03,281.96,281.09,280.96,280.59,279.96
425.172,287.09,285.4,283.03,281.9,281.09,281.03,280.59,279.96
426.543,286.96,285.34,282.96,281.9,281.03,280.96,280.59,279.9
427.916,286.84,285.28,282.96,281.9,281.09,280.96,280.53,279.96
429.287,286.84,285.15,282.96,281.84,281.03,281.03,280.59,279.96
430.658,286.78,285.15,282.96,281.84,281.09,281.03,280.59,279.96
432.03,286.65,285.09,282.9,281.84,281.09,280.96,280.53,279.9
433.401,286.59,285.03,282.9,281.84,281.03,280.96,280.59,279.9
434.772,286.53,284.96,282.84,281.9,281.03,280.96,280.59,279.96
436.144,286.46,284.96,282.78,281.78,281.09,280.96,280.59,279.96
437.516,286.4,284.9,282.78,281.84,280.96,281.03,280.59,279.9
438.888,286.4,284.9,282.78,281.84,281.03,280.9,280.59,279.9
440.259,286.28,284.84,282.78,281.78,281.03,280.9,280.59,279.9
441.63,286.15,284.78,282.71,281.78,281.03,280.9,280.59,279.9
443.002,286.15,284.71,282.71,281.78,281.03,280.96,280.59,279.9
444.373,286.09,284.65,282.78,281.78,280.96,280.96,280.53,279.96
445.744,286.03,284.71,282.65,281.71,281.03,280.96,280.59,279.96
447.117,285.96,284.59,282.71,281.78,280.96,280.96,280.59,279.96
448.488,285.96,284.59,282.65,281.71,281.03,281.03,280.59,279.96
449.859,285.9,284.53,282.65,281.78,280.96,280.96,280.59,279.9
451.231,285.84,284.53,282.59,281.71,280.96,280.96,280.59,279.96
452.602,285.84,284.46,282.59,281.71,280.96,280.9,280.59,279.9
453.974,285.71,284.4,282.59,281.71,280.96,280.96,280.59,279.9
455.345,285.65,284.46,282.53,281.71,280.96,280.96,280.53,279.9
456.717,285.59,284.4,282.53,281.65,280.96,280.96,280.53,279.96
458.089,285.53,284.28,282.53,281.65,280.96,280.96,280.53,279.9
459.46,285.53,284.28,282.53,281.65,280.96,280.96,280.59,279.96
460.831,285.46,284.21,282.46,281.65,280.96,280.9,280.53,279.96
462.203,285.4,284.21,282.46,281.59,280.9,280.9,280.53,279.9
463.574,285.34,284.09,282.46,281.65,280.96,280.96,280.53,279.96
464.946,285.34,284.09,282.4,281.59,280.96,280.9,280.53,279.9
466.318,285.21,284.09,282.46,281.65,280.96,280.9,280.53,279.96
467.689,285.21,284.03,282.4,281.59,280.96,280.9,280.53,279.9
469.061,285.21,284.03,282.46,281.59,280.9,280.96,280.59,279.9
470.432,285.09,283.96,282.4,281.53,280.9,280.96,280.53,279.96
471.803,285.09,283.9,282.4,281.59,280.9,280.9,280.59,279.96
473.175,285.03,283.9,282.34,281.53,280.9,280.9,280.53,279.96
474.546,284.96,283.9,282.34,281.53,280.9,280.9,280.53,279.9
475.918,284.96,283.84,282.28,281.59,280.9,280.96,280.53,279.9
477.29,284.9,283.84,282.28,281.59,280.9,280.9,280.59,279.96
478.661,284.9,283.84,282.34,281.53,280.9,280.9,280.53,279.96
480.032,284.84,283.78,282.28,281.46,280.9,280.96,280.53,279.9
481.404,284.78,283.78,282.28,281.53,280.9,280.9,280.59,279.9
482.775,284.71,283.78,282.28,281.53,280.9,280.9,280.59,279.96
484.147,284.71,283.71,282.28,281.46,280.9,280.96,280.59,279.96
485.519,284.65,283.71,282.28,281.46,280.84,280.9,280.53,279.9
486.89,284.65,283.65,282.28,281.53,280.84,280.84,280.59,279.96
488.262,284.59,283.59,282.28,281.46,280.9,280.9,280.53,279.96
489.633,284.53,283.59,282.15,281.46,280.84,280.9,280.53,279.96
491.004,284.53,283.59,282.21,281.46,280.9,280.9,280.53,279.96
492.376,284.46,283.53,282.15,281.46,280.9,280.84,280.59,279.9
493.747,284.4,283.53,282.15,281.46,280.84,280.9,280.53,279.96
495.12,284.4,283.46,282.09,281.46,280.84,280.96,280.53,279.96
496.491,284.34,283.46,282.09,281.4,280.84,280.9,280.53,279.96
497.862,284.34,283.4,282.15,281.46,280.9,280.9,280.53,279.96
499.234,284.28,283.4,282.15,281.4,280.9,280.9,280.53,279.96
500.605,284.28,283.34,282.15,281.4,280.84,280.9,280.53,279.96
501.976,284.21,283.34,282.09,281.46,280.84,280.9,280.53,279.9
503.349,284.21,283.34,282.09,281.4,280.84,280.9,280.53,279.96
504.72,284.15,283.34,282.09,281.46,280.84,280.9,280.53,279.96
506.091,284.09,283.28,282.09,281.4,280.84,280.9,280.53,279.96
507.463,284.09,283.21,282.03,281.46,280.9,280.9,280.59,279.96
508.834,284.09,283.28,282.03,281.4,280.9,280.96,280.53,279.96
510.205,284.03,283.15,282.03,281.4,280.84,280.96,280.59,279.96
511.577,284.03,283.15,282.03,281.34,280.9,280.96,280.53,279.96
512.949,284.03,283.21,282.03,281.4,280.84,280.9,280.59,279.96
514.32,283.96,283.15,282.03,281.4,280.84,280.9,280.53,279.96
515.691,283.96,283.15,282.03,281.4,280.84,280.9,280.53,279.96
517.063,283.9,283.15,282.03,281.34,280.84,280.9,280.59,279.96
518.434,283.9,283.09,281.96,281.4,280.84,280.9,280.59,279.96
519.805,283.9,283.09,281.96,281.4,280.84,280.9,280.59,280.03
521.175,283.84,283.03,281.96,281.34,280.78,280.9,280.59,279.96
522.546,283.84,282.96,281.96,281.34,280.78,280.9,280.59,279.96
523.918,283.84,282.96,281.84,281.34,280.84,280.9,280.59,279.96
525.289,283.71,282.9,281.84,281.28,280.84,280.9,280.59,279.96
526.659,283.71,282.96,281.84,281.34,280.84,280.9,280.53,280.03
528.03,283.65,282.9,281.9,281.28,280.78,280.84,280.59,279.96
529.401,283.59,282.84,281.84,281.28,280.78,280.9,280.59,280.03
530.772,283.59,282.84,281.84,281.28,280.84,280.84,280.59,279.96
532.142,283.53,282.84,281.84,281.21,280.78,280.84,280.53,279.96
533.514,283.53,282.71,281.78,281.21,280.78,280.9,280.53,279.96
534.885,283.4,282.71,281.71,281.21,280.78,280.9,280.53,279.96
536.256,283.34,282.65,281.71,281.21,280.78,280.84,280.53,279.96
537.626,283.34,282.65,281.71,281.21,280.71,280.84,280.53,279.96
538.997,283.28,282.65,281.71,281.21,280.71,280.84,280.53,279.96
540.368,283.28,282.59,281.71,281.15,280.71,280.84,280.53,279.96
541.738,283.28,282.59,281.71,281.21,280.71,280.84,280.53,279.96
543.109,283.21,282.53,281.71,281.15,280.71,280.84,280.53,279.96
544.481,283.15,282.53,281.65,281.15,280.71,280.84,280.53,279.96
