time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.23E-05
46.69,288.857209,292.4623432,292.1735365,290.0784278,287.8770774,285.9707499,284.343075,,
48.07,288.7001673,292.2993366,292.1026633,290.0778584,287.8907059,285.9700719,284.3327868,,
49.44,288.5508985,292.1415703,292.0311447,290.0749095,287.9031023,285.9696196,284.3233769,,
50.81,288.4078209,291.9877487,291.9586575,290.0696825,287.9143689,285.9693576,284.3147143,,
52.19,288.2695695,291.8366877,291.8848325,290.0622137,287.924578,285.9692555,284.3066927,,
53.56,288.1377935,291.6904707,291.8108933,290.0527099,287.9335869,285.9692848,284.2993797,,
54.93,288.0111462,291.547883,291.7364459,290.0412221,287.9414817,285.9694141,284.2926689,,
56.31,287.8884566,291.4078159,291.661068,290.0277425,287.9483183,285.969616,284.2864735,,
57.68,287.7712253,291.2721929,291.5859657,290.0125613,287.9540102,285.9698588,284.2808413,,
59.05,287.6582909,291.1398819,291.5106961,289.9956803,287.9586255,285.9701162,284.2756855,,
60.43,287.5486366,291.0098493,291.4348012,289.977049,287.9622026,285.9703632,284.2709352,,
61.8,287.4436312,290.8838783,291.3594641,289.9570253,287.9647074,285.9705709,284.2666227,,
63.17,287.3422618,290.7609166,291.2842096,289.9355648,287.9661891,285.970717,284.2626774,,
64.55,287.2436363,290.6400025,291.2085572,289.912578,287.9666678,285.9707786,284.259041,,
65.92,287.1490066,290.5227945,291.1336636,289.8884774,287.9661581,285.9707334,284.2557346,,
67.29,287.057481,290.4083153,291.0590338,289.863177,287.9646891,285.9705619,284.2527006,,
68.67,286.9682696,290.2956701,290.9841746,289.8365528,287.9622628,285.9702425,284.249891,,
70.04,286.8825208,290.1864062,290.910214,289.8090607,287.9589379,285.9697622,284.247319,,
71.41,286.7994428,290.0796153,290.8366467,289.7805787,287.9547239,285.9691031,284.2449376,,
72.79,286.7183308,289.9744648,290.7629742,289.7509525,287.9496047,285.9682435,284.2427068,,
74.16,286.6402414,289.8724013,290.6902944,289.7206728,287.9436789,285.9671821,284.2406354,,
75.53,286.5644664,289.7725802,290.6180984,289.6895862,287.9369367,285.9659011,284.2386848,,
76.91,286.4903725,289.6742253,290.545888,289.657513,287.9293448,285.9643774,284.2368208,,
78.28,286.4189344,289.5786928,290.4747301,289.6249711,287.9210375,285.9626229,284.2350507,,
79.65,286.3495149,289.4851957,290.4041174,289.5917806,287.9119868,285.9606186,284.2333422,,
81.03,286.281541,289.3930093,290.3335557,289.5577405,287.9021426,285.9583389,284.2316656,,
82.4,286.2159151,289.3034078,290.264081,289.5233896,287.8916715,285.95581,284.2300289,,
83.77,286.1520598,289.2156567,290.1951908,289.4885263,287.8805279,285.9530103,284.2284042,,
85.15,286.0894543,289.1290781,290.1263983,289.4529316,287.8686466,285.9499111,284.2267653,,
86.52,286.0289359,289.0448714,290.058708,289.4171604,287.8562225,285.9465532,284.2251223,,
87.89,285.9699792,288.96235,289.9916255,289.3809928,287.8431941,285.9429115,284.2234507,,
89.27,285.912108,288.8808784,289.9246726,289.3441957,287.8294817,285.9389535,284.2217261,,
90.64,285.8561016,288.801588,289.8588233,289.3073354,287.8153055,285.9347345,284.2199626,,
92.02,285.8010856,288.7232733,289.7931189,289.2699053,287.8004798,285.9301916,284.2181241,,
93.39,285.7478039,288.6470237,289.7285132,289.2324774,287.7852401,285.9253897,284.2162279,,
94.76,285.6958025,288.5722223,289.6645282,289.1948094,287.7695008,285.9202967,284.2142523,,
96.14,285.6446674,288.4982963,289.6007037,289.1566502,287.7531612,285.9148726,284.212174,,
97.51,285.5950937,288.4262761,289.5379636,289.1185779,287.7364772,285.9091967,284.2100158,,
98.88,285.5466634,288.3555821,289.4758416,289.0803402,287.7193507,285.9032321,284.2077564,,
100.26,285.4989935,288.2856743,289.4138888,289.0416785,287.7016699,285.8969336,284.2053722,,
101.63,285.4527355,288.2175295,289.3530004,289.0031743,287.6837087,285.8903947,284.2028922,,
103,285.4075025,288.1506014,289.2927219,288.9645676,287.6653575,285.8835731,284.2002946,,
104.38,285.3629394,288.0843807,289.2326164,288.9255944,287.6464949,285.8764187,284.1975549,,
105.75,285.3196579,288.0197942,289.1735509,288.8868371,287.6274102,285.8690382,284.1947089,,
107.12,285.2772989,287.9563264,289.1150834,288.8480301,287.6079838,285.8613841,284.1917338,,
108.5,285.235532,287.8934957,289.0567889,288.8089055,287.5880854,285.853401,284.1886034,,
109.87,285.1949326,287.8321832,288.9995073,288.7700451,287.568018,285.8452085,284.1853607,,
111.25,285.1548792,287.7714652,288.9423971,288.7308956,287.5475032,285.836691,284.181956,,
112.62,285.1159251,287.7121943,288.8862807,288.6920376,287.5268521,285.827976,284.1784371,,
113.99,285.077751,287.6539005,288.8307366,288.6531995,287.5059305,285.8190072,284.1747783,,
115.37,285.0400619,287.5961433,288.7753597,288.6141098,287.4845957,285.8097207,284.1709504,,
116.74,285.0033799,287.5397351,288.720947,288.5753459,287.4631696,285.8002558,284.1670079,,
118.11,284.9674064,287.4842302,288.667089,288.5366347,287.4415105,285.7905508,284.1629233,,
119.49,284.9318646,287.4292102,288.6133926,288.4977037,287.4194696,285.7805371,284.158665,,
120.86,284.8972484,287.3754502,288.56063,288.4591263,287.3973778,285.7703645,284.1542947,,
122.24,284.8630322,287.3221437,288.5080246,288.4203478,287.3749238,285.7598898,284.149749,,
123.61,284.8296924,287.2700424,288.4563326,288.3819382,287.3524435,285.7492696,284.1450942,,
124.98,284.7969603,287.2187371,288.4051645,288.3436236,287.3297853,285.738434,284.1402986,,
126.36,284.7645856,287.1678423,288.3541464,288.3051324,287.3067918,285.7273066,284.1353267,,
127.73,284.7330203,287.1180768,288.3040112,288.2670289,287.283806,285.7160539,284.1302515,,
129.1,284.7020113,287.0690509,288.2543812,288.2290399,287.2606711,285.7046009,284.1250389,,
130.48,284.6713225,287.020397,288.2048933,288.190895,287.2372256,285.6928673,284.1196506,,
131.85,284.6413832,286.9728032,288.1562583,288.1531525,287.213818,285.6810281,284.1141663,,
133.23,284.6117416,286.925558,288.1077601,288.1152664,287.1901153,285.6689157,284.1085077,,
134.6,284.5828132,286.8793301,288.0600952,288.0777903,287.1664689,285.6567107,284.1027586,,
135.97,284.5543678,286.8337591,288.0129042,288.0404534,287.1427153,285.6443313,284.0968802,,
137.35,284.5261898,286.7885044,287.9658417,288.0029889,287.1186878,285.6316901,284.0908304,,
138.72,284.498675,286.7442074,287.9195837,287.9659434,287.0947418,285.6189755,284.0846989,,
140.09,284.4716054,286.7005237,287.8737813,287.9290482,287.0707105,285.6061014,284.0784444,,
141.47,284.4447765,286.6571273,287.8280991,287.8920389,287.0464247,285.5929772,284.0720223,,
142.84,284.4185658,286.6146338,287.7831934,287.8554549,287.0222428,285.5797979,284.0655278,,
144.22,284.3925796,286.57241,287.7384025,287.8187647,286.9978182,285.5663762,284.0588686,,
145.59,284.367184,286.531055,287.6943698,287.7825027,286.9735112,285.5529113,284.0521435,,
146.96,284.3421791,286.4902489,287.6507633,287.7464046,286.9491508,285.5393113,284.0453072,,
148.34,284.3173768,286.4496879,287.6072636,287.7102108,286.9245645,285.5254801,284.038311,,
149.71,284.293127,286.4099484,287.5644956,287.6744479,286.9001142,285.5116229,284.0312588,,
151.08,284.2692394,286.3707234,287.5221369,287.6388546,286.8756271,285.4976445,284.0241029,,
152.46,284.2455349,286.3317213,287.4798774,287.6031745,286.8509294,285.4834462,284.0167924,,
153.83,284.2223483,286.293497,287.4383239,287.5679263,286.8263839,285.469238,284.0094359,,
155.21,284.1993328,286.255482,287.3968645,287.5325967,286.8016373,285.4548172,284.0019285,,
156.58,284.176814,286.2182173,287.3560947,287.4976987,286.7770528,285.440397,283.9943817,,
157.95,284.1546161,286.1814162,287.3157075,287.4629768,286.7524557,285.4258775,283.9867439,,
159.33,284.1325731,286.1448057,287.275407,287.4281804,286.7276706,285.4111559,283.9789611,,
160.7,284.1109971,286.1089072,287.2357723,287.3938145,286.7030609,285.3964497,283.9711486,,
162.07,284.0897203,286.0734449,287.196505,287.359627,286.6784511,285.3816566,283.9632528,,
163.45,284.0685838,286.0381561,287.1573175,287.3253709,286.6536655,285.3666717,283.9552179,,
164.82,284.0478874,286.0035439,287.1187728,287.291543,286.629067,285.3517161,283.9471627,,
166.19,284.0274704,285.9693428,287.080581,287.257895,286.6044796,285.3366852,283.9390319,,
167.57,284.0071806,285.9352996,287.0424623,287.2241835,286.5797276,285.3214724,283.9307678,,
168.94,283.9873061,285.9019,287.0049646,287.1908973,286.5551729,285.3063018,283.9224928,,
170.32,283.9675508,285.8686489,286.9675358,287.1575505,286.5304604,285.2909556,283.9140884,,
171.69,283.9481954,285.8360206,286.9307139,287.1246266,286.5059515,285.2756598,283.9056789,,
173.06,283.9290903,285.8037659,286.8942219,287.0918832,286.48147,285.2603069,283.8972061,,
174.44,283.9100934,285.7716462,286.8577929,287.0590833,286.4568404,285.2447876,283.8886099,,
175.81,283.8914749,285.7401204,286.8219503,287.0267021,286.4324225,285.2293302,283.8800172,,
177.19,283.8729579,285.7087215,286.7861668,286.9942667,286.4078625,285.2137122,283.8713048,,
178.56,283.8548059,285.677898,286.7509566,286.9622469,286.3835191,285.1981634,283.8626015,,
179.93,283.8368792,285.6474151,286.7160554,286.9304069,286.3592166,285.1825737,283.8538465,,
181.31,283.8190446,285.6170476,286.6812078,286.8985158,286.3347805,285.1668321,283.8449776,,
182.68,283.8015563,285.5872297,286.6469146,286.8670355,286.3105674,285.1511696,283.8361255,,
184.05,283.7842798,285.5577344,286.6129186,286.8357339,286.2864022,285.1354753,283.8272283,,
185.43,283.7670872,285.5283441,286.5789709,286.8043839,286.2621113,285.119637,283.8182228,,
186.8,283.7502234,285.4994793,286.5455597,286.7734394,286.2380487,285.1038872,283.8092415,,
188.18,283.7334382,285.4707132,286.5121936,286.7424482,286.2138653,285.0879987,283.8001555,,
189.55,283.7169711,285.4424572,286.4793524,286.7118589,286.1899134,285.0722044,283.7910984,,
190.92,283.7006958,285.4144969,286.4467898,286.6814458,286.1660195,285.0563919,283.7820066,,
192.3,283.684492,285.3866261,286.4142677,286.6509881,286.1420116,285.040448,283.7728152,,
193.67,283.668591,285.359244,286.3822538,286.6209266,286.1182394,285.0246064,283.7636595,,
195.04,283.6528712,285.3321428,286.3505081,286.5910395,286.0945303,285.0087539,283.7544747,,
196.42,283.6372163,285.3051229,286.3187985,286.5611097,286.0707135,284.9927772,283.7451954,,
197.79,283.62185,285.2785715,286.2875812,286.5315703,286.0471358,284.97691,283.735958,,
199.16,283.606655,285.2522872,286.2566223,286.5022032,286.0236258,284.9610389,283.726697,,
200.54,283.591519,285.2260768,286.2256953,286.4727951,286.0000141,284.9450502,283.7173463,,
201.91,283.5766585,285.2003159,286.1952455,286.4437716,285.9766441,284.9291776,283.7080433,,
203.29,283.5618533,285.1746242,286.1648251,286.4147081,285.9531761,284.9131916,283.6986536,,
204.66,283.5473152,285.1493698,286.1348719,286.3860252,285.9299515,284.8973259,283.6893152,,
206.03,283.5329335,285.1243619,286.1051618,286.3575108,285.9068009,284.8814667,283.6799615,,
207.41,283.5186022,285.0994167,286.0754775,286.3289578,285.8835576,284.8655,283.6705258,,
208.78,283.5045262,285.0748918,286.0462464,286.3007793,285.8605593,284.8496593,283.6611463,,
210.16,283.4904974,285.0504254,286.0170388,286.2725631,285.8374715,284.833715,283.6516877,,
211.53,283.4767165,285.0263687,285.9882753,286.2447172,285.8146298,284.8179,283.6422884,,
212.9,283.463079,285.0025397,285.9597406,286.217036,285.7918674,284.8021005,283.6328813,,
214.28,283.4494843,284.9787637,285.9312264,286.1893181,285.76902,284.7862029,283.6233993,,
215.65,283.436127,284.9553818,285.9031431,286.1619646,285.7464198,284.7704393,283.6139809,,
217.02,283.422906,284.9322176,285.8752807,286.1347731,285.7239015,284.7546961,283.604559,,
218.4,283.4097238,284.9091011,285.8474357,286.1075462,285.7013026,284.7388599,283.5950659,,
219.77,283.3967692,284.8863642,285.8200092,286.0806774,285.6789512,284.7231619,283.5856406,,
221.14,283.3839442,284.8638354,285.792796,286.0539682,285.6566842,284.7074886,283.5762154,,
222.52,283.3711544,284.8413495,285.7655975,286.0272244,285.6343405,284.6917273,283.5667228,,
223.89,283.3585831,284.8192295,285.7388054,286.0008327,285.6122447,284.6761078,283.5573016,,
225.27,283.3460448,284.7971494,285.7120263,285.9744071,285.5900747,284.6604034,283.5478154,,
226.64,283.3337191,284.7754265,285.6856458,285.9483297,285.5681525,284.644843,283.5384028,,
228.01,283.3215129,284.7538971,285.659467,285.9224074,285.5463176,284.6293139,283.5289961,,
229.39,283.3093365,284.7324035,285.6332987,285.8964521,285.5244122,284.6137043,283.5195277,,
230.76,283.2973645,284.7112545,285.6075179,285.8708388,285.5027543,284.5982416,283.510136,,
232.13,283.2855065,284.6902911,285.5819322,285.8453783,285.4811851,284.5828137,283.5007534,,
233.51,283.2736754,284.6693597,285.5563547,285.8198853,285.4595487,284.5673094,283.4913123,,
234.88,283.2620409,284.6487611,285.5311541,285.7947286,285.4381591,284.5519546,283.4819506,,
236.26,283.2504315,284.6281921,285.5059603,285.7695399,285.4167044,284.5365261,283.4725326,,
237.63,283.2390139,284.6079483,285.4811365,285.7446836,285.3954959,284.5212484,283.4631956,,
239,283.2277018,284.5878778,285.4564975,285.7199756,285.3743782,284.5060107,283.4538723,,
240.38,283.2164123,284.5678336,285.4318633,285.6952363,285.3531983,284.490703,283.4444955,,
241.75,283.2053075,284.5481038,285.4075891,285.6708235,285.3322636,284.4755481,283.4352021,,
243.12,283.1943036,284.5285405,285.3834938,285.6465566,285.3114204,284.4604357,283.4259247,,
244.5,283.1833201,284.5090003,285.3594016,285.622259,285.290518,284.445257,283.4165967,,
245.87,283.1725146,284.4897645,285.3356599,285.5982821,285.2698594,284.4302325,283.407354,,
247.25,283.161728,284.4705499,285.3119201,285.5742751,285.2491432,284.4151439,283.3980624,,
248.62,283.1511151,284.4516331,285.2885246,285.5505849,285.22867,284.4002105,283.3888573,,
249.99,283.1405963,284.4328721,285.2652989,285.5270364,285.2082893,284.3853236,283.379672,,
251.37,283.1300943,284.4141298,285.2420737,285.5034582,285.1878536,284.3703757,283.3704402,,
252.74,283.11976,284.3956759,285.2191837,285.4801913,285.1676592,284.355584,283.3612965,,
254.11,283.1095159,284.377372,285.1964585,285.4570635,285.1475577,284.3408408,283.3521746,,
255.49,283.0992867,284.3590843,285.1737322,285.4339067,285.1274036,284.3260396,283.3430086,,
256.86,283.0892197,284.341076,285.1513326,285.4110556,285.107489,284.3113955,283.333932,,
258.24,283.0791665,284.3230824,285.1289312,285.3881758,285.0875232,284.2966952,283.3248129,,
259.61,283.0692718,284.3053625,285.1068509,285.3655981,285.0677957,284.2821525,283.315784,,
260.98,283.0594612,284.2877837,285.0849273,285.3431554,285.0481614,284.267661,283.3067796,,
262.36,283.0496628,284.2702174,285.0630005,285.3206845,285.0284781,284.2531162,283.2977348,,
263.73,283.0400177,284.2529166,285.0413869,285.2985103,285.009031,284.2387292,283.2887813,,
265.1,283.0304534,284.2357519,285.0199254,285.2764687,284.9896772,284.2243949,283.2798537,,
266.48,283.0209,284.2185977,284.9984597,285.2543995,284.9702763,284.2100098,283.2708878,,
267.85,283.0114948,284.2017012,284.9772993,285.2326216,284.9511096,284.1957827,283.2620139,,
269.22,283.0021673,284.184936,284.9562867,285.2109739,284.932036,284.1816096,283.2531674,,
270.6,282.9928493,284.1681796,284.9352688,285.1892991,284.9129172,284.1673881,283.2442844,,
271.97,282.9836749,284.1516734,284.9145488,285.1679104,284.8940303,284.1533245,283.2354941,,
273.35,282.9745092,284.1351749,284.8938229,285.1464948,284.8750995,284.139214,283.2266685,,
274.72,282.9654839,284.1189218,284.87339,285.125362,284.856399,284.1252614,283.2179359,,
276.09,282.9565317,284.1027926,284.8530982,285.1043555,284.8377911,284.1113645,283.2092327,,
277.46,282.9476515,284.0867859,284.832946,285.0834746,284.8192759,284.0975236,283.200559,,
278.84,282.9387784,284.0707849,284.8127868,285.0625674,284.8007189,284.0836386,283.1918524,,
280.21,282.9300401,284.0550201,284.7929113,285.0419362,284.7823891,284.0699111,283.1832392,,
281.59,282.9213083,284.0392601,284.7730282,285.021279,284.7640187,284.0561407,283.1745941,,
282.96,282.9127086,284.0237318,284.7534244,285.0008945,284.7458737,284.0425275,283.1660426,,
284.33,282.9041766,284.0083195,284.733954,284.9806319,284.7278206,284.0289715,283.1575223,,
285.71,282.8956501,283.9929106,284.7144753,284.9603437,284.7097283,284.0153746,283.1489715,,
287.08,282.8872518,283.9777273,284.6952693,284.9403233,284.691859,284.0019342,283.1405145,,
288.45,282.8789189,283.9626561,284.6761933,284.9204225,284.674081,283.9885516,283.1320894,,
289.83,282.8705906,283.9475872,284.6571082,284.9004966,284.6562653,283.97513,283.1236354,,
291.2,282.8623867,283.9327377,284.6382896,284.8808336,284.63867,283.961864,283.115275,,
292.58,282.8541868,283.9178896,284.6194615,284.8611459,284.6210379,283.9485601,283.1068866,,
293.95,282.8461089,283.9032572,284.6008958,284.841718,284.6036244,283.9354113,283.0985919,,
295.32,282.8380928,283.8887311,284.5824544,284.8224061,284.5863012,283.922321,283.0903301,,
296.7,282.8300798,283.8742055,284.564003,284.8030698,284.5689425,283.9091945,283.0820415,,
298.07,282.8221855,283.8598898,284.5458081,284.7839886,284.5517997,283.8962221,283.0738465,,
299.44,282.8143508,283.8456772,284.5277342,284.7650214,284.5347465,283.8833084,283.0656849,,
300.82,282.8065186,283.8314642,284.50965,284.7460302,284.5176591,283.8703601,283.0574977,,
302.19,282.7988017,283.8174557,284.4918163,284.7272895,284.5007849,283.8575648,283.0494037,,
303.56,282.7911426,283.8035472,284.4741007,284.7086607,284.4839994,283.8448284,283.0413437,,
304.94,282.7834852,283.7896374,284.4563743,284.6900083,284.467181,283.8320588,283.0332592,,
306.31,282.77594,283.7759268,284.4388928,284.671602,284.450573,283.8194411,283.0252676,,
307.69,282.7683962,283.7622144,284.4214002,284.6531723,284.4339327,283.806791,283.0172522,,
309.06,282.7609625,283.7486978,284.404149,284.6349858,284.4175011,283.7942919,283.0093295,,
310.43,282.7535835,283.7352765,284.3870111,284.6169077,284.4011569,283.781852,283.0014411,,
311.81,282.7462053,283.7218526,284.3698617,284.5988067,284.3847815,283.769381,282.9935301,,
313.18,282.7389343,283.7086197,284.3529483,284.5809445,284.368612,283.7570598,282.9857112,,
314.55,282.7317162,283.6954794,284.3361455,284.5631888,284.352529,283.7447976,282.977927,,
315.93,282.7244985,283.6823357,284.3193308,284.5454105,284.3364159,283.7325057,282.970121,,
317.3,282.7173852,283.6693784,284.3027472,284.5278667,284.3205058,283.7203621,282.9624066,,
318.67,282.7103231,283.6565109,284.2862713,284.5104275,284.3046814,283.7082775,282.954727,,
320.05,282.703261,283.6436396,284.2697834,284.4929661,284.2888278,283.6961643,282.9470267,,
321.42,282.6963005,283.6309501,284.2535215,284.475735,284.2731745,283.684198,282.9394173,,
322.8,282.6893395,283.6182564,284.2372473,284.458482,284.2574926,283.6722039,282.9317876,,
324.17,282.6824784,283.6057415,284.2211959,284.4414564,284.242009,283.6603556,282.9242484,,
325.54,282.6756662,283.5933125,284.2052481,284.4245323,284.2266096,283.6485661,282.9167442,,
326.92,282.6688531,283.5808786,284.1892879,284.4075866,284.2111825,283.6367498,282.9092207,,
328.29,282.6621374,283.5686195,284.1735457,284.3908644,284.195951,283.6250778,282.9017869,,
329.66,282.6554691,283.5564438,284.1579047,284.3742418,284.1808026,283.6134643,282.8943882,,
331.04,282.6487995,283.5442628,284.1422511,284.357598,284.1656274,283.601825,282.8869709,,
332.41,282.6422249,283.5322524,284.1268109,284.3411736,284.150645,283.5903286,282.8796425,,
333.78,282.6356963,283.5203233,284.1114696,284.324847,284.1357448,283.5788902,282.8723492,,
335.16,282.6291662,283.5083885,284.0961155,284.3084996,284.1208185,283.5674271,282.8650381,,
336.53,282.6227287,283.4966203,284.0809704,284.2923676,284.1060822,283.5561051,282.8578151,,
337.9,282.6163359,283.4849313,284.0659219,284.2763318,284.091427,283.544841,282.8506272,,
339.28,282.6099412,283.4732362,284.0508605,284.2602754,284.0767466,283.5335529,282.8434221,,
340.65,282.6036369,283.4617039,284.0360038,284.2444307,284.0622534,283.5224044,282.8363043,,
342.03,282.5973305,283.4501653,284.0211341,284.2285657,284.0477354,283.5112326,282.8291699,,
343.4,282.5911131,283.438787,284.0064662,284.2129097,284.0334028,283.5001991,282.8221222,,
344.77,282.5849383,283.4274845,283.9918914,284.197347,284.0191496,283.4892229,282.8151093,,
346.15,282.5787612,283.4161755,283.9773035,284.1817644,284.0048723,283.478224,282.8080804,,
347.52,282.5726709,283.4050231,283.9629133,284.166387,283.9907776,283.467362,282.8011373,,
348.89,282.5666222,283.3939445,283.948614,284.1511013,283.9767614,283.4565566,282.7942289,,
350.27,282.5605708,283.3828592,283.9343017,284.1357959,283.9627218,283.4457295,282.7873051,,
351.64,282.5546043,283.371927,283.920183,284.1206922,283.9488619,283.4350374,282.7804661,,
353.01,282.5486781,283.3610668,283.9061532,284.1056783,283.9350795,283.4244016,282.7736617,,
354.39,282.5427492,283.3501996,283.8921104,284.0906452,283.9212743,283.4137447,282.7668425,,
355.76,282.5369031,283.3394821,283.8782573,284.0758102,283.9076462,283.4032211,282.7601072,,
357.14,282.5310541,283.3287574,283.864391,284.0609561,283.8939958,283.3926771,282.7533574,,
358.51,282.5252866,283.3181804,283.850712,284.0462978,283.8805205,283.3822651,282.7466909,,
359.88,282.5195577,283.3076724,283.8371186,284.0317266,283.867121,283.3719085,282.7400585,,
361.26,282.5138258,283.2971571,283.8235122,284.0171367,283.8536997,283.3615321,282.7334122,,
362.63,282.5081736,283.2867861,283.8100892,284.002739,283.840451,283.3512861,282.7268483,,
364,282.502559,283.2764825,283.7967501,283.9884269,283.8272768,283.3410948,282.7203182,,
365.38,282.4969412,283.2661714,283.7833979,283.9740964,283.8140816,283.3308844,282.7137747,,
366.75,282.4914013,283.2560016,283.7702254,283.9599547,283.8010561,283.3208026,282.7073125,,
368.12,282.485898,283.2458976,283.7571351,283.9458971,283.7881042,283.310775,282.7008839,,
369.5,282.4803914,283.2357858,283.7440317,283.9318214,283.7751317,283.3007289,282.6944424,,
370.87,282.474961,283.2258124,283.7311045,283.917931,283.7623264,283.2908096,282.6880811,,
372.25,282.469527,283.2158311,283.7181643,283.9040228,283.7495009,283.2808721,282.6817072,,
373.62,282.4641681,283.2059861,283.7053979,283.8902978,283.7368407,283.2710603,282.6754129,,
374.99,282.4588444,283.1962044,283.6927108,283.8766544,283.7242523,283.2613017,282.6691518,,
376.37,282.4535171,283.1864148,283.6800107,283.8629933,283.7116443,283.2515256,282.6628784,,
377.74,282.4482632,283.1767586,283.6674811,283.8495122,283.699199,283.2418733,282.6566835,,
379.11,282.4430436,283.1671643,283.6550291,283.8361113,283.6868244,283.2322737,282.6505216,,
380.49,282.4378204,283.1575619,283.6425641,283.822693,283.6744307,283.222657,282.6443478,,
381.86,282.4326689,283.1480902,283.6302663,283.8094515,283.6621971,283.2131624,282.6382516,,
383.24,282.4275137,283.1386104,283.6179555,283.7961928,283.6499446,283.2036511,282.6321437,,
384.61,282.4224292,283.1292595,283.6058098,283.7831088,283.6378505,283.1942607,282.6261127,,
385.98,282.4173777,283.1199681,283.593739,283.7701025,283.6258255,283.1849219,282.6201141,,
387.36,282.4123224,283.1106685,283.5816553,283.7570794,283.613782,283.1755669,282.6141042,,
388.73,282.4073363,283.1014951,283.5697335,283.7442278,283.6018944,283.1663311,282.6081701,,
390.1,282.4023824,283.0923799,283.557885,283.7314525,283.5900748,283.1571463,282.6022681,,
391.48,282.3974246,283.0832565,283.5460238,283.7186608,283.5782372,283.1479457,282.5963551,,
392.85,282.3925345,283.0742567,283.5343213,283.7060374,283.566553,283.1388624,282.5905169,,
394.22,282.3876759,283.0653138,283.5226907,283.6934891,283.5549356,283.1298295,282.5847104,,
395.6,282.3828134,283.0563626,283.5110475,283.6809245,283.5433008,283.1207814,282.5788933,,
396.97,282.3780172,283.0475326,283.4995599,283.6685254,283.5318168,283.1118488,282.57315,,
398.34,282.3732517,283.0387581,283.4881427,283.6561999,283.5203987,283.102966,282.5674379,,
399.72,282.3684823,283.0299754,283.476713,283.6438585,283.5089635,283.0940683,282.5617156,,
401.09,282.3637777,283.0213114,283.465436,283.6316795,283.4976766,283.0852844,282.556066,,
402.47,282.3590692,283.0126391,283.4541464,283.6194848,283.486373,283.076486,282.5504064,,
