time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.08E-05
292.58,283.2293723,285.8682319,287.6042807,288.196754,287.5950547,285.9254179,283.8411457,,
293.96,283.2098014,285.83284,287.5594942,288.1500438,287.5533385,285.8940229,283.8213837,,
295.33,283.1905182,285.797955,287.5153226,288.1039399,287.5121295,285.8629857,283.801837,,
296.7,283.1713787,285.763317,287.4714379,288.0581011,287.4711242,285.8320786,283.7823627,,
298.08,283.1522433,285.7286734,287.4275203,288.0121941,287.4300251,285.8010778,283.7628198,,
299.45,283.1333877,285.6945237,287.3842041,287.9668829,287.3894273,285.7704329,283.743492,,
300.83,283.1145349,285.660367,287.3408544,287.9215043,287.3487378,285.7396968,283.7240976,,
302.2,283.0959568,285.6266959,287.2980972,287.8767146,287.3085458,285.7093151,283.7049181,,
303.57,283.0775147,285.5932596,287.2556151,287.8321823,287.2685551,285.6790649,283.685813,,
304.95,283.0590741,285.5598143,287.2130985,287.7875838,287.2284755,285.6487269,283.6666441,,
306.32,283.0409006,285.5268425,287.1711616,287.7435638,287.1888874,285.6187411,283.6476894,,
307.69,283.0228588,285.4940987,287.129493,287.6997969,287.1494991,285.5888873,283.6288102,,
309.07,283.0048171,285.4613441,287.0877893,287.6559649,287.1100247,285.5589491,283.6098698,,
310.44,282.9870354,285.4290513,287.0466526,287.6127014,287.0710358,285.5293605,283.5911429,,
311.81,282.9693814,285.39698,287.0057778,287.5696866,287.032245,285.4999042,283.5724923,,
313.19,282.951726,285.3648963,286.9648672,287.5266076,286.9933708,285.4703667,283.5537829,,
314.56,282.934324,285.3332631,286.9245117,287.4840874,286.9549759,285.4411761,283.5352862,,
315.94,282.91692,285.3016166,286.8841199,287.4415039,286.9164993,285.4119063,283.5167322,,
317.31,282.8997649,285.2704134,286.8442753,287.3994726,286.878498,285.3829815,283.4983902,,
318.68,282.8827309,285.2394213,286.8046822,287.3576828,286.8406919,285.3541891,283.4801255,,
320.06,282.8656939,285.2084146,286.7650524,287.3158305,286.8028064,285.3253205,283.4618059,,
321.43,282.8488993,285.1778405,286.7259582,287.2745211,286.7653901,285.2967939,283.443697,,
