time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
0,316.15,302.02,294.84,290.46,287.9,286.34,285.21
1.37,309.8556425,299.079906,293.03148,289.4046708,287.2549771,285.8730499,285.2370365
2.75,307.9753387,299.3691546,293.1645306,289.487663,287.2967711,285.9119019,285.2791949
4.12,305.6342679,299.6444958,293.3588758,289.6039744,287.35859,285.9672741,285.282697
5.5,303.3736064,299.730624,293.5627435,289.7248542,287.4255632,286.019765,285.2638719
6.87,301.4064274,299.6216385,293.7573768,289.8470867,287.4955796,286.0655321,285.2379319
8.24,299.7286372,299.3615225,293.9292308,289.9712691,287.5682937,286.1053902,285.2121666
9.62,298.2954947,298.9954773,294.0680252,290.0970074,287.6434457,286.1409973,285.1895058
10.99,297.0844871,298.5688597,294.1660934,290.2201951,287.7192608,286.1733496,285.1713085
12.36,296.0456339,298.1085385,294.223653,290.3390247,287.7956861,286.2039879,285.1575142
13.74,295.1409516,297.6312026,294.2429045,290.4516358,287.8727013,286.2340919,285.1478184
15.11,294.3579909,297.1572088,294.227491,290.5541604,287.94858,286.2639053,285.1419875
16.49,293.6649353,296.688322,294.1818543,290.6464275,288.0237795,286.2943052,285.1395395
17.86,293.0558671,296.2366226,294.1113431,290.7260502,288.0965558,286.325092,285.1401382
19.23,292.5128267,295.8017089,294.0201054,290.7932311,288.1668314,286.3565707,285.1434175
20.61,292.0223264,295.3821762,293.911229,290.8482531,288.2345092,286.388948,285.149122
21.98,291.5832477,294.9847074,293.7897393,290.890584,288.2981053,286.4216377,285.1568888
23.36,291.1824065,294.603473,293.6568401,290.921353,288.3581296,286.4549384,285.1665693
24.73,290.8200935,294.2435743,293.5169454,290.9407806,288.4133902,286.4881528,285.1777797
26.1,290.4887128,293.9015178,293.371193,290.9498904,288.4641074,286.521288,285.1903538
27.48,290.1823296,293.5741927,293.2201917,290.9494523,288.5104531,286.5543427,285.204176
28.85,289.9021602,293.2654699,293.0675516,290.9402956,288.5516828,286.5866022,285.2188344
