time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
0,336.78,301.59,287.21,283.46,281.84,281.59,281.09
1.37,321.2846564,295.7970874,285.7530728,282.83129,281.7822524,281.4049746,281.1605359
2.74,317.8024461,296.7733515,286.2169053,282.9443109,281.8278139,281.4084108,281.1768102
4.11,313.643113,297.7840536,286.7865527,283.1035619,281.8821391,281.4196477,281.1774651
5.48,309.7209072,298.4027695,287.3713469,283.2882536,281.9405298,281.4335301,281.16863
6.85,306.3250745,298.6195422,287.9428195,283.496145,282.0046267,281.4487539,281.1565631
8.22,303.4646216,298.5217488,288.4714009,283.7238513,282.0757649,281.4651086,281.1446267
9.59,301.0683723,298.2053006,288.9347676,283.9662167,282.1547598,281.4829484,281.1343814
10.96,299.0541583,297.7486755,289.3213919,284.2167847,282.2419147,281.5028434,281.1264875
12.33,297.3492226,297.2093789,289.6289054,284.4687094,282.3370146,281.5253825,281.1211948
13.7,295.8941936,296.6272808,289.8610251,284.715634,282.4393512,281.5510737,281.1185811
15.07,294.6420159,296.0291001,290.0248157,284.9522545,282.5478047,281.5802937,281.1186597
16.44,293.5557069,295.4322664,290.128748,285.1745464,282.6609684,281.6132656,281.1214235
17.81,292.606172,294.8478279,290.1814904,285.3797491,282.7772852,281.6500545,281.1268564
19.18,291.7703967,294.2825163,290.1912356,285.5662148,282.8951719,281.6905764,281.1349328
20.55,291.0300386,293.7401749,290.1653765,285.733203,283.0131168,281.7346173,281.145611
21.93,290.3658073,293.2190484,290.1098975,285.8816762,283.1305895,281.7822131,281.1589328
23.3,289.7753162,292.7273617,290.0312023,286.0099519,283.2446844,281.8322737,281.174614
24.66,289.247408,292.2644146,289.9344753,286.1192554,283.3544649,281.8842926,281.1924834
26.04,288.7629842,291.8196155,289.8213713,286.212848,283.4614992,281.9389616,281.2128127
27.41,288.3264315,291.4019403,289.697508,286.289683,283.5627847,281.9946257,281.2350114
28.78,287.9284801,291.0069407,289.5648625,286.3517305,283.658653,282.0511982,281.2590263
30.15,287.5644281,290.6333978,289.4257057,286.4002294,283.748789,282.1082238,281.2846482
31.52,287.2302909,290.2800678,289.281909,286.4363918,283.8330018,282.165277,281.3116573
32.89,286.9226709,289.9457212,289.1350091,286.4613799,283.9112047,282.2219683,281.3398276
34.26,286.6386553,289.6291662,288.9862639,286.4762916,283.983396,282.2779465,281.3689322
35.63,286.3757336,289.3292639,288.8366993,286.4821522,284.0496428,282.3329009,281.3987472
37,286.1317316,289.0449361,288.6871489,286.4799113,284.1100657,282.3865604,281.4290549
38.37,285.9047574,288.7751689,288.5382861,286.4704422,284.1648264,282.4386923,281.4596475
39.74,285.6931579,288.5190134,288.3906522,286.4545438,284.2141175,282.4891003,281.4903284
41.11,285.4954826,288.2755847,288.2446786,286.4329436,284.2581528,282.5376222,281.5209147
42.48,285.3104539,288.0440596,288.1007059,286.406302,284.297161,282.5841268,281.5512375
43.85,285.1369424,287.8236736,287.9589995,286.3752169,284.331379,282.628511,281.5811433
45.23,284.9727933,287.6122213,287.8187558,286.3399593,284.3612483,282.6709969,281.6107053
46.59,284.820575,287.4135326,287.683147,286.301821,284.3864086,282.7106305,281.639165
47.97,284.6750075,287.2211481,287.5482951,286.260122,284.4078406,282.748542,281.6672498
49.34,284.5386376,287.0387835,287.417236,286.2161302,284.4252679,282.7838648,281.6942465
50.71,284.4097403,286.8644882,287.289028,286.1699061,284.4390872,282.8168798,281.7202814
52.08,284.2877406,286.6977768,287.1636931,286.1217653,284.4495174,282.8475978,281.7452872
53.45,284.1721196,286.5381985,287.0412341,286.0719905,284.4567689,282.8760412,281.7692086
54.82,284.0624082,286.3853353,286.9216381,286.0208344,284.4610429,282.9022415,281.7920014
56.19,283.9581809,286.2387984,286.8048796,285.9685228,284.4625313,282.9262386,281.8136319
57.56,283.8590513,286.0982268,286.6909229,285.9152573,284.4614166,282.9480789,281.8340755
58.93,283.7646676,285.9632844,286.5797243,285.8612177,284.4578717,282.9678144,281.8533162
60.3,283.6747088,285.8336584,286.4712337,285.8065642,284.4520604,282.9855015,281.8713454
61.67,283.5888816,285.7090572,286.3653962,285.7514395,284.4441374,283.0011999,281.8881615
63.05,283.5063327,285.5883512,286.2614087,285.6955646,284.4341696,283.0150658,281.9038783
64.42,283.4280108,285.4730345,286.1607167,285.6398626,284.4224398,283.0269633,281.9182779
65.79,283.3530775,285.3619785,286.062494,285.5840296,284.4090122,283.0370655,281.9314929
67.16,283.2813247,285.2549619,285.966676,285.5281542,284.3940086,283.0454393,281.9435416
68.53,283.2125605,285.1517774,285.873198,285.4723147,284.3775436,283.0521515,281.9544458
69.9,283.1466076,285.052231,285.7819946,285.4165804,284.3597246,283.0572691,281.9642302
71.27,283.0833023,284.9561409,285.693001,285.3610122,284.3406529,283.0608589,281.972922
72.64,283.0224927,284.8633365,285.6061529,285.3056641,284.3204231,283.0629867,281.9805503
74.01,282.9640384,284.7736578,285.5213868,285.250583,284.2991246,283.0637176,281.987146
75.38,282.9078087,284.6869542,285.4386403,285.1958103,284.2768408,283.0631154,281.9927411
76.75,282.8536822,284.6030845,285.3578521,285.1413822,284.2536503,283.0612429,281.9973686
78.12,282.801546,284.5219155,285.2789623,285.0873301,284.2296267,283.0581612,282.0010622
79.5,282.7509348,284.4427575,285.2013565,285.033291,284.2046555,283.053895,282.0038734
80.87,282.7024832,284.366639,285.1261022,284.9800718,284.179164,283.0485648,282.0057959
82.24,282.6557261,284.2928657,285.0525747,284.9272994,284.1530347,283.0422001,282.0068878
83.61,282.6105777,284.2213328,284.9807203,284.8749912,284.1263246,283.0348557,282.0071834
84.98,282.566958,284.151941,284.9104866,284.8231614,284.0990874,283.0265845,282.0067168
86.35,282.5247918,284.0845968,284.8418228,284.7718223,284.0713734,283.0174377,282.0055215
87.72,282.4840085,284.0192116,284.77468,284.7209839,284.0432297,283.0074647,282.0036308
89.09,282.4445421,283.9557015,284.7090105,284.6706543,284.0147006,282.9967133,282.0010771
90.47,282.406056,283.8935433,284.6443047,284.6204782,283.9856158,282.9851429,281.9978669
91.84,282.3690491,283.8335623,284.5814556,284.5711879,283.9564361,282.9729656,281.9940781
93.21,282.3331832,283.7752305,284.5199462,284.5224216,283.9269885,282.9601427,281.98972
94.58,282.2984064,283.7184803,284.4597353,284.4741818,283.8973074,282.9467148,281.9848221
95.95,282.26467,283.6632478,284.4007829,284.4264699,283.867425,282.9327212,281.9794134
97.32,282.231928,283.6094723,284.3430503,284.3792864,283.8373716,282.9181992,281.9735215
98.69,282.2001368,283.557096,284.2865005,284.3326312,283.8071755,282.9031849,281.9671734
100.07,282.1690332,283.5056966,284.2306974,284.2861685,283.7766419,282.8875979,281.9603444
101.44,282.1390291,283.4559664,284.1764149,284.2405701,283.7462383,282.8716974,281.9531586
102.81,282.109859,283.4074788,284.1232114,284.1954952,283.7157673,282.8554033,281.9455925
104.18,282.0814882,283.3601865,284.0710547,284.1509413,283.685251,282.8387457,281.9376693
105.55,282.0538838,283.3140448,284.0199139,284.1069052,283.6547099,282.8217532,281.9294118
106.92,282.0270147,283.2690109,283.9697594,284.0633836,283.6241633,282.8044532,281.9208414
108.3,282.0006628,283.2247271,283.9202068,284.0200607,283.5934065,282.7867424,281.9119133
109.67,281.9751817,283.1817961,283.8719465,283.9775603,283.5629024,282.7689025,281.9027769
111.04,281.9503514,283.1398564,283.8245894,283.9355625,283.5324438,282.7508298,281.8933878
112.41,281.9261466,283.0988725,283.77811,283.8940628,283.5020457,282.7325469,281.8837642
113.78,281.9025433,283.058811,283.7324835,283.8530566,283.4717218,282.714075,281.8739238
115.16,281.8793525,283.0193571,283.6873623,283.8122453,283.4412648,282.695298,281.8638091
116.53,281.8568886,282.9810516,283.6433772,283.7722154,283.4111284,282.6765075,281.8535831
117.9,281.8349608,282.9435763,283.6001764,283.7326644,283.3811028,282.6575863,281.8431884
119.27,281.8135492,282.9069031,283.5577385,283.6935875,283.3511985,282.638552,281.8326397
120.64,281.7926353,282.8710055,283.5160432,283.6549794,283.3214254,282.619421,281.8219509
122.02,281.7720536,282.835604,283.4747743,283.6165583,283.2915769,282.6000686,281.8110558
123.39,281.7520854,282.8011871,283.4345108,283.5788759,283.2620941,282.5807902,281.8001252
124.76,281.7325634,282.7674722,283.3949327,283.541647,283.2327682,282.56146,281.7890926
126.13,281.7134723,282.7344369,283.3560225,283.5048663,283.2036065,282.5420913,281.7779695
