time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
164.87,285.4683298,286.3124084,286.8636978,287.0467226,286.848649,286.3132088,285.6498665
166.24,285.4551729,286.2887302,286.8339386,287.0159569,286.8214439,286.29293,285.6371836
167.62,285.4421343,286.2652436,286.8043778,286.9853394,286.7943136,286.2726665,285.6244932
168.99,285.4293978,286.2422809,286.7754361,286.9553093,286.7676504,286.252714,285.6119815
170.37,285.4167723,286.219499,286.7466837,286.9254236,286.7410642,286.2327826,285.5994677
171.74,285.4044362,286.1972206,286.7185299,286.8961111,286.7149395,286.2131626,285.5871349
173.11,285.3922924,286.1752721,286.6907581,286.8671496,286.6890813,286.1937102,285.5748937
174.49,285.38025,286.15349,286.6631628,286.8383271,286.6633029,286.1742861,285.5626571
175.86,285.3684793,286.132183,286.6361375,286.810057,286.6379766,286.1551729,285.5506038
177.24,285.3568042,286.1110336,286.609281,286.7819225,286.6127312,286.1360923,285.5385592
178.61,285.3453898,286.0903417,286.5829764,286.7543271,286.5879313,286.1173213,285.5266987
179.98,285.3341471,286.069947,286.5570216,286.7270616,286.5633916,286.0987216,285.5149357
181.36,285.3229921,286.0496978,286.5312251,286.6999266,286.5389343,286.0801596,285.5031864
182.73,285.3120828,286.0298818,286.5059548,286.6733112,286.5149122,286.0619047,285.4916216
184.11,285.3012564,286.0102041,286.4808363,286.6468231,286.490973,286.0436903,285.4800732
185.48,285.2906665,285.9909443,286.4562281,286.6208421,286.467462,286.0257805,285.4687092
186.85,285.2802307,285.9719537,286.4319415,286.5951713,286.4442031,286.0080427,285.4574459
188.23,285.2698714,285.9530914,286.4077976,286.5696231,286.4210275,285.9903491,285.4462026
189.6,285.2597356,285.9346258,286.3841412,286.5445637,286.3982693,285.9729558,285.4351427
190.98,285.2496723,285.9162825,286.3606218,286.5196238,286.3755944,285.9556086,285.4241047
192.35,285.2398246,285.8983226,286.3375756,286.4951611,286.3533296,285.9385585,285.413249
193.73,285.2300457,285.8804793,286.3146613,286.4708149,286.331148,285.9215562,285.4024171
195.1,285.2204747,285.8630069,286.2922062,286.4469343,286.309369,285.9048475,285.391766
196.48,285.2109693,285.8456459,286.2698781,286.4231673,286.2876729,285.8881878,285.3811402
197.85,285.2016645,285.8286437,286.2479961,286.3998549,286.266372,285.8718179,285.3706936
199.23,285.1924222,285.811748,286.2262363,286.3766533,286.2451535,285.8554982,285.3602736
200.6,285.1833738,285.7951997,286.2049099,286.3538952,286.2243228,285.8394644,285.350031
201.97,285.1744496,285.7788718,286.1838542,286.3314084,286.2037234,285.8235968,285.3398898
203.35,285.1655835,285.7626436,286.1629141,286.3090282,286.1832053,285.8077805,285.3297767
204.72,285.1569018,285.7467467,286.1423894,286.2870759,286.163064,285.7922438,285.319838
206.1,285.1482755,285.7309455,286.1219764,286.2652276,286.1430032,285.776759,285.3099282
207.47,285.1398277,285.7154654,286.1019672,286.2437969,286.1233118,285.7615496,285.3001906
208.85,285.1314329,285.7000771,286.0820659,286.2224678,286.1037002,285.7463924,285.2904827
210.22,285.1232108,285.6850003,286.0625573,286.2015462,286.0844505,285.731506,285.2809446
211.6,285.1150395,285.6700115,286.0431529,286.1807236,286.0652796,285.7166722,285.2714367
212.97,285.1070355,285.655325,286.0241306,286.1602989,286.0464634,285.7021047,285.2620962
214.35,285.0990801,285.6407232,286.0052091,286.1399708,286.027725,285.6875897,285.2527862
215.72,285.0912868,285.6264147,285.9866592,286.1200311,286.009334,285.6733366,285.2436411
217.1,285.0835402,285.6121877,285.968207,286.1001856,285.9910198,285.6591359,285.2345269
218.47,285.0759508,285.5982455,285.9501165,286.0807192,285.9730458,285.6451924,285.225575
219.85,285.0684061,285.5843818,285.9321204,286.0613448,285.9551475,285.6313013,285.2166542
221.22,285.0610139,285.5707947,285.9144764,286.0423403,285.9375823,285.6176626,285.207893
222.59,285.0537176,285.5573805,285.8970504,286.0235619,285.9202177,285.604174,285.1992259
223.97,285.0464634,285.5440406,285.8797144,286.0048722,285.902927,285.5907373,285.1905899
225.34,285.039355,285.5309656,285.8627167,285.9865393,285.8859589,285.5775461,285.1821095
226.72,285.0322872,285.5179623,285.8458063,285.968293,285.8690637,285.5644065,285.1736603
228.09,285.025361,285.5052166,285.8292254,285.950395,285.8524841,285.5515077,285.165364
229.47,285.0184737,285.49254,285.8127292,285.9325815,285.8359761,285.53866,285.1570987
230.84,285.011724,285.4801139,285.7965539,285.915108,285.819777,285.5260484,285.1489836
232.21,285.0050602,285.4678436,285.7805767,285.8978422,285.8037645,285.513578,285.1409577
233.59,284.9984333,285.455639,285.7646803,285.8806578,285.7878218,285.501158,285.1329625
234.96,284.9919381,285.4436747,285.7490926,285.8638014,285.7721779,285.4889671,285.1251134
236.34,284.9854785,285.4317738,285.7335834,285.8470244,285.7566025,285.4768261,285.1172949
237.71,284.979147,285.4201068,285.718375,285.8305677,285.7413195,285.4649095,285.1096196
239.09,284.9728498,285.4085012,285.7032428,285.8141885,285.7261038,285.4530421,285.1019746
240.46,284.9666772,285.3971232,285.6884037,285.7981219,285.7111739,285.4413946,285.0944701
241.83,284.9605819,285.3858862,285.6737451,285.7822461,285.6964171,285.4298793,285.0870495
243.21,284.9545193,285.3747076,285.6591594,285.7664451,285.6817258,285.4184122,285.0796588
244.58,284.9485761,285.3637476,285.6448559,285.7509456,285.6673109,285.4071582,285.0724044
245.96,284.9426644,285.3528443,285.6306232,285.7355191,285.6529601,285.3959517,285.0651796
247.33,284.936869,285.3421539,285.6166656,285.7203869,285.6388796,285.3849539,285.0580884
