time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
233.58,283.9509676,284.4702051,284.8218747,284.9547177,284.8502577,284.5249282,284.1061809
234.96,283.9435802,284.4565771,284.8040797,284.9354226,284.8323011,284.5109011,284.0971357
236.33,283.9363378,284.4432147,284.7866283,284.9164956,284.8146828,284.4971355,284.088258
237.7,283.9291852,284.4300165,284.769388,284.8977934,284.7972699,284.4835275,284.0794808
239.08,283.92207,284.4168855,284.7522324,284.8791792,284.779935,284.469978,284.0707403
240.45,283.9150939,284.40401,284.7354077,284.8609201,284.7629272,284.4566817,284.0621621
241.83,283.908154,284.3911998,284.7186654,284.8427469,284.745996,284.4434428,284.05362
243.2,283.9013496,284.3786384,284.7022458,284.8249204,284.7293845,284.4304516,284.0452368
244.57,283.8946291,284.3662304,284.6860241,284.8073055,284.712967,284.4176101,284.0369493
245.95,283.887943,284.3538849,284.6698816,284.7897735,284.6966238,284.4048246,284.0286972
247.32,283.8813872,284.3417787,284.6540498,284.7725759,284.6805895,284.3922788,284.0205989
248.7,283.8748648,284.3297331,284.6382951,284.7554592,284.6646278,284.379788,284.0125354
250.07,283.8684694,284.3179209,284.6228433,284.7386689,284.648968,284.3675316,284.0046226
251.45,283.8621064,284.3061675,284.6074667,284.7219576,284.6333793,284.3553292,283.9967438
252.82,283.855867,284.2946415,284.5923856,284.705565,284.6180856,284.3433561,283.9890125
254.19,283.8497039,284.2832554,284.5774857,284.689367,284.6029711,284.3315219,283.9813702
255.57,283.8435717,284.2719257,284.5626579,284.6732452,284.5879256,284.3197401,283.9737612
256.94,283.8375585,284.2608149,284.5481148,284.6574308,284.573165,284.30818,283.9662949
258.32,283.8315755,284.249759,284.533642,284.6416907,284.5584718,284.2966713,283.9588612
259.69,283.8257083,284.2389164,284.5194471,284.6262508,284.5440569,284.2853794,283.951567
261.06,283.8199124,284.2282049,284.5054222,284.6109942,284.5298114,284.274219,283.9443572
262.44,283.8141454,284.2175461,284.491465,284.5958092,284.515631,284.2631085,283.9371792
263.81,283.8084899,284.2070927,284.4777754,284.5809138,284.5017195,284.2522075,283.9301362
265.19,283.8028625,284.1966905,284.4641517,284.5660884,284.4878719,284.2413555,283.9231243
266.56,283.7973438,284.1864886,284.4507892,284.5515457,284.4742868,284.2307083,283.9162444
267.94,283.7918524,284.1763366,284.4374908,284.5370714,284.4607641,284.220109,283.9093951
269.31,283.7864669,284.16638,284.4244473,284.522873,284.447498,284.2097099,283.9026747
270.68,283.7811466,284.1565432,284.4115598,284.5088431,284.4343881,284.1994324,283.8960326
272.06,283.7758524,284.1467543,284.3987339,284.4948792,284.4213384,284.1892013,283.8894202
273.43,283.7706603,284.1371537,284.3861538,284.4811815,284.4085365,284.1791637,283.8829324
274.81,283.7654936,284.1275996,284.3736338,284.4675481,284.3957936,284.1691715,283.8764738
276.18,283.7604265,284.1182291,284.3613536,284.4541747,284.3832926,284.1593684,283.8701371
277.55,283.7554204,284.1089711,284.34922,284.4409599,284.370939,284.1496801,283.8638743
278.93,283.7504387,284.0997579,284.3371444,284.4278072,284.3586424,284.1400359,283.8576397
280.3,283.7455529,284.0907217,284.3252998,284.4149053,284.3465794,284.1305743,283.8515229
281.68,283.7406909,284.081729,284.3135117,284.402064,284.3345721,284.1211558,283.8454338
283.05,283.7359224,284.0729089,284.3019492,284.3894675,284.3227929,284.1119157,283.8394598
284.42,283.7312112,284.0641945,284.2905246,284.3770205,284.3111528,284.1027841,283.8335557
285.8,283.7265229,284.0555221,284.2791544,284.3646319,284.2995665,284.0936942,283.8276784
287.17,283.7219246,284.047016,284.2680017,284.3524795,284.2882004,284.0847766,283.8219122
288.55,283.7173486,284.0385507,284.2569019,284.3403841,284.276887,284.0758999,283.8161723
289.92,283.7128604,284.0302477,284.2460145,284.3285194,284.2657886,284.0671915,283.8105411
291.29,283.7084261,284.0220441,284.2352568,284.3167954,284.2548213,284.0585854,283.8049759
292.67,283.7040131,284.0138798,284.2245501,284.3051265,284.2439048,284.0500189,283.799436
294.04,283.6996849,284.0058719,284.2140482,284.29368,284.2331959,284.0416149,283.7940012
295.42,283.6953774,283.9979023,284.203596,284.2822873,284.2225368,284.0332495,283.7885911
296.79,283.6911526,283.9900854,284.1933437,284.2711117,284.2120804,284.0250429,283.7832836
298.17,283.6869481,283.9823058,284.1831399,284.2599886,284.2016725,284.0168741,283.7780004
299.54,283.6828242,283.9746752,284.1731311,284.2490776,284.1914626,284.0088603,283.7728174
300.91,283.6787496,283.9671357,284.1632415,284.238296,284.1813734,284.000941,283.7676953
302.29,283.6746946,283.9596321,284.1533986,284.227565,284.1713311,283.9930582,283.7625967
303.66,283.6707173,283.9522722,284.1437439,284.2170386,284.1614799,283.985325,283.7575948
305.04,283.666759,283.9449473,284.1341348,284.2065616,284.1516745,283.9776277,283.752616
306.41,283.6628765,283.9377626,284.1247092,284.1962844,284.1420557,283.9700765,283.7477316
307.79,283.6590125,283.930612,284.1153283,284.1860553,284.1324816,283.9625602,283.7428697
309.16,283.6552226,283.9235982,284.1061265,284.1760213,284.1230898,283.9551868,283.7381
310.53,283.6514779,283.9166681,284.0970341,284.1661063,284.113809,283.9479003,283.7333866
311.91,283.6477511,283.9097709,284.0879848,284.1562378,284.1045715,283.9406476,283.7286949
313.28,283.6440956,283.9030056,284.0791082,284.1465575,284.0955098,283.9335328,283.7240923
314.65,283.6404837,283.8963209,284.0703371,284.136992,284.0865553,283.9265019,283.719544
316.03,283.636889,283.8896679,284.0616075,284.1274713,284.0776426,283.9195036,283.7150167
317.4,283.6333631,283.8831421,284.0530446,284.1181322,284.0688995,283.9126384,283.7105754
318.78,283.629854,283.8766472,284.044522,284.1088369,284.0601972,283.905805,283.7061546
320.15,283.626412,283.8702764,284.0361622,284.0997188,284.0516606,283.8991016,283.7018178
321.53,283.6229863,283.8639359,284.0278417,284.0906435,284.0431638,283.8924293,283.6975011
322.9,283.6196262,283.8577165,284.0196801,284.0817411,284.0348288,283.8858839,283.6932665
324.27,283.6163061,283.8515711,284.0116155,284.0729444,284.0265925,283.8794159,283.6890818
325.65,283.6130017,283.8454549,284.0035889,284.064189,284.0183946,283.8729779,283.6849165
327.02,283.6097605,283.8394554,283.9957155,284.0556004,284.0103528,283.8666624,283.6808305
328.4,283.6065347,283.8334844,283.9878792,284.0470522,284.0023486,283.8603763,283.6767633
329.77,283.6033706,283.8276274,283.9801925,284.0386669,283.9944968,283.8542097,283.6727736
331.14,283.6002441,283.82184,283.9725971,284.030381,283.9867379,283.8481161,283.6688309
332.52,283.5971324,283.8160801,283.9650374,284.0221341,283.9790154,283.8420509,283.6649066
333.89,283.5940802,283.8104301,283.957622,284.0140443,283.9714398,283.836101,283.6610569
335.27,283.5910424,283.8048068,283.9502415,284.0059925,283.9638997,283.8301789,283.6572251
336.64,283.5880627,283.7992909,283.9430019,283.9980942,283.9565033,283.8243695,283.6534662
338.02,283.585097,283.793801,283.9357963,283.990233,283.9491413,283.8185872,283.6497247
339.39,283.582188,283.788416,283.9287282,283.9825216,283.9419197,283.8129149,283.6460545
340.76,283.5793136,283.7830949,283.921744,283.9749016,283.9347835,283.8073097,283.6424276
342.14,283.5764528,283.777799,283.9147927,283.9673174,283.9276807,283.8017307,283.6388177
343.51,283.5736467,283.7726042,283.907974,283.9598778,283.9207133,283.7962579,283.6352764
344.89,283.5708538,283.7674338,283.9011874,283.9524731,283.9137784,283.7908106,283.6317516
346.26,283.5681142,283.7623622,283.8945302,283.9452096,283.9069756,283.785467,283.6282939
347.63,283.5654072,283.7573508,283.8879521,283.9380322,283.9002534,283.7801866,283.6248771
349.01,283.5627129,283.752363,283.881405,283.9308884,283.8935627,283.7749309,283.6214762
350.38,283.5600701,283.7474705,283.8749827,283.9238809,283.8869994,283.7697753,283.6181401
351.76,283.5574398,283.742601,283.8685906,283.9169062,283.8804668,283.7646438,283.6148195
353.13,283.5548597,283.7378244,283.8623204,283.9100644,283.8740587,283.7596099,283.6115621
354.5,283.5523103,283.7331045,283.8561247,283.9033039,283.8677265,283.7546357,283.6083433
355.88,283.5497728,283.7284069,283.8499581,283.896575,283.861424,283.7496847,283.6051395
357.25,283.5472838,283.7237989,283.8439091,283.8899744,283.8552416,283.744828,283.6019967
358.63,283.5448066,283.7192126,283.8378885,283.8834047,283.849088,283.739994,283.5988686
360,283.5423766,283.7147138,283.8319828,283.8769603,283.8430518,283.735252,283.5958
361.38,283.5399581,283.7102362,283.8261048,283.8705462,283.8370438,283.7305323,283.5927457
362.75,283.5375857,283.7058441,283.8203389,283.8642543,283.8311502,283.7259024,283.5897496
364.12,283.5352415,283.701504,283.8146414,283.858037,283.8253265,283.7213273,283.586789
365.5,283.5329083,283.6971844,283.8089708,283.8518488,283.8195301,283.7167737,283.5838422
366.87,283.5306197,283.6929472,283.8034082,283.8457787,283.8138442,283.7123067,283.5809515
368.25,283.5283419,283.68873,283.7978718,283.839737,283.8081848,283.7078607,283.5780744
369.62,283.5261075,283.6845932,283.792441,283.8338105,283.8026333,283.7034994,283.575252
370.99,283.5238996,283.6805055,283.7870746,283.8279542,283.7971476,283.6991897,283.5724631
372.37,283.5217021,283.676437,283.7817334,283.8221255,283.7916876,283.6949002,283.5696871
373.74,283.5195466,283.6724461,283.7764941,283.8164078,283.7863317,283.6906924,283.5669641
375.12,283.5174012,283.668474,283.7712793,283.810717,283.7810008,283.6865043,283.5642538
376.49,283.5152967,283.6645776,283.7661641,283.8051346,283.7757715,283.682396,283.5615951
377.86,283.5132172,283.6607276,283.7611095,283.7996185,283.7706042,283.6783363,283.5589679
379.24,283.5111475,283.6568956,283.7560786,283.7941282,283.7654611,283.6742957,283.556353
380.61,283.5091173,283.6531366,283.7511437,283.7887426,283.760416,283.670332,283.553788
381.99,283.5070966,283.6493954,283.7462319,283.7833823,283.7553946,283.6663869,283.5512349
383.36,283.5051145,283.6457255,283.7414138,283.7781241,283.7504688,283.662517,283.5487304
384.73,283.5031559,283.6420992,283.7366529,283.7729283,283.7456015,283.6586929,283.5462556
386.11,283.5012065,283.6384899,283.7319143,283.7677568,283.7407569,283.6548867,283.5437924
387.48,283.4992943,283.6349494,283.7272661,283.762684,283.7360047,283.651153,283.5413762
388.86,283.497391,283.6314256,283.7226397,283.7576349,283.7312748,283.6474369,283.5389712
390.23,283.4955241,283.6279689,283.7181015,283.7526821,283.726635,283.6437915,283.536612
391.6,283.4936793,283.6245533,283.7136171,283.747788,283.7220502,283.6401893,283.5342809
392.98,283.4918432,283.6211537,283.7091538,283.7429168,283.7174869,283.6366041,283.5319606
394.35,283.4900422,283.617819,283.7047756,283.7381386,283.7130105,283.6330871,283.5296845
395.73,283.4882495,283.6144999,283.7004179,283.7333827,283.7085551,283.6295866,283.5274191
397.1,283.4864911,283.6112441,283.6961433,283.7287175,283.7041847,283.6261528,283.5251968
398.47,283.4847536,283.608027,283.6919194,283.7241076,283.6998661,283.6227597,283.5230009
399.85,283.4830242,283.6048249,283.6877154,283.7195193,283.6955677,283.6193825,283.5208153
401.22,283.4813277,283.6016839,283.6835915,283.7150186,283.6913512,283.6160696,283.5186713
402.6,283.4796393,283.5985577,283.679487,283.7105389,283.6871545,283.6127723,283.5165374
403.97,283.477983,283.5954911,283.6754607,283.7061446,283.6830378,283.6095378,283.5144441
405.34,283.4763464,283.5924608,283.6714821,283.7018024,283.6789699,283.6063417,283.5123756
406.72,283.4747175,283.5894448,283.6675223,283.6974806,283.674921,283.6031605,283.5103168
408.09,283.4731197,283.5864863,283.6636379,283.6932411,283.6709493,283.6000399,283.5082973
409.46,283.4715408,283.5835629,283.6597996,283.689052,283.6670248,283.5969564,283.5063017
410.84,283.4699693,283.5806532,283.6559794,283.6848825,283.6631186,283.5938873,283.5043154
412.21,283.4684278,283.577799,283.6522319,283.6807925,283.6592868,283.5908767,283.502367
413.59,283.4668935,283.5749582,283.6485021,283.6767216,283.6554731,283.5878801,283.5004277
414.96,283.4653885,283.5721715,283.6448433,283.6727284,283.651732,283.5849407,283.4985254
416.33,283.4639013,283.5694179,283.641228,283.6687825,283.6480353,283.5820362,283.4966456
417.71,283.4624212,283.5666773,283.6376296,283.6648551,283.6443559,283.5791452,283.4947746
419.08,283.4609692,283.5639889,283.6340998,283.6610026,283.6407466,283.5763094,283.4929393
420.46,283.4595241,283.5613131,283.6305866,283.6571681,283.6371543,283.5734868,283.4911126
421.83,283.4581065,283.5586883,283.6271403,283.6534068,283.6336304,283.5707181,283.4893207
