time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.81E-05
203.35,285.449751,287.0791204,288.0028197,288.1345145,287.5682099,286.4974748,285.3342236,,
204.73,285.434228,287.0530463,287.9736706,288.1089773,287.5499091,286.486712,285.3286499,,
206.1,285.4190013,287.0274375,287.944978,288.0837556,287.5317481,286.4759643,285.3230512,,
207.48,285.4038452,287.0019154,287.9163199,288.058481,287.5134639,286.4650775,285.3173477,,
208.85,285.3889759,286.9768454,287.8881087,288.0335194,287.4953235,286.454212,285.3116242,,
210.22,285.3742797,286.952037,287.8601327,288.0086869,287.4771961,286.4432917,285.3058415,,
211.6,285.3596481,286.9273078,287.8321873,287.9838034,287.4589516,286.4322387,285.2999588,,
212.97,285.34529,286.9030119,287.8046746,287.959229,287.440856,286.4212159,285.2940632,,
214.35,285.3309927,286.8787904,287.7771901,287.9346049,287.4226469,286.4100646,285.2880705,,
215.72,285.3169605,286.8549904,287.7501293,287.9102873,287.40459,286.3989489,285.2820695,,
217.09,285.3030863,286.8314313,287.7232894,287.886097,287.3865548,286.3877905,285.2760188,,
218.47,285.2892676,286.8079401,287.6964741,287.8618585,287.3684115,286.3765097,285.2698754,,
219.84,285.2757021,286.7848533,287.6700695,287.8379226,287.3504245,286.3652722,285.2637301,,
221.22,285.262189,286.7618303,287.6436873,287.8139394,287.3323329,286.3539161,285.257495,,
222.59,285.2489215,286.7392009,287.6177074,287.790256,287.3144002,286.3426083,285.2512621,,
223.97,285.2357032,286.7166312,287.5917477,287.7665263,287.296366,286.3311856,285.2449422,,
225.34,285.2227233,286.694445,287.5661821,287.7430937,287.278493,286.3198157,285.2386284,,
226.72,285.2097899,286.6723147,287.5406348,287.7196156,287.2605217,286.3083345,285.2322302,,
228.09,285.1970878,286.6505579,287.5154737,287.6964318,287.2427137,286.2969105,285.2258419,,
229.46,285.1845207,286.6290101,287.4905104,287.6733712,287.2249399,286.2854624,285.2194189,,
230.84,285.171996,286.6075131,287.4655625,287.6502663,287.2070722,286.2739083,285.2129153,,
232.21,285.1596928,286.5863753,287.4409893,287.6274515,287.1893706,286.2624173,285.2064269,,
233.59,285.1474295,286.565285,287.4164298,287.6045932,287.1715778,286.2508236,285.1998604,,
234.96,285.1353816,286.5445448,287.3922375,287.5820221,287.1539527,286.2392969,285.1933125,,
236.33,285.1234577,286.5239984,287.3682317,287.5595716,287.1363674,286.2277549,285.1867371,,
237.71,285.1115701,286.5034949,287.3442369,287.5370786,287.1186949,286.2161149,285.1800872,,
239.08,285.0998891,286.4833287,287.3205989,287.5148686,287.1011923,286.2045472,285.1734606,,
240.46,285.0882421,286.4632025,287.2969702,287.4926168,287.083605,286.1928845,285.1667618,,
241.83,285.0767961,286.4434053,287.2736914,287.4706452,287.0661888,286.1812974,285.1600892,,
243.2,285.0654643,286.423788,287.2505885,287.4487914,287.0488169,286.1697028,285.1533957,,
244.58,285.0541636,286.4042067,287.2274927,287.4268967,287.0313639,286.1580175,285.1466333,,
245.95,285.0430558,286.3849426,287.2047369,287.4052779,287.0140836,286.1464124,285.1399012,,
247.33,285.031977,286.365712,287.1819868,287.3836188,286.9967245,286.1347194,285.1331024,,
248.7,285.0210862,286.3467912,287.1595702,287.3622327,286.9795388,286.1231092,285.1263367,,
250.07,285.0103009,286.3280377,287.1373199,287.3409617,286.9624014,286.1114986,285.1195557,,
251.45,284.9995419,286.3093141,287.1150732,287.3196512,286.9451884,286.099804,285.1127112,,
252.82,284.9889636,286.2908895,287.0931508,287.2986095,286.92815,286.0881963,285.1059032,,
254.2,284.9784099,286.2724926,287.0712309,287.2775289,286.911038,286.0765071,285.0990335,,
255.57,284.9680323,286.2543878,287.0496294,287.2567143,286.8941011,286.0649071,285.0922027,,
256.95,284.9576777,286.2363086,287.0280291,287.2358612,286.8770926,286.0532281,285.0853121,,
258.32,284.9474947,286.2185148,287.0067413,287.2152713,286.8602597,286.0416406,285.0784626,,
259.69,284.9374065,286.2008729,286.9856074,287.1947925,286.8434794,286.0300609,285.0716051,,
261.07,284.9273391,286.1832535,286.964473,287.174276,286.8266303,286.0184057,285.0646905,,
262.44,284.917437,286.1659101,286.9436429,287.1540186,286.8099572,286.006845,285.0578199,,
263.82,284.9075543,286.1485875,286.9228112,287.1337238,286.7932172,285.995211,285.050894,,
265.19,284.8978328,286.1315347,286.9022783,287.1136854,286.7766533,285.9836734,285.044014,,
266.57,284.8881293,286.114501,286.8817429,287.0936101,286.7600242,285.9720647,285.0370802,,
267.94,284.8785833,286.0977312,286.8615011,287.0737885,286.7435714,285.9605541,285.0301941,,
269.31,284.8691227,286.0810996,286.841402,287.0540739,286.7271744,285.9490582,285.0233063,,
270.69,284.8596783,286.0644845,286.821299,287.0343232,286.7107147,285.9374944,285.0163671,,
272.06,284.8503857,286.048125,286.8014819,287.0148219,286.6944312,285.9260309,285.009478,,
273.44,284.841108,286.0317804,286.78166,286.995285,286.6780866,285.9145014,285.0025392,,
274.81,284.8319787,286.0156859,286.7621191,286.9759948,286.661918,285.9030738,284.9956519,,
276.19,284.8228632,285.999605,286.7425726,286.9566693,286.6456897,285.8915819,284.9887163,,
277.56,284.8138926,285.9837689,286.7233023,286.937588,286.6296373,285.8801933,284.9818338,,
278.93,284.8049993,285.9680591,286.7041648,286.9186099,286.6136433,285.8688251,284.9749546,,
280.31,284.7961184,285.9523607,286.6850205,286.899597,286.5975917,285.8573955,284.9680292,,
281.68,284.7873774,285.9368997,286.6661454,286.8808243,286.5817156,285.8460708,284.9611588,,
283.06,284.7786478,285.9214488,286.6472629,286.8620173,286.5657834,285.8346863,284.9542436,,
284.43,284.7700549,285.9062304,286.6286452,286.8434479,286.5500263,285.8234078,284.9473844,,
285.81,284.7614725,285.8910209,286.6100192,286.8248445,286.5342143,285.8120712,284.9404818,,
287.18,284.7530238,285.8760393,286.5916537,286.8064762,286.518577,285.8008415,284.9336364,,
288.55,284.7446455,285.8611734,286.573412,286.7882072,286.5029997,285.789637,284.9267986,,
289.93,284.7362763,285.8463148,286.5551611,286.7699048,286.4873696,285.7783768,284.9199193,,
291.3,284.7280365,285.8316772,286.5371644,286.7518336,286.4719133,285.7672247,284.9130987,,
292.68,284.719805,285.8170457,286.5191579,286.7337294,286.4564054,285.7560185,284.9062376,,
294.05,284.7117002,285.8026311,286.5014013,286.7158538,286.4410708,285.744921,284.8994362,,
295.42,284.7036612,285.7883255,286.4837628,286.698075,286.425797,285.7338516,284.892645,,
296.8,284.6956294,285.7740245,286.4661136,286.6802636,286.4104734,285.7227302,284.8858152,,
298.17,284.6877202,285.759934,286.4487086,286.6626772,286.3953221,285.7117185,284.8790462,,
299.55,284.6798175,285.7458472,286.4312924,286.6450585,286.380122,285.7006562,284.8722397,,
300.92,284.6720348,285.7319669,286.4141164,286.6276625,286.3650936,285.6897041,284.8654946,,
302.29,284.664314,285.7181895,286.3970529,286.6103605,286.3501265,285.6787824,284.8587622,,
303.67,284.6565986,285.7044144,286.3799776,286.5930268,286.3351124,285.6678121,284.8519938,,
305.04,284.6489996,285.6908402,286.3631369,286.575912,286.3202687,285.6569527,284.8452879,,
306.42,284.6414053,285.6772673,286.346284,286.5587658,286.3053789,285.6460459,284.838547,,
307.79,284.6339251,285.6638916,286.329662,286.5418363,286.2906589,285.6352503,284.8318693,,
309.17,284.6264491,285.6505165,286.3130274,286.5248756,286.2758938,285.6244087,284.8251575,,
310.54,284.6190848,285.6373349,286.2966202,286.5081291,286.2612976,285.6136784,284.8185093,,
311.91,284.6117773,285.6242484,286.2803185,286.4914732,286.2467631,285.6029812,284.8118765,,
313.29,284.6044731,285.6111615,286.2640036,286.4747866,286.2321849,285.5922397,284.805211,,
314.66,284.5972774,285.5982628,286.247911,286.4583107,286.2177744,285.5816099,284.7986098,,
316.04,284.5900844,285.585363,286.2318049,286.4418046,286.203321,285.5709369,284.7919769,,
317.41,284.5829979,285.5726481,286.2159176,286.4255069,286.1890344,285.5603757,284.7854087,,
318.78,284.5759648,285.5600233,286.2001313,286.4092972,286.1748096,285.5498491,284.7788574,,
320.16,284.5689337,285.5473965,286.184331,286.3930577,286.1605433,285.539281,284.7722756,,
321.53,284.562006,285.5349496,286.1687447,286.3770232,286.1464422,285.5288247,284.7657591,,
322.9,284.5551299,285.52259,286.1532568,286.3610753,286.1324029,285.5184038,284.7592602,,
324.28,284.5482551,285.5102275,286.1377544,286.345098,286.1183233,285.5079429,284.7527321,,
325.65,284.5414808,285.4980404,286.1224614,286.3293225,286.1044076,285.4975938,284.7462696,,
327.03,284.5347074,285.4858498,286.1071537,286.3135178,286.0904526,285.4872057,284.7397787,,
328.4,284.5280326,285.4738315,286.0920523,286.2979127,286.0766603,285.4769293,284.7333535,,
329.77,284.5214065,285.4618961,286.0770451,286.2823917,286.0629294,285.4666893,284.7269473,,
331.15,284.5147808,285.4499564,286.0620228,286.2668421,286.0491604,285.4564118,284.7205137,,
332.52,284.508251,285.4381848,286.0472024,286.2514888,286.0355526,285.4462457,284.7141462,,
333.9,284.5017211,285.4264084,286.0323668,286.2361071,286.0219073,285.4360429,284.707752,,
335.27,284.4952853,285.4147972,286.01773,286.2209195,286.0084223,285.4259514,284.701424,,
336.64,284.4888957,285.4032648,286.0031837,286.2058139,285.9949983,285.4158972,284.695116,,
338.02,284.4825055,285.391727,285.9886218,286.1906803,285.9815379,285.4058076,284.6887823,,
339.39,284.4762069,285.3803503,285.9742547,286.1757377,285.9682361,285.3958289,284.6825149,,
340.77,284.4699075,285.3689679,285.9598718,286.1607674,285.9548986,285.3858156,284.6762225,,
342.14,284.463698,285.3577439,285.945681,286.1459861,285.9417186,285.3759129,284.6699964,,
343.52,284.4574875,285.3465138,285.9314743,286.1311773,285.9285036,285.3659764,284.663746,,
344.89,284.4513653,285.3354397,285.9174569,286.1165554,285.915445,285.3561502,284.6575618,,
346.26,284.4452858,285.324439,285.9035248,286.1020123,285.9024466,285.3463623,284.6513988,,
347.64,284.4392049,285.3134317,285.8895768,286.0874423,285.8894143,285.3365416,284.6452123,,
349.01,284.43321,285.3025765,285.8758141,286.073056,285.8765366,285.3268307,284.6390921,,
350.39,284.4272133,285.2917144,285.8620352,286.0586431,285.8636255,285.3170879,284.6329489,,
351.76,284.4213012,285.2810021,285.8484392,286.044412,285.8508679,285.3074544,284.626872,,
