time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.4740084751543045e-05
0.0,309.0438747619465,298.11379838487267,291.7814030978502,287.92511370000875,285.63686100389936,284.7704855545478,284.15
1.37,304.79726683725113,295.67890664730584,290.29794158554523,287.0421491270407,285.30518901361665,284.5295279437771,284.15266123905377
2.75,304.13230746756346,295.5893138812588,290.2399775712829,287.01108500302024,285.3017029958099,284.52006355528243,284.1661000785948
4.12,303.23397041951705,295.6785604608747,290.2907171373334,287.0490329552791,285.3295969695772,284.5294823953383,284.17841620115973
5.49,302.1626196329812,295.7996702771922,290.3704388571785,287.10627839657377,285.3659406288728,284.54473484904315,284.18359506287084
6.87,301.04901312252986,295.90051713036104,290.45893043948666,287.16922961998756,285.40451284092944,284.5619446087975,284.18253208011805
8.24,299.9861436345694,295.9585301388829,290.5492394232212,287.2331135253941,285.443233781669,284.5794762256586,284.1775242256268
9.620000000000001,298.9906742876407,295.9683475772348,290.64036600587286,287.29784877611974,285.48240638938285,284.59702565427045,284.1703959739724
10.99,298.0858485238154,295.9314811635824,290.72909922943836,287.3622449430884,285.52144829565964,284.614106848827,284.16251913072165
12.36,297.26245371281766,295.8535277709493,290.8141854030544,287.42669126995173,285.560647158632,284.63077857933723,284.154636533655
13.74,296.50930759321346,295.74022729652745,290.89436689749255,287.49158139312703,285.6002801032784,284.6471778008596,284.14716899326913
15.11,295.8299280843809,295.59996557983146,290.9669362448869,287.5558467444129,285.6397505416021,284.66313295452886,284.1404955282545
16.48,295.2111952315198,295.43815337683003,291.03133637310447,287.6197664638741,285.67931768753203,284.67884968556166,284.13470163339986
17.86,294.64228674377034,295.2587343471956,291.0871709343652,287.6835514755253,285.71924106798264,284.69453061416675,284.1298187231883
19.23,294.1252425730626,295.06876706518796,291.13322298398407,287.74598596612645,285.75890961950324,284.71003347938074,284.12593299410855
20.6,293.65032527279504,294.8706370681829,291.1698295315297,287.8072232827285,285.79857658713155,284.72554768421384,284.1229923261566
21.98,293.20973437151315,294.6657823568565,291.19729422663147,287.86737874936523,285.83848997235145,284.7412519392173,284.1209555974515
23.35,292.8057189979702,294.45952985108585,291.2155370078637,287.9252772547612,285.8780237853447,284.75697226041035,284.1198136569671
24.73,292.4287572602297,294.25075149121193,291.2252717762645,287.9814830006219,285.9177002956341,284.7729812694216,284.119506610008
26.1,292.0811956666067,294.0439345500281,291.22688172869,288.03493614130264,285.9568835936104,284.7890794506728,284.11999484106843
27.47,291.7575027714335,293.83869569720906,291.221035000862,288.08584553322567,285.99579561587336,284.8054050887348,284.12122976917016
28.85,291.45319379362854,293.6344326058776,291.208201492136,288.13438526012675,286.0346459419745,284.82209447550514,284.1231860356123
30.22,291.1706073618335,293.4347669218868,291.1891575863475,288.1797223271216,286.0727977253424,284.83891250203294,284.12579485124144
31.59,290.90565485110614,293.23869806866634,291.164408016725,288.22212657236156,286.11045925143367,284.8559789918088,284.12902964452644
32.97,290.6549818664812,293.0451949877011,291.1342675431523,288.26181636777585,286.1478248053461,284.8734147673436,284.13288411619794
34.34,290.42080508453256,292.8573131069621,291.09969807861796,288.2981885146921,286.1842799296663,284.8909552333338,284.1372676988645
35.71,290.2000033145454,292.6738004056417,291.06098901122175,288.33154051201586,286.2200280342117,284.90870929757716,284.14217333406316
37.09,289.9899864976891,292.49346487490055,291.01827425837644,288.36210487258535,286.2552558868391,284.92678801616677,284.1476106604956
38.46,289.7928015924201,292.3189659601871,290.97259700502667,288.3894802631032,286.2893917986076,284.94490525325773,284.1534704182587
39.84,289.60466935729494,292.14776056941633,290.92368445595724,288.41412479000775,286.32287778272115,284.9632983377257,284.15980842938905
41.21,289.4275159147023,291.9823018259524,290.87260300705594,288.43575241729775,286.35517849064155,284.98167163643916,284.16650426195883
42.58,289.25922519776327,291.82127980816637,290.8193326798862,288.45463336838355,286.3864960384956,285.000127449662,284.17357461997
43.96,289.09801128396157,291.66349509870224,290.7637599921151,288.4709656833644,286.41700981032614,285.01876937386174,284.1810477794995
45.33,288.9456224651389,291.5111478243048,290.70696029250615,288.4846083699932,286.4462453373003,285.03729479803303,284.18878872004666
46.7,288.80033119798003,291.3629821683716,290.648780587361,288.4957886696811,286.4744011710481,285.05580618534145,284.1968242800763
48.08,288.6606664797356,291.21785701499687,290.58900398714223,288.50466448614713,286.5016498308525,285.07440571603445,284.20519036002236
49.45,288.528210684936,291.07776576276547,290.52869670816585,288.51121112904815,286.52758062108774,285.0927917257427,284.21374033886684
50.82,288.40152733168395,290.94152965741256,290.4676087055454,288.51560501292266,286.55238420029383,285.11106799928314,284.2225090940255
52.2,288.2793833995238,290.80808104137145,290.40544901547463,288.51795898451115,286.5762228228268,285.12933605794365,284.23153834464955
53.57,288.16321082023376,290.6792388057112,290.34326449020415,288.5183412562381,286.5987487878613,285.1473018161937,284.2406731840999
54.95,288.0509999685117,290.5530062946633,290.28027970587397,288.51685881206066,286.62029254579863,285.1651992200995,284.25002318082903
56.32,287.9440912907945,290.43109959636587,290.21752506353147,288.5136311977831,286.6405468967508,285.1827422261392,284.2594297943495
57.69,287.84139286681153,290.3124804485624,290.1546499189154,288.50874905575773,286.659680156787,285.20003625143187,284.2689379332118
59.07,287.74195632114106,290.1962090405687,290.09128889428393,288.502251623752,286.677830619042,285.21718098288005,284.27859607615096
60.44,287.64699787390606,290.08386379611596,290.02844440228927,288.494322252065,286.6947485167757,285.2339058805206,284.28824300241354
61.81,287.55557577665473,289.97448749214306,289.9657318479508,288.4850048038814,286.7105847289323,285.250315858773,284.29792797636225
