time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,9.74E-05
75.58,286.762209,288.3019277,289.0328107,288.9376682,288.2245862,287.1795654,286.1939492,,
76.95,286.7149893,288.2265711,288.9561045,288.8806222,288.1943155,287.1702383,286.1933593,,
78.33,286.6692134,288.1532035,288.8808192,288.8238162,288.1632554,287.1597404,286.1918306,,
79.7,286.6254484,288.0827654,288.8079747,288.7680837,288.1319209,287.1482961,286.1894359,,
81.08,286.5829649,288.0141122,288.7364385,288.7126187,288.0999157,287.1358081,286.1861897,,
82.45,286.5422949,287.9481303,288.6671817,288.6582305,288.0677601,287.1225234,286.1821867,,
83.82,286.5030472,287.8842128,288.5996166,288.604518,288.0352755,287.1084174,286.1774523,,
85.2,286.4648774,287.8218189,288.5332078,288.5510984,288.0022705,287.0934386,286.1719887,,
86.57,286.4282701,287.7617623,288.4688597,288.4987459,287.9692687,287.0778612,286.165918,,
87.95,286.3926265,287.7030802,288.4055766,288.4466953,287.935831,287.0615127,286.1591933,,
89.32,286.3584031,287.6465425,288.3442226,288.3956988,287.9024811,287.0446816,286.1519518,,
90.69,286.3252811,287.5916421,288.2842828,288.3453735,287.8690137,287.0273006,286.1441846,,
92.07,286.2929777,287.5379238,288.225286,288.2953556,287.8352174,287.0092836,286.135866,,
93.44,286.2619113,287.4860984,288.1680403,288.2463653,287.8016135,286.9909359,286.1271513,,
94.82,286.2315811,287.4353445,288.1116647,288.1976821,287.7677411,286.9720317,286.1179471,,
96.19,286.2023829,287.3863372,288.0569334,288.1500059,287.7341182,286.9528846,286.1084183,,
97.56,286.174052,287.3386463,288.0033924,288.1029753,287.7005246,286.9333963,286.0985299,,
98.94,286.146352,287.2918835,287.9506243,288.0562477,287.6667389,286.9134564,286.0882347,,
100.31,286.1196474,287.246675,287.8993561,288.0104933,287.6332725,286.8933873,286.0777093,,
101.69,286.0935133,287.2023116,287.848803,287.9650372,287.5996573,286.8729278,286.0668264,,
103.06,286.0682956,287.1593899,287.7996631,287.920531,287.5663991,286.8524043,286.0557683,,
104.44,286.0435948,287.117239,287.7511856,287.8763173,287.5330296,286.8315455,286.0443974,,
105.81,286.0197396,287.0764281,287.7040414,287.8330296,287.5000485,286.81068,286.0329005,,
107.19,285.9963538,287.0363216,287.6575116,287.7900283,287.4669892,286.7895284,286.021131,,
108.56,285.9737499,286.9974631,287.6122415,287.7479288,287.4343443,286.7684207,286.0092795,,
109.93,285.9517316,286.9595229,287.5678628,287.7064099,287.4018861,286.7472258,285.99728,,
111.31,285.9301208,286.9222,287.5240344,287.6651671,287.3693913,286.725809,285.9850611,,
112.68,285.9092083,286.886003,287.481366,287.6247905,287.3373413,286.7045,285.9728168,,
114.06,285.8886676,286.8503725,287.4392098,287.5846829,287.3052781,286.6830062,285.9603841,,
115.43,285.8687763,286.8157957,287.3981534,287.545418,287.2736751,286.661656,285.9479583,,
116.8,285.8493645,286.7819837,287.3578658,287.5066956,287.2423073,286.6403098,285.9354636,,
118.18,285.8302778,286.7486715,287.3180397,287.4682314,287.2109555,286.6188268,285.9228212,,
119.55,285.8117755,286.7163165,287.2792313,287.4305754,287.1800808,286.5975323,285.9102269,,
120.93,285.793571,286.6844222,287.2408541,287.3931705,287.1492385,286.5761287,285.8975085,,
122.3,285.7759125,286.6534277,287.2034451,287.3565514,287.1188811,286.5549384,285.8848614,,
123.67,285.758652,286.6230778,287.1667053,287.320438,287.0887889,286.5338172,285.8722038,,
125.05,285.7416536,286.593137,287.1303561,287.2845651,287.0587496,286.5126226,285.8594528,,
126.42,285.7251502,286.5640191,287.0949073,287.2494455,287.0292022,286.4916714,285.8468023,,
127.8,285.7088881,286.5352799,287.0598249,287.2145594,286.9997189,286.4706671,285.8340762,,
129.17,285.6930907,286.5073176,287.0256017,287.1804056,286.9707299,286.4499225,285.8214667,,
130.55,285.6775158,286.4797065,286.9917227,287.1464786,286.9418145,286.4291427,285.8087973,,
131.92,285.662378,286.4528301,286.9586643,287.1132634,286.9133939,286.4086362,285.7962585,,
133.29,285.6475527,286.4264706,286.9261652,287.0805058,286.8852594,286.3882584,285.7837646,,
134.67,285.6329251,286.4004258,286.8939805,287.0479653,286.8572102,286.3678684,285.7712311,,
136.04,285.6186975,286.3750585,286.8625637,287.0161069,286.8296539,286.3477673,285.7588451,,
137.42,285.6046529,286.3499845,286.8314435,286.9844592,286.8021892,286.3276668,285.746431,,
138.79,285.5909862,286.3255536,286.8010588,286.9534747,286.7752146,286.3078631,285.7341735,,
140.17,285.5774893,286.3013964,286.7709544,286.9226947,286.7483367,286.2880714,285.7218982,,
141.54,285.5643498,286.2778505,286.7415552,286.8925593,286.7219452,286.2685825,285.7097869,,
142.91,285.5514614,286.2547276,286.7126305,286.862838,286.6958441,286.2492559,285.6977542,,
144.29,285.5387252,286.2318522,286.6839638,286.8333124,286.6698457,286.2299556,285.6857167,,
145.66,285.5263189,286.2095449,286.6559604,286.8044047,286.6443263,286.2109641,285.6738519,,
147.04,285.5140546,286.1874695,286.6282016,286.7756871,286.6189127,286.1920069,285.6619897,,
148.41,285.5021036,286.165936,286.6010803,286.7475702,286.5939722,286.1733609,285.6503045,,
149.78,285.4903699,286.1447733,286.5743846,286.7198388,286.5693188,286.1548902,285.6387126,,
151.16,285.4787644,286.1238217,286.5479154,286.6922894,286.5447744,286.1364636,285.6271325,,
152.53,285.4674495,286.103376,286.5220476,286.6653158,286.5206934,286.1183496,285.615734,,
153.91,285.4562546,286.0831289,286.4963953,286.6385189,286.4967228,286.1002851,285.6043525,,
155.28,285.4453367,286.0633657,286.4713222,286.6122818,286.4732086,286.082533,285.5931547,,
156.66,285.4345313,286.0437899,286.4464543,286.5862164,286.4498059,286.064835,285.5819784,,
158.03,285.4239901,286.0246774,286.4221445,286.5606954,286.426852,286.0474483,285.5709868,,
159.4,285.4136295,286.0058778,286.3982039,286.5355235,286.4041745,286.0302444,285.5600998,,
160.78,285.4033714,285.9872502,286.3744546,286.510516,286.3816091,286.0131001,285.5492399,,
162.15,285.3933602,285.9690577,286.3512338,286.4860305,286.3594808,285.9962641,285.5385653,,
163.53,285.3834455,285.9510279,286.3281959,286.4617046,286.3374645,285.9794906,285.5279209,,
164.9,285.3737669,285.9334158,286.3056681,286.4378863,286.3158772,285.9630226,285.5174615,,
166.27,285.3642483,285.9160834,286.283476,286.4143934,286.2945561,285.9467377,285.50711,,
167.65,285.3548182,285.8989013,286.2614549,286.3910535,286.2733465,285.9305186,285.4967925,,
169.02,285.3456095,285.8821128,286.2399181,286.3682003,286.2525534,285.9146,285.4866586,,
170.4,285.3364845,285.8654669,286.2185453,286.3454958,286.2318709,285.8987489,285.4765606,,
171.77,285.3275721,285.8491996,286.1976404,286.3232646,286.2115965,285.8831944,285.4666448,,
173.15,285.3187388,285.8330682,286.1768928,286.3011778,286.1914318,285.8677086,285.4567665,,
174.52,285.3101096,285.8173011,286.1565977,286.2795514,286.1716666,285.8525153,285.4470688,,
175.89,285.301617,285.8017759,286.1365985,286.2582201,286.1521515,285.8375006,285.4374795,,
177.27,285.2931976,285.7863769,286.1167472,286.2370271,286.1327443,285.8225558,285.4279295,,
178.64,285.2849705,285.7713227,286.0973265,286.2162757,286.1137238,285.8078966,285.4185569,,
180.02,285.2768129,285.756389,286.0780481,286.1956589,286.0948099,285.7933079,285.4092246,,
181.39,285.2688405,285.7417879,286.0591865,286.1754715,286.0762741,285.779,285.4000674,,
182.76,285.2609911,285.7274061,286.0405964,286.1555593,286.0579761,285.7648652,285.3910168,,
184.14,285.2532062,285.7131369,286.0221406,286.135776,286.0397824,285.7508011,285.3820074,,
185.51,285.2455964,285.699183,286.004082,286.1164047,286.0219541,285.7370102,285.3731692,,
186.89,285.2380481,285.6853368,285.9861528,286.0971588,286.0042284,285.7232898,285.3643726,,
188.26,285.2306685,285.6717953,285.9686084,286.0783136,285.9868597,285.7098375,285.3557444,,
189.63,285.2234004,285.6584537,285.951314,286.059725,285.9697162,285.6965518,285.3472199,,
191.01,285.2161897,285.6452131,285.9341419,286.0412567,285.9526728,285.6833361,285.3387373,,
192.38,285.2091389,285.6322619,285.9173371,286.0231727,285.9359739,285.6703805,285.3304187,,
193.76,285.202143,285.6194077,285.9006504,286.0052056,285.9193732,285.6574944,285.322142,,
195.13,285.1953015,285.6068335,285.8843198,285.9876125,285.9031088,285.644863,285.3140263,,
196.5,285.1885615,285.5944422,285.8682198,285.9702588,285.8870572,285.632391,285.3060105,,
197.88,285.1818729,285.5821421,285.8522319,285.9530172,285.871101,285.6199873,285.2980365,,
199.25,285.1753309,285.5701085,285.836584,285.9361343,285.855469,285.6078304,285.2902188,,
200.63,285.1688383,285.5581627,285.8210444,285.9193604,285.8399305,285.5957411,285.2824426,,
202,285.1624875,285.5464749,285.8058348,285.9029355,285.8247083,285.5838931,285.2748195,,
203.38,285.1561841,285.5348715,285.7907298,285.8866166,285.8095777,285.5721118,285.2672376,,
204.75,285.1500177,285.523518,285.775945,285.8706371,285.7947556,285.5605664,285.2598058,,
206.12,285.1439409,285.5123269,285.761367,285.8548749,285.7801292,285.5491695,285.2524678,,
207.5,285.1379087,285.5012156,285.7468885,285.8392145,285.7655915,285.5378378,285.2451703,,
208.87,285.1320071,285.4903427,285.7327162,285.8238797,285.7513509,285.526734,285.238018,,
210.25,285.1261483,285.4795467,285.7186403,285.8086438,285.737197,285.5156944,285.2309057,,
211.62,285.120416,285.4689817,285.7048616,285.7937247,285.7233327,285.5048773,285.2239355,,
213,285.1147249,285.4584909,285.6911761,285.7789018,285.7095533,285.4941234,285.2170047,,
214.37,285.1091563,285.4482241,285.6777793,285.7643872,285.6960561,285.4835869,285.2102128,,
215.74,285.1036673,285.4381023,285.6645685,285.7500698,285.6827383,285.4731877,285.2035083,,
217.12,285.0982173,285.428051,285.6514466,285.7358447,285.6695026,285.4628498,285.1968422,,
218.49,285.0928841,285.4182135,285.638601,285.7219154,285.6565384,285.4527216,285.1903104,,
219.87,285.0875886,285.4084441,285.6258415,285.7080757,285.6436543,285.4426536,285.1838164,,
221.24,285.0824063,285.3988822,285.6133503,285.6945238,285.6310348,285.4327901,285.1774535,,
222.62,285.0772603,285.3893861,285.6009426,285.6810592,285.6184934,285.4229857,285.1711277,,
223.99,285.0722241,285.3800913,285.5887957,285.6678744,285.6062099,285.4133808,285.1649299,,
225.36,285.0672589,285.3709266,285.5768164,285.6548689,285.5940905,285.4039023,285.158813,,
226.74,285.0623283,285.3618245,285.5649168,285.6419471,285.5820466,285.3944811,285.1527323,,
228.11,285.0575025,285.3529148,285.553267,285.6292938,285.5702505,285.3852521,285.1467749,,
229.49,285.05271,285.3440658,285.5416944,285.616722,285.558528,285.3760791,285.140853,,
230.86,285.0480193,285.3354037,285.5303645,285.6044115,285.5470469,285.3670934,285.1350514,,
232.23,285.0433943,285.326862,285.5191905,285.5922683,285.5357198,285.3582268,285.1293262,,
233.61,285.0388009,285.3183781,285.5080904,285.5802032,285.5244635,285.3494143,285.1236353,,
234.98,285.0343049,285.3100731,285.4972228,285.5683888,285.5134393,285.3407822,285.1180604,,
236.36,285.0298395,285.3018239,285.4864268,285.5566505,285.5024843,285.3322031,285.1125192,,
237.73,285.0254685,285.2937484,285.4758569,285.5451561,285.4917552,285.3237997,285.1070911,,
239.1,285.0211584,285.2857848,285.465432,285.5338179,285.4811703,285.3155082,285.1017348,,
240.48,285.0168775,285.2778745,285.4550757,285.5225526,285.470652,285.3072678,285.0964111,,
241.85,285.0126869,285.2701305,285.444936,285.5115214,285.4603508,285.2991966,285.0911963,,
243.23,285.0085246,285.2624382,285.4348628,285.5005612,285.4501145,285.2911752,285.0860134,,
244.6,285.00445,285.2549074,285.4250002,285.4898287,285.4400896,285.2833187,285.0809365,,
245.97,285.0004319,285.2474806,285.4152727,285.4792419,285.4301997,285.2755671,285.0759272,,
247.35,284.9964408,285.2401031,285.4056089,285.4687233,285.4203722,285.2678637,285.0709487,,
248.72,284.9925336,285.2328804,285.3961469,285.4584232,285.4107479,285.2603187,285.0660723,,
250.1,284.9886526,285.2257056,285.3867468,285.4481894,285.4011844,285.2528208,285.0612259,,
251.47,284.9848531,285.2186811,285.3775429,285.4381682,285.3918186,285.2454772,285.0564791,,
252.84,284.9811061,285.2117533,285.3684649,285.4282831,285.3825792,285.238232,285.0517956,,
254.22,284.9773841,285.2048712,285.3594462,285.4184615,285.3733982,285.2310321,285.0471412,,
255.59,284.9737402,285.1981333,285.3506156,285.4088441,285.3644072,285.2239805,285.0425824,,
256.97,284.9701204,285.1914397,285.3418425,285.3992884,285.3554732,285.2169732,285.038052,,
258.34,284.9665766,285.1848862,285.3332525,285.3899313,285.346724,285.2101103,285.0336148,,
259.72,284.9630563,285.1783758,285.3247184,285.3806343,285.3380304,285.2032906,285.0292053,,
261.09,284.9596097,285.1720016,285.3163622,285.3715305,285.3295168,285.1966115,285.0248866,,
262.46,284.9562105,285.1657148,285.30812,285.3625503,285.3211181,285.1900222,285.0206257,,
263.84,284.9528338,285.1594692,285.2999315,285.3536279,285.3127728,285.1834744,285.0163916,,
265.21,284.9495277,285.1533541,285.2919136,285.3448908,285.3046004,285.1770618,285.0122446,,
266.59,284.9462434,285.1472791,285.2839478,285.3362098,285.2964799,285.1706897,285.0081237,,
267.96,284.9430279,285.1413309,285.2761479,285.3277092,285.2885276,285.1644492,285.0040878,,
269.33,284.9398564,285.1354642,285.2684544,285.3193241,285.2806828,285.1582927,285.0001061,,
270.71,284.9367058,285.1296358,285.2608108,285.3109928,285.272888,285.1521751,284.9961494,,
272.08,284.933621,285.123929,285.2533264,285.3028346,285.2652547,285.1461839,284.9922744,,
273.46,284.9305565,285.1182595,285.2458905,285.2947288,285.2576701,285.1402307,284.9884238,,
274.83,284.927556,285.1127083,285.2386095,285.2867914,285.2502426,285.1344006,284.9846527,,
276.2,284.9245966,285.107233,285.2314276,285.2789618,285.2429156,285.1286491,284.9809324,,
277.58,284.9216565,285.1017933,285.2242923,285.2711825,285.2356353,285.1229341,284.9772355,,
278.95,284.9187778,285.0964671,285.2173055,285.2635648,285.228506,285.1173373,284.9736151,,
280.33,284.9159179,285.0911755,285.2103639,285.2559961,285.2214221,285.111776,284.9700175,,
281.7,284.9131177,285.0859942,285.2035667,285.2485846,285.2144851,285.1063298,284.9664944,,
283.07,284.9103558,285.0808837,285.1968622,285.2412737,285.207642,285.1009571,284.9630187,,
284.45,284.9076119,285.0758063,285.1902009,285.2340098,285.2008427,285.0956186,284.959565,,
285.82,284.9049252,285.0708348,285.1836783,285.2268967,285.1941843,285.0903906,284.9561828,,
287.2,284.9022561,285.0658955,285.1771978,285.2198294,285.1875684,285.0851959,284.952822,,
288.57,284.8996425,285.0610591,285.1708522,285.2129089,285.1810898,285.0801087,284.9495307,,
289.95,284.897046,285.0562541,285.1645475,285.2060329,285.1746526,285.0750539,284.9462603,,
291.32,284.8945036,285.0515492,285.158374,285.1992997,285.1683489,285.0701038,284.9430577,,
292.69,284.8919959,285.0469084,285.1522845,285.1926579,285.1621306,285.0652207,284.9398982,,
294.07,284.8895045,285.0422977,285.1462342,285.1860588,285.1559521,285.0603687,284.9367589,,
295.44,284.887065,285.037783,285.1403098,285.1795967,285.1499017,285.0556172,284.9336845,,
296.82,284.8846413,285.0332975,285.1344237,285.1731762,285.1438901,285.0508959,284.9306297,,
298.19,284.8822681,285.0289053,285.1286599,285.166889,285.1380031,285.0462726,284.9276382,,
299.56,284.8799273,285.024573,285.1229746,285.1606872,285.132196,285.0417118,284.9246871,,
300.94,284.8776017,285.0202688,285.1173259,285.1545253,285.126426,285.0371801,284.9217548,,
302.31,284.8753244,285.0160541,285.1117946,285.1484913,285.1207758,285.0327423,284.9188833,,
303.69,284.873062,285.0118666,285.106299,285.1424961,285.1151617,285.0283329,284.91603,,
305.06,284.8708466,285.0077663,285.1009177,285.1366254,285.1096641,285.0240149,284.9132359,,
306.43,284.8686614,285.0037218,285.0956096,285.1308344,285.104241,285.0197553,284.9104796,,
307.81,284.8664904,284.9997034,285.0903356,285.1250807,285.0988527,285.015523,284.9077409,,
309.18,284.8643645,284.9957687,285.0851713,285.1194464,285.0935762,285.0113784,284.9050589,,
310.56,284.8622524,284.9918593,285.0800402,285.1138484,285.0883335,285.0072603,284.902394,,
311.93,284.8601842,284.9880313,285.0750158,285.1083666,285.0831997,285.0032276,284.8997844,,
313.31,284.8581295,284.9842279,285.0700238,285.10292,285.0780987,284.9992207,284.8971915,,
314.68,284.8561174,284.9805037,285.0651355,285.0975866,285.0731036,284.995297,284.8946523,,
316.05,284.8541328,284.9768301,285.0603137,285.0923256,285.0681762,284.9914263,284.8921475,,
