time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
0.0,320.78663359993385,308.02002094226407,300.0780563650016,292.2253996596882,288.7519214527318,286.09466440710656,284.46
1.37,315.1912275093316,304.9898961190855,296.9768252269311,290.9309351088327,287.71860252590824,285.4600885432697,284.51246711769625
2.75,312.6167040265627,305.16119294040413,297.08844305979505,291.15733856359583,287.78216269729154,285.5551046747883,284.5729941274001
4.12,309.51301030616173,305.20071951338963,297.2753820996555,291.3991066781182,287.8795339639914,285.66300027598754,284.56527283610336
5.49,306.6251312855689,304.97756023766067,297.4658273387116,291.6220651252399,287.99315222038626,285.75706958504264,284.52707962051005
6.87,304.1226862787722,304.51916252144554,297.6329570677158,291.8315131987588,288.11824548348983,285.83675426006846,284.482411810939
8.24,302.029737105289,303.9046133845808,297.7529333194579,292.0272569655672,288.2478434554905,285.9044597902523,284.44231840283373
9.61,300.26656465625524,303.1978033038264,297.81564271870667,292.2105458008459,288.3790951366526,285.96474084032917,284.410053192677
10.99,298.76109279458376,302.44233459621614,297.8185398763548,292.38028873075945,288.5104146529058,286.0211191301706,284.38618279658033
12.36,297.4824627063634,301.682194134316,297.76531863631897,292.53120033972317,288.63808681758815,286.0749583597775,284.3706283183349
13.73,296.3773079783492,300.93262808805935,297.6630614139191,292.66215766136486,288.76164970758913,286.128045844088,284.3623768072784
15.11,295.4066618645662,300.20070122481025,297.51851640103746,292.77230037443917,288.8807338894573,286.1815333641176,284.3605470243766
16.48,294.55927044100343,299.50383683057913,297.3416409566735,292.8593657425925,288.99255284305156,286.234972219015,284.3643060878372
17.85,293.80795083172046,298.8399046445623,297.1386340465869,292.9243743614816,289.0970934535838,286.28876491023163,284.3728343595528
19.23,293.1325468734169,298.2055159073437,296.9139767680892,292.9683318472152,289.19430489070487,286.3431119980065,284.3855255478857
20.6,292.5304037923837,297.6096077886774,296.6761529832552,292.9918031959693,289.28223324962806,286.39689755542446,284.4015450296579
21.97,291.98639409893997,297.0464114254898,296.42789214141055,292.99664655001135,289.36125275127984,286.450113848994,284.42037883732536
23.35,291.4889753791237,296.5106659964144,296.1708111981942,292.98431560526063,289.4316490458832,286.5027047287142,284.44164255820215
24.72,291.03866103431307,296.0084153547921,295.9114723173828,292.9566429636708,289.4923613164771,286.55347328768164,284.46452040438146
26.09,290.62615789041297,295.5338720154903,295.6502863898845,292.9152191126438,289.5440207282285,286.602395274528,284.48869191722207
27.47,290.24419695423177,295.0820611792959,295.387136770069,292.8611632538015,289.58709945311915,286.6494298981694,284.5139109006552
28.84,289.89440480036444,294.6577825095768,295.127250763663,292.7967245432111,289.6212483165485,286.69356625844466,284.53941358386436
30.21,289.57060098266544,294.25601437730353,294.8698144599752,292.7229014660612,289.64714628386423,286.7348759152351,284.5650191918512
31.59,289.2678525546279,293.872492441616,294.6138310944859,292.64030141010494,289.6652749866903,286.7733986216247,284.5905852266625
32.96,288.9881107635665,293.51131172299563,294.3636562912913,292.55124622859597,289.675780575883,286.80839592435984,284.6154476194339
34.33,288.7270071783512,293.1682682163792,294.1179007570596,292.45617253541786,289.67924514256345,286.8400250873504,284.63953484394193
