time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
81.03,283.9046454,286.8981142,288.6210671,288.9042085,287.8977218,285.9363304,283.7756386
82.4,283.8350049,286.7805731,288.4881494,288.7855302,287.8102221,285.8828617,283.7469531
83.77,283.7673657,286.6660597,288.3579773,288.6684066,287.7229626,285.8288484,283.7176472
85.14,283.7016375,286.5544514,288.2304662,288.5528268,287.6359935,285.7743601,283.687775
86.52,283.6372756,286.444848,288.1046322,288.437952,287.54873,285.7190608,283.657165
87.89,283.5751325,286.3387277,287.9822206,288.3254339,287.4624795,285.6638147,283.6263104
89.27,283.5142244,286.2344356,287.8613683,288.2136156,287.3760227,285.607875,283.594809
90.64,283.455363,286.1333842,287.7437543,288.1041028,287.2906489,285.5521086,283.5631627
92.01,283.398034,286.0347152,287.6284252,287.9960644,287.205763,285.4961634,283.5311875
93.39,283.3417719,285.9376446,287.5144968,287.8887118,287.1207816,285.4396794,283.4986878
94.76,283.287332,285.8434948,287.4035564,287.7835845,287.0369641,285.3835218,283.4661736
96.13,283.2342452,285.7514741,287.2947091,287.6798824,286.9537182,285.3273256,283.433447
97.51,283.1820848,285.6608574,287.1871239,287.5768472,286.870466,285.2707218,283.4003021
98.88,283.131556,285.5728854,287.082303,287.4759549,286.7884353,285.2145697,283.3672523
100.25,283.0822285,285.4868255,286.9794055,287.3764365,286.7070397,285.158495,283.3340892
101.63,283.0337094,285.4020041,286.8776484,287.2775631,286.6257095,285.1021238,283.3005993
103,282.9866588,285.3195881,286.778456,287.1807503,286.5456392,285.0463048,283.2672956
104.38,282.9403485,285.238314,286.6803314,287.0845669,286.465674,284.9902534,283.2337187
105.75,282.8954106,285.1593031,286.58465,286.9903897,286.3869855,284.9348096,283.2003797
107.12,282.8514692,285.0819063,286.4906498,286.8974995,286.3090027,284.8795923,283.1670586
108.5,282.8081789,285.0055242,286.3976196,286.8052151,286.2311744,284.8242253,283.1335342
109.87,282.7661338,284.9312147,286.3068663,286.7148567,286.1546369,284.7695335,283.1003129
111.25,282.724688,284.8578452,286.2170246,286.625088,286.0782806,284.7147394,283.066929
112.62,282.6844119,284.7864342,286.129358,286.5371932,286.0032187,284.6606565,283.0338843
113.99,282.6449734,284.716402,286.0431731,286.4505007,285.9289005,284.6069042,283.0009532
115.37,282.606066,284.6472111,285.9578209,286.3643741,285.8547963,284.5531106,282.9679124
116.74,282.5682275,284.579825,285.8745042,286.2800453,285.7819837,284.5000703,282.9352551
118.11,282.5311483,284.5137,285.792566,286.1968698,285.709926,284.4474062,282.9027551
119.49,282.494542,284.4483311,285.7113913,286.114237,285.6381074,284.3947507,282.8701896
120.86,282.4589163,284.3846311,285.6321255,286.0333285,285.5675704,284.3428788,282.8380421
122.23,282.4239818,284.322089,285.5541459,285.953526,285.4977924,284.291418,282.8060868
123.61,282.3894701,284.2602291,285.4768685,285.8742436,285.4282727,284.240007,282.7741027
124.98,282.3558616,284.1999174,285.4013852,285.7966151,285.3600182,284.1893996,282.7425626
126.36,282.3226463,284.1402442,285.326567,285.7194919,285.2920316,284.1388649,282.7110145
127.73,282.2902876,284.0820461,285.2534724,285.643977,285.2252969,284.0891425,282.6799236
129.1,282.2585252,284.0248603,285.1815296,285.5694933,285.1593165,284.0398707,282.6490675
130.48,282.2271169,283.9682543,285.1102018,285.4954936,285.093615,283.9907005,282.6182301
131.85,282.1965019,283.9130236,285.0404992,285.4230364,285.0291416,283.9423494,282.5878644
133.22,282.1664354,283.8587309,284.9718781,285.3515678,284.9654146,283.8944635,282.5577512
134.6,282.1366891,283.8049669,284.9038273,285.2805629,284.9019734,283.8467022,282.5276786
135.97,282.10768,283.7524886,284.8373117,285.2110373,284.8397338,283.7997606,282.4980866
137.34,282.0791771,283.7008821,284.7718136,285.1424595,284.7782293,283.7532935,282.4687602
138.72,282.0509648,283.6497594,284.706846,285.074326,284.7170147,283.7069689,282.439492
140.09,282.0234396,283.5998418,284.6433308,285.0076113,284.6569725,283.6614598,282.4107089
141.47,281.9961875,283.5503813,284.5803217,284.9413282,284.5972216,283.6161029,282.3819937
142.84,281.9695918,283.5020762,284.5187136,284.876425,284.5386227,283.5715562,282.3537646
144.21,281.9434424,283.4545476,284.4580286,284.8124054,284.4807352,283.5274896,282.3258146
145.59,281.9175424,283.4074397,284.3978164,284.7487995,284.4231388,283.4835867,282.2979444
146.96,281.8922569,283.3614189,284.3389329,284.6865169,284.366663,283.4404833,282.2705591
148.34,281.8672068,283.315797,284.2805019,284.6246365,284.3104773,283.3975495,282.24326
149.71,281.8427455,283.2712197,284.2233542,284.5640432,284.2553905,283.3554065,282.2164436
151.08,281.8186808,283.2273391,284.1670479,284.5042739,284.2009868,283.3137402,282.1899114
152.46,281.7948324,283.1838277,284.111166,284.44489,284.1468707,283.27225,282.1634733
153.83,281.7715374,283.1413023,284.0565037,284.3867407,284.0938203,283.2315356,282.1375123
155.21,281.7484473,283.0991283,284.0022486,284.328966,284.0410549,283.1910004,282.1116495
156.58,281.7258887,283.0579038,283.949173,284.2723922,283.989333,283.1512298,282.0862592
157.95,281.7036852,283.0173081,283.8968674,284.216587,283.9382635,283.111926,282.0611525
159.32,281.6818293,282.977329,283.8453185,284.1615399,283.8878401,283.0730863,282.0363286
160.7,281.6601581,282.9376693,283.7941455,284.1068469,283.8376954,283.0344296,282.0116088
162.07,281.6389785,282.8988921,283.7440774,284.0532901,283.7885496,282.9965132,281.9873501
163.45,281.6179746,282.86042,283.6943707,284.0000776,283.7396786,282.9587806,281.9631973
164.82,281.5974441,282.8227995,283.6457338,283.9479704,283.6917844,282.9217754,281.9394993
166.19,281.5772274,282.7857392,283.5977924,283.8965704,283.6445039,282.8852192,281.9160785
167.57,281.5571739,282.7489642,283.5501924,283.8455004,283.5974921,282.8488469,281.8927656
168.94,281.5375685,282.7129976,283.5036127,283.795491,283.5514239,282.8131819,281.8698969
170.32,281.5181189,282.6773042,283.4573621,283.7458024,283.5056201,282.7777001,281.8471368
171.69,281.4991013,282.6423919,283.4121002,283.6971456,283.460738,282.742912,281.8248134
173.06,281.4803684,282.6079908,283.367479,283.6491486,283.4164369,282.7085552,281.802759
174.44,281.4617812,282.5738464,283.3231696,283.6014594,283.3723933,282.6743799,281.7808135
175.81,281.4436038,282.5404447,283.2798041,283.5547601,283.3292391,282.6408774,281.7592932
177.19,281.4255657,282.5072894,283.2367396,283.5083601,283.2863376,282.6075548,281.7378816
178.56,281.4079235,282.4748527,283.1945904,283.462923,283.2443042,282.574891,281.7168872
179.93,281.3905409,282.4428844,283.1530331,283.4181019,283.2028194,282.5426391,281.6961515
181.31,281.3732889,282.4111483,283.1117615,283.3735678,283.1615801,282.5105642,281.675524
182.68,281.3564132,282.3800966,283.0713647,283.3299578,283.1211776,282.4791269,281.6553012
184.05,281.3397835,282.3494902,283.0315326,283.2869388,283.0813046,282.4480895,281.6353306
185.43,281.3232767,282.3191029,282.9919722,283.2441952,283.0416697,282.4172255,281.6154668
186.8,281.3071279,282.289368,282.953248,283.2023383,283.0028409,282.3869782,281.5959954
188.18,281.2910972,282.2598443,282.9147866,283.1607491,282.9642451,282.3569019,281.5766298
189.55,281.275413,282.2309527,282.8771369,283.1200227,282.9264355,282.3274283,281.5576481
190.92,281.2599543,282.2024711,282.8400106,283.079848,282.8891244,282.2983339,281.5389069
192.3,281.2446071,282.1741894,282.8031342,283.0399302,282.8520388,282.2694064,281.5202696
193.67,281.22959,282.146511,282.7670347,283.0008404,282.8157101,282.2410608,281.5020038
195.04,281.2147875,282.1192233,282.7314353,282.9622799,282.7798619,282.2130822,281.4839711
196.42,281.2000902,282.092125,282.6960741,282.9239659,282.7442316,282.1852661,281.4660402
197.79,281.1857078,282.065603,282.6614564,282.8864464,282.7093298,282.1580115,281.4484683
199.16,281.1715296,282.0394534,282.627317,282.849435,282.6748908,282.1311116,281.4311223
200.54,281.1574511,282.0134838,282.5934048,282.8126601,282.6406623,282.1043696,281.4138756
201.91,281.143673,281.9880647,282.5602045,282.7766477,282.6071347,282.0781692,281.3969756
203.29,281.1299911,281.9628195,282.5272243,282.7408654,282.5738129,282.0521238,281.3801733
204.66,281.1166005,281.9381086,282.4949357,282.705825,282.5411739,282.0266067,281.3637096
206.03,281.1033984,281.9137424,282.4630915,282.6712589,282.5089693,282.0014241,281.3474596
207.41,281.0902875,281.8895416,282.4314576,282.6369135,282.4769632,281.9763917,281.3313046
208.78,281.0774549,281.8658516,282.400486,282.6032802,282.4456139,281.9518684,281.3154762
210.16,281.0647104,281.8423217,282.3697184,282.5698616,282.4144582,281.9274922,281.299741
211.53,281.052236,281.8192879,282.3395946,282.5371359,282.3839424,281.9036124,281.2843246
212.9,281.0399359,281.7965735,282.3098839,282.504853,282.3538339,281.8800475,281.2691099
214.28,281.0277196,281.7740116,282.2803682,282.4727762,282.323912,281.856625,281.2539855
215.65,281.0157614,281.7519244,282.2514694,282.4413643,282.2946053,281.8336804,281.2391684
217.02,281.0039698,281.7301426,282.2229663,282.4103775,282.2656903,281.8110392,281.2245459
218.4,280.9922578,281.7085062,282.1946495,282.3795885,282.2369551,281.7885357,281.2100109
219.77,280.9807928,281.6873242,282.166924,282.3494376,282.2088113,281.7664922,281.1957719
221.15,280.969405,281.666283,282.1393794,282.3194791,282.1808428,281.7445832,281.1816187
222.52,280.958257,281.6456833,282.1124095,282.2901415,282.1534501,281.7231226,281.167754
223.89,280.9472634,281.6253674,282.0858081,282.2612009,282.1264243,281.701947,281.1540723
225.27,280.9363433,281.6051858,282.0593798,282.2324449,282.0995673,281.6809012,281.1404736
226.64,280.9256527,281.5854271,282.0335025,282.204285,282.0732637,281.6602868,281.1271527
228.01,280.9151098,281.5659399,282.0079783,282.1765059,282.0473128,281.6399466,281.1140082
229.39,280.904637,281.5465811,281.9826199,282.1489041,282.0215244,281.6197317,281.1009438
230.76,280.894384,281.5276274,281.9577897,282.1218743,281.9962676,281.5999317,281.0881467
232.13,280.8842723,281.5089337,281.933298,282.0952102,281.9713499,281.5803956,281.0755194
233.51,280.8742275,281.4903627,281.908965,282.0687161,281.9465884,281.5609803,281.0629696
234.88,280.8643932,281.4721799,281.8851386,282.042771,281.9223378,281.5419638,281.0506769
236.26,280.8546238,281.4541161,281.8614663,282.0169914,281.8982394,281.5230653,281.0384597
237.63,280.8450589,281.4364295,281.8382867,281.9917461,281.8746384,281.5045552,281.0264931
239,280.8356254,281.418985,281.8154226,281.9668422,281.8513545,281.4862926,281.0146859
240.38,280.8262538,281.4016544,281.7927061,281.9420971,281.8282171,281.4681435,281.0029516
241.75,280.8170783,281.3846853,281.7704622,281.9178648,281.8055574,281.4503678,280.9914582
243.12,280.8080285,281.3679482,281.7485208,281.8939602,281.7832024,281.43283,280.9801182
244.5,280.7990379,281.35132,281.7267209,281.8702081,281.7609883,281.4154016,280.9688484
245.87,280.7902352,281.3350384,281.7053742,281.8469481,281.7392329,281.3983321,280.9578103
247.25,280.78149,281.3188627,281.684165,281.8238364,281.7176148,281.3813692,280.9468407
248.62,280.7729274,281.3030241,281.6633967,281.8012037,281.6964432,281.3647558,280.9360967
249.99,280.7644818,281.2874014,281.6429106,281.778877,281.6755566,281.3483651,280.9254964
251.37,280.7560913,281.2718801,281.6225562,281.7566926,281.6548019,281.3320771,280.9149621
252.74,280.7478758,281.2566819,281.6026248,281.7349679,281.6344761,281.3161248,280.9046447
254.11,280.7397725,281.2416909,281.5829639,281.7135371,281.6144241,281.3003867,280.8944654
255.49,280.7317218,281.2267968,281.5634295,281.6922428,281.5944988,281.2847472,280.8843497
256.86,280.723839,281.2122128,281.5443007,281.6713897,281.5749853,281.2694304,280.8744424
258.24,280.7160072,281.1977229,281.5252949,281.6506696,281.5555953,281.2542097,280.864597
259.61,280.7083387,281.1835346,281.5066837,281.6303788,281.5366061,281.2393032,280.8549545
260.98,280.7007746,281.1695393,281.488325,281.6103624,281.5178729,281.2245969,280.8454414
262.36,280.6932596,281.1556342,281.4700841,281.5904735,281.4992582,281.2099832,280.8359879
263.73,280.6859009,281.1420184,281.4522218,281.5709967,281.4810285,281.1956711,280.8267294
265.1,280.6786425,281.1285876,281.4346019,281.5517834,281.4630445,281.1815516,280.8175952
266.48,280.6714311,281.1152434,281.4170949,281.5326924,281.4451745,281.167521,280.8085183
267.85,280.6643696,281.1021765,281.3999512,281.513997,281.4276741,281.1537801,280.7996287
269.22,280.6574043,281.0892872,281.38304,281.4955545,281.4104097,281.1402242,280.7908586
270.6,280.6504838,281.0764808,281.3662371,281.4772294,281.3932548,281.1267538,280.7821436
271.97,280.6437073,281.0639405,281.3497829,281.4592841,281.3764547,281.1135617,280.7736085
273.35,280.6369745,281.0514808,281.3334341,281.441453,281.3597611,281.1004528,280.7651272
274.72,280.6303817,281.03928,281.3174244,281.4239915,281.343413,281.0876149,280.756821
276.09,280.6238785,281.0272447,281.3016317,281.406766,281.3272854,281.0749498,280.7486265
277.47,280.6174171,281.0152868,281.2859401,281.3896503,281.3112601,281.0623648,280.7404837
278.84,280.61109,281.0035772,281.270574,281.3728892,281.2955665,281.0500399,280.7325091
280.21,280.6048489,280.9920264,281.255416,281.3563548,281.2800846,281.0378811,280.7246418
281.59,280.5986478,280.9805498,281.240355,281.3399257,281.2647011,281.0257992,280.7168242
282.96,280.5925756,280.9693115,281.2256064,281.323837,281.2496358,281.0139671,280.7091681
284.33,280.5865859,280.9582255,281.2110576,281.3079659,281.234774,281.0022945,280.7016152
285.71,280.5806346,280.9472107,281.1966017,281.2921958,281.2200065,280.9906958,280.6941099
287.08,280.5748069,280.9364244,281.1824457,281.2767525,281.2055447,280.9793369,280.6867598
288.46,280.5690166,280.9257073,281.1683801,281.2614076,281.1911747,280.96805,280.6794562
289.83,280.5633465,280.9152126,281.1546062,281.2463806,281.1771022,280.9569966,280.6723035
291.2,280.5577534,280.9048602,281.1410188,281.2315568,281.1632197,280.9460922,280.6652473
292.58,280.5521961,280.894574,281.1275181,281.2168275,281.1494254,280.9352569,280.6582357
293.95,280.5467542,280.8845012,281.1142975,281.2024033,281.1359167,280.9246458,280.6513691
295.32,280.541386,280.874565,281.1012558,281.1881741,281.1225904,280.9141779,280.644595
296.7,280.5360523,280.8646923,281.0882973,281.1740356,281.1093488,280.9037763,280.6378639
298.07,280.5308293,280.8550245,281.0756076,281.16019,281.0963813,280.8935899,280.631272
299.44,280.525677,280.8454876,281.0630896,281.1465316,281.083589,280.883541,280.624769
300.82,280.5205578,280.8360117,281.0506515,281.1329603,281.070878,280.8735559,280.6183072
302.19,280.5155448,280.8267324,281.0384713,281.1196701,281.0584302,280.8637774,280.611979
303.57,280.5105638,280.8175124,281.0263688,281.1064646,281.0460615,280.8540609,280.605691
304.94,280.5056862,280.8084836,281.0145173,281.0935326,281.0339489,280.8445455,280.5995331
306.31,280.5008747,280.7995771,281.0028261,281.0807755,281.022,280.8351586,280.5934583
307.69,280.496094,280.7907275,280.9912095,281.0680997,281.010127,280.8258313,280.587422
309.06,280.4914124,280.7820615,280.9798337,281.0556865,280.9984999,280.816697,280.5815106
310.43,280.4867943,280.7735127,280.9686118,281.0434412,280.9870299,280.8076861,280.5756789
311.81,280.4822057,280.7650186,280.9574615,281.0312738,280.9756328,280.7987324,280.5698843
313.18,280.4777122,280.7567006,280.9465424,281.0193585,280.9644718,280.789964,280.5642096
314.56,280.4732475,280.7484358,280.9356928,281.0075192,280.9533817,280.7812513,280.558571
315.93,280.4688754,280.7403423,280.9250682,280.9959251,280.9425213,280.772719,280.553049
317.3,280.4645624,280.7323583,280.9145873,280.9844878,280.9318077,280.764302,280.5476016
318.68,280.4602771,280.7244253,280.9041733,280.9731233,280.9211622,280.7559384,280.5421888
320.05,280.4560806,280.7166568,280.8939751,280.9619943,280.9107372,280.747748,280.536888
321.42,280.4519409,280.7089935,280.8839148,280.9510157,280.9004531,280.7396682,280.5316588
322.8,280.4478276,280.701379,280.8739187,280.9401071,280.8902344,280.7316397,280.5264628
324.17,280.4437997,280.6939224,280.8641298,280.9294245,280.8802273,280.7237775,280.5213744
325.54,280.4398262,280.6865667,280.8544733,280.9188863,280.8703555,280.7160215,280.5163547
326.92,280.4358781,280.679258,280.8448784,280.9084153,280.8605465,280.7083148,280.5113669
328.29,280.4320119,280.6721007,280.8354823,280.8981611,280.8509406,280.7007677,280.5064823
329.67,280.4281704,280.6649892,280.8261461,280.8879723,280.8413959,280.6932686,280.5016288
331.04,280.4244085,280.658025,280.8170034,280.8779946,280.8320489,280.6859248,280.4968758
332.41,280.4206975,280.651155,280.8079843,280.8681518,280.8228282,280.6786802,280.492187
333.79,280.4170102,280.6443289,280.7990228,280.8583717,280.8136662,280.6714816,280.487528
335.16,280.4133993,280.6376443,280.7902469,280.8487942,280.8046939,280.6644321,280.4829655
336.53,280.4098373,280.6310501,280.7815898,280.8393462,280.795843,280.6574779,280.4784646
337.91,280.406298,280.6244979,280.7729878,280.8299584,280.7870483,280.6505679,280.4739923
339.28,280.4028321,280.6180816,280.7645641,280.8207651,280.7784358,280.6438011,280.4696126
340.65,280.3994131,280.6117521,280.7562543,280.8116961,280.7699398,280.6371256,280.4652921
