Date,25/02/2020,Inside/Outside,18.37/5.88
Time,Temperature
65788.0,283.53
66040.0,283.53
66291.0,283.53
66542.0,283.46
66793.0,283.46
67045.0,283.4
67296.0,283.4
67547.0,283.34
67799.0,283.4
68049.0,283.34
68300.0,283.34
68551.0,283.28
68803.0,283.28
69054.0,283.21
69305.0,283.21
69557.0,283.15
69808.0,283.15
70059.0,283.21
70309.0,283.09
70561.0,283.09
70812.0,283.09
71063.0,283.03
71314.0,283.03
71566.0,283.03
71817.0,282.96
72068.0,282.96
72318.0,282.9
72570.0,282.9
72821.0,282.9
73072.0,282.84
73323.0,282.84
73575.0,282.78
73826.0,282.84
74077.0,282.78
74328.0,282.71
74579.0,282.71
74830.0,282.71
75081.0,282.71
75332.0,282.65
75584.0,282.71
75835.0,282.65
76086.0,282.59
76337.0,282.59
76588.0,282.59
76839.0,282.59
77090.0,282.53
77341.0,282.53
77592.0,282.53
77844.0,282.4
78095.0,282.46
78346.0,282.46
78597.0,282.4
78849.0,282.4
79099.0,282.4
79350.0,282.4
79601.0,282.4
79853.0,282.34
80104.0,282.34
80355.0,282.34
80606.0,282.28
80858.0,282.28
81108.0,282.28
81359.0,282.21
81610.0,282.21
81862.0,282.21
82113.0,282.15
82364.0,282.21
82615.0,282.15
82867.0,282.09
83118.0,282.15
83368.0,282.15
83619.0,282.09
83871.0,282.03
84122.0,282.03
84373.0,282.03
84624.0,281.96
84876.0,281.9
85127.0,281.9
85378.0,281.9
85628.0,281.9
85880.0,281.9
86131.0,281.9
86382.0,281.84
86633.0,281.84
86884.0,281.78
87136.0,281.78
87387.0,281.78
87638.0,281.78
87888.0,281.71
88140.0,281.71
88391.0,281.71
88642.0,281.65
88893.0,281.65
89145.0,281.59
89396.0,281.59
89647.0,281.59
89897.0,281.59
90149.0,281.59
90400.0,281.53
90651.0,281.53
90902.0,281.46
91154.0,281.46
91405.0,281.46
91656.0,281.46
91907.0,281.46
92158.0,281.46
92409.0,281.4
92660.0,281.4
92911.0,281.4
93163.0,281.34
93414.0,281.34
93665.0,281.34
93916.0,281.34
94168.0,281.34
94418.0,281.28
94669.0,281.28
94920.0,281.21
95172.0,281.21
95423.0,281.21
95674.0,281.15
95925.0,281.15
96177.0,281.21
96428.0,281.09
96678.0,281.15
96929.0,281.09
97181.0,281.09
97432.0,281.09
97683.0,281.09
97934.0,281.09
98186.0,281.09
98437.0,281.09
98688.0,281.03
98938.0,281.09
99189.0,280.96
99441.0,280.96
99692.0,280.96
99943.0,280.96
100194.0,280.96
100446.0,280.9
100697.0,280.96
100947.0,280.9
101199.0,280.9
101450.0,280.9
101701.0,280.9
101952.0,280.84
102204.0,280.84
102455.0,280.9
102706.0,280.9
102958.0,280.84
103208.0,280.84
103459.0,280.84
103710.0,280.84
103962.0,280.84
104213.0,280.78
104464.0,280.78
104716.0,280.78
104967.0,280.71
105218.0,280.71
105468.0,280.78
105720.0,280.71
105971.0,280.78
106222.0,280.71
106474.0,280.71
106725.0,280.71
106976.0,280.71
107228.0,280.71
107479.0,280.71
107729.0,280.65
107980.0,280.65
108232.0,280.65
108483.0,280.65
108734.0,280.65
108986.0,280.65
109237.0,280.65
109488.0,280.65
109739.0,280.65
109990.0,280.59
110241.0,280.59
110492.0,280.65
110744.0,280.59
110995.0,280.59
111246.0,280.65
111497.0,280.53
111749.0,280.53
112000.0,280.59
112250.0,280.53
112502.0,280.53
112753.0,280.59
113004.0,280.53
113255.0,280.53
113507.0,280.53
113758.0,280.53
114009.0,280.53
114260.0,280.53
114511.0,280.46
114762.0,280.53
115013.0,280.46
115265.0,280.53
115516.0,280.46
115767.0,280.46
116019.0,280.46
116270.0,280.46
116520.0,280.4
116771.0,280.4
117023.0,280.4
117274.0,280.46
117525.0,280.4
117777.0,280.4
118028.0,280.4
118279.0,280.4
118530.0,280.4
118781.0,280.4
119032.0,280.4
119283.0,280.34
119535.0,280.4
119786.0,280.34
120037.0,280.34
120289.0,280.34
120540.0,280.34
120791.0,280.34
121041.0,280.34
121293.0,280.34
121544.0,280.28
121795.0,280.28
122047.0,280.34
122298.0,280.28
122549.0,280.28
122800.0,280.28
123052.0,280.28
123302.0,280.28
123553.0,280.28
123805.0,280.28
124056.0,280.21
124307.0,280.28
124558.0,280.21
124810.0,280.28
125061.0,280.21
125312.0,280.28
125563.0,280.21
125814.0,280.21
126065.0,280.21
126316.0,280.15
126568.0,280.21
126819.0,280.15
127070.0,280.15
127322.0,280.15
127572.0,280.15
127823.0,280.15
128074.0,280.15
128326.0,280.21
128577.0,280.15
128828.0,280.15
129080.0,280.15
129331.0,280.15
129582.0,280.15
129832.0,280.15
130084.0,280.15
130335.0,280.15
130586.0,280.09
130838.0,280.15
131089.0,280.09
131340.0,280.09
131591.0,280.09
131843.0,280.09
132093.0,280.09
132344.0,280.09
132596.0,280.09
132847.0,280.03
133098.0,280.09
133349.0,280.09
133601.0,280.03
133852.0,280.09
134103.0,280.03
134354.0,280.03
134605.0,280.03
134856.0,280.03
135107.0,280.03
135359.0,280.03
135610.0,279.96
135861.0,279.96
136113.0,279.96
136364.0,280.03
136614.0,280.03
136865.0,279.96
137117.0,279.96
137368.0,279.96
137619.0,279.96
137871.0,279.96
138122.0,279.9
138373.0,279.96
138624.0,279.96
138875.0,279.9
139126.0,279.96
139377.0,279.9
139629.0,279.96
139880.0,279.9
140131.0,279.96
140382.0,279.9
140634.0,279.9
140884.0,279.9
141135.0,279.9
141387.0,279.9
141638.0,279.84
141889.0,279.84
142140.0,279.9
142392.0,279.9
142643.0,279.84
142894.0,279.84
143145.0,279.9
143396.0,279.84
143647.0,279.84
143898.0,279.84
144150.0,279.84
144401.0,279.84
144652.0,279.84
144904.0,279.84
145155.0,279.84
145405.0,279.84
145656.0,279.78
145908.0,279.78
146159.0,279.84
146410.0,279.78
146662.0,279.84
146913.0,279.78
147164.0,279.84
147416.0,279.84
147666.0,279.78
147917.0,279.78
148168.0,279.78
148420.0,279.78
148671.0,279.78
148922.0,279.78
149174.0,279.78
149425.0,279.71
149676.0,279.78
149926.0,279.71
150178.0,279.78
150429.0,279.71
150680.0,279.71
150932.0,279.71
151183.0,279.71
151434.0,279.71
151685.0,279.71
151937.0,279.65
152187.0,279.71
152438.0,279.65
152690.0,279.65
152941.0,279.65
153192.0,279.65
153443.0,279.65
153695.0,279.65
153946.0,279.65
154196.0,279.65
154448.0,279.65
154699.0,279.65
154950.0,279.65
155201.0,279.65
155453.0,279.65
155704.0,279.59
155955.0,279.65
156207.0,279.59
156457.0,279.59
156708.0,279.59
156959.0,279.59
157211.0,279.59
157462.0,279.59
157713.0,279.59
157965.0,279.59
158216.0,279.59
158467.0,279.59
158717.0,279.59
158969.0,279.53
159220.0,279.59
159471.0,279.59
159723.0,279.53
159974.0,279.53
160225.0,279.53
160476.0,279.53
160728.0,279.53
160978.0,279.53
161229.0,279.53
161481.0,279.53
161732.0,279.53
161983.0,279.53
162235.0,279.53
162486.0,279.53
162737.0,279.46
162988.0,279.46
163239.0,279.53
163490.0,279.53
163741.0,279.53
163993.0,279.46
164244.0,279.46
164495.0,279.46
164746.0,279.46
164998.0,279.46
165249.0,279.46
165499.0,279.53
165751.0,279.46
166002.0,279.46
166253.0,279.46
166504.0,279.46
166756.0,279.46
167007.0,279.46
167258.0,279.46
167510.0,279.53
167760.0,279.4
168011.0,279.46
168262.0,279.46
168514.0,279.4
168765.0,279.4
169016.0,279.4
169268.0,279.4
169519.0,279.46
169769.0,279.4
170020.0,279.46
170272.0,279.4
170523.0,279.4
170774.0,279.46
171026.0,279.4
171277.0,279.46
171528.0,279.4
171779.0,279.4
172030.0,279.4
172281.0,279.4
172532.0,279.4
172784.0,279.4
173035.0,279.34
173286.0,279.34
173538.0,279.4
173789.0,279.34
174040.0,279.4
174290.0,279.34
174542.0,279.4
174793.0,279.34
175044.0,279.34
175296.0,279.34
175547.0,279.34
175798.0,279.34
176049.0,279.28
176301.0,279.34
176551.0,279.28
176802.0,279.34
177054.0,279.28
177305.0,279.28
177556.0,279.28
177807.0,279.28
178059.0,279.28
178310.0,279.28
178561.0,279.28
178812.0,279.34
179063.0,279.28
179314.0,279.28
179565.0,279.21
179817.0,279.21
180068.0,279.21
180319.0,279.21
180571.0,279.21
180822.0,279.28
181072.0,279.21
181323.0,279.28
181575.0,279.21
181826.0,279.21
182077.0,279.21
182329.0,279.21
182580.0,279.21
182831.0,279.15
183081.0,279.21
183333.0,279.21
183584.0,279.15
183835.0,279.15
184087.0,279.15
184338.0,279.21
184589.0,279.15
184840.0,279.15
185092.0,279.15
185342.0,279.15
185593.0,279.15
185845.0,279.15
186096.0,279.15
186347.0,279.15
186598.0,279.15
186850.0,279.15
187101.0,279.15
187352.0,279.09
187603.0,279.15
187854.0,279.09
188105.0,279.09
188356.0,279.15
188608.0,279.03
188859.0,279.03
189110.0,279.09
189362.0,279.09
189613.0,279.09
189863.0,279.09
190114.0,279.09
190366.0,279.03
190617.0,279.09
190868.0,279.03
191120.0,279.03
191371.0,279.03
191622.0,279.09
191873.0,279.03
192124.0,279.03
192375.0,279.03
192626.0,279.03
192878.0,279.03
193129.0,278.96
193380.0,279.03
193631.0,279.03
193883.0,279.03
194134.0,279.03
194384.0,278.96
194636.0,278.96
194887.0,279.03
195138.0,278.96
195389.0,278.96
195641.0,279.03
195892.0,278.96
196143.0,279.03
196395.0,278.96
196645.0,279.03
196896.0,278.9
197147.0,278.96
197399.0,278.96
197650.0,278.96
197901.0,278.96
198153.0,278.96
198404.0,278.96
198654.0,278.96
198905.0,278.9
199157.0,278.9
199408.0,278.9
199659.0,278.96
199911.0,278.9
200162.0,278.9
200413.0,278.84
200664.0,278.9
200915.0,278.9
201166.0,278.96
201417.0,278.9
201669.0,278.9
201920.0,278.9
202171.0,278.9
202423.0,278.84
202674.0,278.9
202925.0,278.9
203175.0,278.9
203427.0,278.9
203678.0,278.84
203929.0,278.9
204181.0,278.84
204432.0,278.84
204683.0,278.84
204934.0,278.9
205186.0,278.84
205436.0,278.9
205687.0,278.84
205939.0,278.84
206190.0,278.84
206441.0,278.9
206692.0,278.78
206944.0,278.84
207195.0,278.84
207446.0,278.84
207697.0,278.84
207948.0,278.84
208199.0,278.84
208450.0,278.78
208702.0,278.78
208953.0,278.84
209204.0,278.78
209456.0,278.78
209707.0,278.78
209957.0,278.78
210208.0,278.78
210460.0,278.78
210711.0,278.78
210962.0,278.78
211214.0,278.84
211465.0,278.78
211716.0,278.78
211966.0,278.78
212218.0,278.78
212469.0,278.78
212720.0,278.78
212972.0,278.78
213223.0,278.78
213474.0,278.78
213725.0,278.78
213977.0,278.78
214227.0,278.78
214478.0,278.78
214730.0,278.78
214981.0,278.78
215232.0,278.78
215483.0,278.78
215735.0,278.71
215986.0,278.71
216237.0,278.78
216488.0,278.71
216739.0,278.78
216990.0,278.71
217242.0,278.71
217493.0,278.71
217744.0,278.78
217995.0,278.71
218247.0,278.71
218498.0,278.71
218748.0,278.71
219000.0,278.71
219251.0,278.71
219502.0,278.71
219753.0,278.71
220005.0,278.71
220256.0,278.71
220507.0,278.71
220759.0,278.71
221009.0,278.71
221260.0,278.65
221511.0,278.71
221763.0,278.71
222014.0,278.65
222265.0,278.65
222517.0,278.65
222768.0,278.71
223019.0,278.65
223269.0,278.71
223521.0,278.65
223772.0,278.65
224023.0,278.65
224275.0,278.65
224526.0,278.65
224777.0,278.71
225028.0,278.65
225280.0,278.65
225530.0,278.65
225781.0,278.65
226033.0,278.65
226284.0,278.65
226535.0,278.65
226786.0,278.65
227038.0,278.65
227289.0,278.65
227539.0,278.65
227791.0,278.65
228042.0,278.65
228293.0,278.65
228544.0,278.65
228796.0,278.65
229047.0,278.65
229298.0,278.65
229550.0,278.65
229800.0,278.65
230051.0,278.65
230302.0,278.65
230554.0,278.65
230805.0,278.59
231056.0,278.59
231308.0,278.65
231559.0,278.59
231810.0,278.65
232060.0,278.65
232312.0,278.65
232563.0,278.65
232814.0,278.59
233066.0,278.65
233317.0,278.65
233568.0,278.59
233819.0,278.59
234071.0,278.65
234321.0,278.59
234572.0,278.59
234824.0,278.65
235075.0,278.59
235326.0,278.65
235578.0,278.65
235829.0,278.59
236080.0,278.59
236331.0,278.59
236582.0,278.59
236833.0,278.59
237084.0,278.59
237336.0,278.59
237587.0,278.59
237838.0,278.59
238089.0,278.59
238341.0,278.59
238592.0,278.59
238842.0,278.59
239094.0,278.59
239345.0,278.59
239596.0,278.65
239847.0,278.59
240099.0,278.59
240350.0,278.59
240601.0,278.59
240852.0,278.59
241103.0,278.59
241354.0,278.59
241605.0,278.59
241857.0,278.59
242108.0,278.59
242359.0,278.65
242611.0,278.59
242862.0,278.53
243112.0,278.59
243363.0,278.59
243615.0,278.59
243866.0,278.59
244117.0,278.59
244369.0,278.59
244620.0,278.53
244871.0,278.59
245122.0,278.59
245373.0,278.59
245624.0,278.59
245875.0,278.59
246127.0,278.59
246378.0,278.59
246629.0,278.59
246881.0,278.59
247132.0,278.59
247383.0,278.59
247633.0,278.59
247885.0,278.59
248136.0,278.59
248387.0,278.59
248639.0,278.59
248890.0,278.59
249141.0,278.59
249392.0,278.59
249644.0,278.59
249894.0,278.59
250145.0,278.53
250397.0,278.53
250648.0,278.53
250899.0,278.59
251150.0,278.59
251402.0,278.59
251653.0,278.59
251904.0,278.59
252155.0,278.59
252406.0,278.53
252657.0,278.59
252908.0,278.59
253160.0,278.59
253411.0,278.59
253662.0,278.53
253914.0,278.53
254164.0,278.53
254415.0,278.59
254666.0,278.59
254918.0,278.59
255169.0,278.59
255420.0,278.59
255672.0,278.59
255923.0,278.53
256174.0,278.65
256424.0,278.59
256676.0,278.59
256927.0,278.59
257178.0,278.59
257430.0,278.59
257681.0,278.53
257932.0,278.59
258183.0,278.59
258435.0,278.53
258685.0,278.59
258936.0,278.59
259188.0,278.59
259439.0,278.59
259690.0,278.53
259941.0,278.53
260193.0,278.53
260444.0,278.59
260695.0,278.53
260946.0,278.53
261197.0,278.53
261448.0,278.59
261699.0,278.53
261951.0,278.53
262202.0,278.53
262453.0,278.59
262705.0,278.53
262956.0,278.53
263206.0,278.53
263457.0,278.59
263709.0,278.53
263960.0,278.53
264211.0,278.59
264463.0,278.53
264714.0,278.53
264965.0,278.53
265216.0,278.53
265467.0,278.53
265718.0,278.53
265969.0,278.53
266221.0,278.46
266472.0,278.53
266723.0,278.53
266975.0,278.59
267226.0,278.53
267476.0,278.46
267727.0,278.46
267979.0,278.46
268230.0,278.53
268481.0,278.53
268733.0,278.53
268984.0,278.53
269235.0,278.53
269486.0,278.53
269737.0,278.53
269988.0,278.53
270239.0,278.53
270491.0,278.53
270742.0,278.53
270993.0,278.53
271244.0,278.53
271496.0,278.53
271747.0,278.53
271997.0,278.53
272249.0,278.53
272500.0,278.53
272751.0,278.53
273002.0,278.53
273254.0,278.53
273505.0,278.53
273756.0,278.53
274008.0,278.53
274258.0,278.53
274509.0,278.46
274760.0,278.53
275012.0,278.53
275263.0,278.53
275514.0,278.46
275766.0,278.53
276017.0,278.53
276268.0,278.53
276518.0,278.53
276770.0,278.53
277021.0,278.53
277272.0,278.46
277524.0,278.46
277775.0,278.46
278026.0,278.53
278278.0,278.46
278529.0,278.46
278779.0,278.46
279030.0,278.53
279282.0,278.46
279533.0,278.46
279784.0,278.53
280036.0,278.53
280287.0,278.53
280538.0,278.53
280788.0,278.46
281040.0,278.46
281291.0,278.53
281542.0,278.46
281794.0,278.53
282045.0,278.46
282296.0,278.53
282547.0,278.46
282799.0,278.53
283049.0,278.46
283300.0,278.53
283552.0,278.46
283803.0,278.53
284054.0,278.46
284305.0,278.46
284557.0,278.53
284808.0,278.46
285059.0,278.46
285310.0,278.46
285561.0,278.53
285812.0,278.46
286064.0,278.53
286315.0,278.46
