Date,24/02/2020,Inside/Outside,19.37/6.69
Time,Temperature
46699.0,287.34
46951.0,287.34
47202.0,287.28
47453.0,287.21
47705.0,287.21
47955.0,287.21
48206.0,287.09
48457.0,287.09
48709.0,287.03
48960.0,287.03
49211.0,287.03
49463.0,286.96
49714.0,286.96
49965.0,286.96
50216.0,286.9
50467.0,286.84
50718.0,286.84
50969.0,286.78
51221.0,286.78
51472.0,286.78
51723.0,286.78
51975.0,286.71
52226.0,286.71
52476.0,286.65
52727.0,286.59
52979.0,286.59
53230.0,286.53
53481.0,286.53
53733.0,286.53
53984.0,286.46
54235.0,286.4
54486.0,286.4
54737.0,286.4
54988.0,286.34
55239.0,286.34
55491.0,286.34
55742.0,286.28
55993.0,286.28
56244.0,286.28
56496.0,286.21
56747.0,286.21
56997.0,286.21
57249.0,286.15
57500.0,286.09
57751.0,286.09
58002.0,286.09
58254.0,286.09
58505.0,286.03
58756.0,286.03
59008.0,285.96
59258.0,285.96
59509.0,285.9
59760.0,285.9
60012.0,285.84
60263.0,285.84
60514.0,285.84
60766.0,285.78
61017.0,285.78
61267.0,285.78
61518.0,285.71
61770.0,285.71
62021.0,285.71
62272.0,285.65
62524.0,285.65
62775.0,285.59
63026.0,285.53
63278.0,285.53
63528.0,285.53
63779.0,285.46
64030.0,285.53
64282.0,285.4
64533.0,285.4
64784.0,285.4
65036.0,285.34
65287.0,285.34
65538.0,285.34
65788.0,285.28
66040.0,285.28
66291.0,285.28
66542.0,285.21
66794.0,285.21
67045.0,285.15
67296.0,285.21
67547.0,285.09
67799.0,285.09
68049.0,285.09
68300.0,285.09
68552.0,285.03
68803.0,285.03
69054.0,285.03
69305.0,285.03
69557.0,284.96
69808.0,284.96
70059.0,284.96
70310.0,284.9
70561.0,284.9
70812.0,284.9
71063.0,284.9
71315.0,284.84
71566.0,284.84
71817.0,284.78
72069.0,284.78
72320.0,284.78
72570.0,284.78
72821.0,284.78
73073.0,284.71
73324.0,284.71
73575.0,284.71
73827.0,284.65
74078.0,284.65
74329.0,284.65
74579.0,284.59
74831.0,284.59
75082.0,284.65
75333.0,284.59
75585.0,284.59
75836.0,284.53
76087.0,284.53
76338.0,284.46
76590.0,284.53
76840.0,284.46
77091.0,284.46
77343.0,284.4
77594.0,284.4
77845.0,284.4
78097.0,284.34
78348.0,284.34
78599.0,284.34
78850.0,284.28
79101.0,284.28
79352.0,284.28
79603.0,284.21
79855.0,284.21
80106.0,284.21
80357.0,284.21
80608.0,284.15
80860.0,284.15
81111.0,284.15
81361.0,284.15
81613.0,284.09
81864.0,284.09
82115.0,284.09
82366.0,284.03
82618.0,284.03
82869.0,284.03
83120.0,283.96
83372.0,284.03
83622.0,283.96
83873.0,283.9
84124.0,283.9
84376.0,283.84
84627.0,283.84
84878.0,283.84
85130.0,283.84
85381.0,283.84
85632.0,283.78
85882.0,283.78
86134.0,283.78
86385.0,283.71
86636.0,283.71
86888.0,283.71
87139.0,283.71
87390.0,283.71
87641.0,283.65
87892.0,283.65
88143.0,283.65
88394.0,283.59
88646.0,283.65
88897.0,283.59
89148.0,283.59
89399.0,283.53
89651.0,283.53
89902.0,283.53
90152.0,283.46
90404.0,283.46
90655.0,283.46
90906.0,283.46
91158.0,283.46
91409.0,283.4
91660.0,283.4
91911.0,283.34
92163.0,283.34
92413.0,283.34
92664.0,283.34
92916.0,283.34
93167.0,283.28
93418.0,283.28
93669.0,283.28
93921.0,283.21
94172.0,283.21
94423.0,283.21
94674.0,283.15
94925.0,283.15
95176.0,283.15
95427.0,283.15
95679.0,283.15
95930.0,283.09
96181.0,283.15
96432.0,283.09
96684.0,283.03
96934.0,283.03
97185.0,283.09
97436.0,283.03
97688.0,283.03
97939.0,282.96
98190.0,282.96
98441.0,282.96
98693.0,282.9
98944.0,282.9
99194.0,282.9
99445.0,282.9
99697.0,282.9
99948.0,282.9
100199.0,282.9
100450.0,282.84
100702.0,282.84
100953.0,282.84
101203.0,282.78
101455.0,282.78
101706.0,282.84
101957.0,282.78
102208.0,282.71
102460.0,282.71
102711.0,282.71
102962.0,282.71
103214.0,282.78
103464.0,282.71
103715.0,282.71
103967.0,282.65
104218.0,282.65
104469.0,282.65
104720.0,282.65
104972.0,282.59
105223.0,282.59
105474.0,282.65
105725.0,282.59
105976.0,282.59
106227.0,282.59
106478.0,282.53
106730.0,282.53
106981.0,282.53
107232.0,282.53
107484.0,282.46
107735.0,282.46
107985.0,282.46
108236.0,282.53
108488.0,282.46
108739.0,282.4
108990.0,282.4
109242.0,282.4
109493.0,282.4
109744.0,282.4
109995.0,282.4
110246.0,282.34
110497.0,282.34
110748.0,282.28
111000.0,282.28
111251.0,282.34
111502.0,282.28
111753.0,282.34
112005.0,282.28
112256.0,282.28
112506.0,282.28
112758.0,282.28
113009.0,282.21
113260.0,282.15
113511.0,282.15
113763.0,282.15
114014.0,282.21
114265.0,282.15
114516.0,282.15
114767.0,282.15
115018.0,282.09
115269.0,282.09
115521.0,282.09
115772.0,282.03
116023.0,282.03
116275.0,282.03
116526.0,282.03
116776.0,281.96
117028.0,282.03
117279.0,281.96
117530.0,281.96
117781.0,281.96
118033.0,281.9
118284.0,281.96
118535.0,281.96
118787.0,281.9
119037.0,281.96
119288.0,281.9
119539.0,281.9
119791.0,281.9
120042.0,281.84
120293.0,281.84
120545.0,281.84
120796.0,281.84
121047.0,281.84
121297.0,281.78
121549.0,281.78
121800.0,281.78
122051.0,281.78
122303.0,281.71
122554.0,281.71
122805.0,281.78
123056.0,281.78
123308.0,281.71
123558.0,281.71
123809.0,281.65
124061.0,281.65
124312.0,281.65
124563.0,281.65
124814.0,281.65
125066.0,281.59
125317.0,281.65
125568.0,281.59
125819.0,281.59
126070.0,281.59
126321.0,281.53
126572.0,281.53
126824.0,281.59
127075.0,281.53
127326.0,281.53
127578.0,281.53
127828.0,281.53
128079.0,281.53
128331.0,281.46
128582.0,281.46
128833.0,281.46
129084.0,281.46
129336.0,281.46
129587.0,281.46
129838.0,281.4
130089.0,281.4
130340.0,281.4
130591.0,281.4
130842.0,281.34
131094.0,281.34
131345.0,281.34
131596.0,281.4
131848.0,281.34
132099.0,281.34
132349.0,281.34
132600.0,281.34
132852.0,281.34
133103.0,281.28
133354.0,281.28
133606.0,281.28
133857.0,281.28
134108.0,281.28
134359.0,281.21
134610.0,281.28
134861.0,281.21
135112.0,281.21
135364.0,281.28
135615.0,281.15
135866.0,281.21
136117.0,281.21
136369.0,281.15
136620.0,281.15
136870.0,281.21
137122.0,281.15
137373.0,281.15
137624.0,281.09
137875.0,281.09
138127.0,281.09
138378.0,281.09
138629.0,281.09
138881.0,281.09
139131.0,281.09
139382.0,281.09
139633.0,281.09
139885.0,281.03
140136.0,281.09
140387.0,281.03
140639.0,281.03
140890.0,280.96
141140.0,280.96
141391.0,280.96
141643.0,280.96
141894.0,280.96
142145.0,280.96
142397.0,281.03
142648.0,280.96
142899.0,280.96
143151.0,280.96
143401.0,280.96
143652.0,280.96
143903.0,280.96
144155.0,280.9
144406.0,280.9
144657.0,280.9
144909.0,280.9
145160.0,280.9
145411.0,280.9
145661.0,280.9
145913.0,280.84
146164.0,280.84
146415.0,280.84
146667.0,280.84
146918.0,280.84
147169.0,280.78
147420.0,280.78
147672.0,280.84
147922.0,280.84
148173.0,280.78
148425.0,280.84
148676.0,280.78
148927.0,280.78
149178.0,280.78
149430.0,280.71
149681.0,280.78
149932.0,280.71
150183.0,280.78
150434.0,280.78
150685.0,280.71
150936.0,280.78
151188.0,280.71
151439.0,280.71
151690.0,280.65
151942.0,280.65
152193.0,280.65
152443.0,280.71
152695.0,280.65
152946.0,280.65
153197.0,280.65
153448.0,280.71
153700.0,280.65
153951.0,280.65
154202.0,280.65
154454.0,280.59
154704.0,280.65
154955.0,280.65
155206.0,280.59
155458.0,280.59
155709.0,280.59
155960.0,280.59
156212.0,280.59
156463.0,280.65
156713.0,280.59
156964.0,280.59
157216.0,280.59
157467.0,280.59
157718.0,280.59
157970.0,280.59
158221.0,280.53
158472.0,280.53
158723.0,280.59
158974.0,280.53
159225.0,280.59
159476.0,280.53
159728.0,280.53
159979.0,280.46
160230.0,280.53
160481.0,280.46
160733.0,280.53
160984.0,280.46
161234.0,280.53
161486.0,280.46
161737.0,280.46
161988.0,280.46
162240.0,280.46
162491.0,280.46
162742.0,280.46
162993.0,280.46
163245.0,280.46
163495.0,280.4
163746.0,280.4
163998.0,280.4
164249.0,280.4
164500.0,280.4
164751.0,280.34
165003.0,280.4
165254.0,280.34
165505.0,280.4
165756.0,280.4
166007.0,280.4
166258.0,280.34
166509.0,280.4
166761.0,280.34
167012.0,280.34
167263.0,280.34
167515.0,280.34
167766.0,280.34
168016.0,280.34
168267.0,280.34
168519.0,280.34
168770.0,280.34
169021.0,280.34
169273.0,280.28
169524.0,280.34
169775.0,280.34
170025.0,280.28
170277.0,280.28
170528.0,280.28
170779.0,280.34
171031.0,280.28
171282.0,280.28
171533.0,280.28
171785.0,280.28
172036.0,280.28
172286.0,280.28
172537.0,280.21
172789.0,280.28
173040.0,280.21
173291.0,280.21
173543.0,280.21
173794.0,280.28
174045.0,280.21
174296.0,280.21
174547.0,280.28
174798.0,280.21
175049.0,280.21
175301.0,280.21
175552.0,280.28
175803.0,280.21
176054.0,280.21
176306.0,280.15
176557.0,280.15
176807.0,280.15
177059.0,280.21
177310.0,280.21
177561.0,280.21
177812.0,280.21
178064.0,280.21
178315.0,280.21
178566.0,280.15
178818.0,280.15
179068.0,280.15
179319.0,280.15
179570.0,280.15
179822.0,280.15
180073.0,280.15
180324.0,280.15
180576.0,280.15
180827.0,280.15
181078.0,280.15
181328.0,280.09
181580.0,280.15
181831.0,280.15
182082.0,280.09
182334.0,280.09
182585.0,280.15
182836.0,280.09
183087.0,280.15
183339.0,280.09
183589.0,280.09
183840.0,280.09
184092.0,280.15
184343.0,280.09
184594.0,280.09
184845.0,280.09
185097.0,280.09
185348.0,280.09
185598.0,280.03
185850.0,280.09
186101.0,280.03
186352.0,280.09
186603.0,280.03
186855.0,280.03
187106.0,280.03
187357.0,280.09
187609.0,280.09
187859.0,280.03
188110.0,280.09
188361.0,280.09
188613.0,280.03
188864.0,280.03
189115.0,280.03
189367.0,280.03
189618.0,280.09
189869.0,280.03
190119.0,280.03
190371.0,280.03
190622.0,280.03
190873.0,280.03
191125.0,280.03
191376.0,280.03
191627.0,280.03
191878.0,279.96
192130.0,279.96
192380.0,280.03
192631.0,280.03
192883.0,279.96
193134.0,279.96
193385.0,280.03
193636.0,279.96
193888.0,280.03
194139.0,279.96
194390.0,279.96
194641.0,279.96
194892.0,279.96
195143.0,279.96
195394.0,279.96
195646.0,279.96
195897.0,279.96
196148.0,279.96
196400.0,279.96
196651.0,279.9
196901.0,279.9
197153.0,279.96
197404.0,279.9
197655.0,279.9
197906.0,279.96
198158.0,279.96
198409.0,279.9
198660.0,279.9
198912.0,279.9
199162.0,279.96
199413.0,279.9
199664.0,279.9
199916.0,279.96
200167.0,279.9
200418.0,279.9
200670.0,279.9
200921.0,279.9
201171.0,279.9
201422.0,279.96
201674.0,279.9
201925.0,279.9
202176.0,279.9
202428.0,279.9
202679.0,279.9
202930.0,279.9
203181.0,279.84
203432.0,279.9
203683.0,279.9
203934.0,279.9
204186.0,279.9
204437.0,279.9
204688.0,279.84
204940.0,279.84
205191.0,279.9
205442.0,279.9
205692.0,279.9
205944.0,279.9
206195.0,279.84
206446.0,279.84
206698.0,279.9
206949.0,279.9
207200.0,279.9
207451.0,279.84
207703.0,279.84
207953.0,279.84
208204.0,279.84
208456.0,279.84
208707.0,279.84
208958.0,279.84
209209.0,279.84
209461.0,279.84
209712.0,279.84
209963.0,279.84
210214.0,279.84
210465.0,279.84
210716.0,279.84
210967.0,279.78
211219.0,279.78
211470.0,279.78
211721.0,279.84
211973.0,279.78
212224.0,279.78
212474.0,279.84
212725.0,279.84
212977.0,279.78
213228.0,279.78
213479.0,279.78
213731.0,279.78
213982.0,279.78
214233.0,279.78
214483.0,279.78
214735.0,279.78
214986.0,279.78
215237.0,279.78
215489.0,279.78
215740.0,279.78
215991.0,279.78
216243.0,279.78
216494.0,279.78
216744.0,279.78
216995.0,279.78
217247.0,279.78
217498.0,279.78
217749.0,279.78
218001.0,279.78
218252.0,279.78
218503.0,279.78
218754.0,279.71
219005.0,279.71
219256.0,279.71
219507.0,279.71
219759.0,279.71
220010.0,279.78
220261.0,279.71
220512.0,279.78
220764.0,279.78
221015.0,279.71
221265.0,279.71
221517.0,279.78
221768.0,279.71
222019.0,279.71
222270.0,279.78
222522.0,279.71
222773.0,279.71
223024.0,279.78
223276.0,279.71
223526.0,279.78
223777.0,279.71
224028.0,279.71
224280.0,279.71
224531.0,279.71
224782.0,279.71
225034.0,279.71
225285.0,279.71
225536.0,279.65
225787.0,279.71
226038.0,279.71
226289.0,279.65
226540.0,279.65
226792.0,279.65
227043.0,279.71
227294.0,279.65
227546.0,279.65
227796.0,279.65
228047.0,279.65
228298.0,279.65
228550.0,279.65
228801.0,279.65
229052.0,279.65
229304.0,279.65
229555.0,279.65
229806.0,279.65
230056.0,279.65
230308.0,279.65
230559.0,279.65
230810.0,279.65
231062.0,279.65
231313.0,279.59
231564.0,279.65
231815.0,279.65
232067.0,279.65
232317.0,279.65
232568.0,279.65
232820.0,279.59
233071.0,279.65
233322.0,279.59
233573.0,279.59
233825.0,279.59
234076.0,279.65
234327.0,279.59
234578.0,279.65
234829.0,279.59
235080.0,279.59
235331.0,279.59
235583.0,279.59
235834.0,279.65
236085.0,279.59
236337.0,279.59
236588.0,279.59
236838.0,279.65
237089.0,279.59
237341.0,279.59
237592.0,279.59
237843.0,279.59
238095.0,279.59
238346.0,279.59
238597.0,279.59
238849.0,279.59
239099.0,279.53
239350.0,279.53
239601.0,279.53
239853.0,279.59
240104.0,279.53
240355.0,279.59
240607.0,279.59
240858.0,279.59
241108.0,279.53
241359.0,279.59
241611.0,279.53
241862.0,279.53
242113.0,279.59
242365.0,279.53
242616.0,279.59
242867.0,279.59
243118.0,279.59
243369.0,279.53
243620.0,279.59
243871.0,279.59
244123.0,279.53
244374.0,279.53
244625.0,279.53
244876.0,279.59
245128.0,279.53
245379.0,279.53
245629.0,279.53
245881.0,279.53
246132.0,279.46
246383.0,279.53
246634.0,279.53
246886.0,279.53
247137.0,279.53
247388.0,279.53
247640.0,279.53
247890.0,279.53
248141.0,279.53
248392.0,279.53
248644.0,279.53
248895.0,279.53
249146.0,279.53
249398.0,279.53
249649.0,279.53
249900.0,279.53
250151.0,279.53
250402.0,279.53
250653.0,279.53
250904.0,279.53
251156.0,279.59
251407.0,279.46
251658.0,279.46
251910.0,279.53
252161.0,279.53
252411.0,279.53
252662.0,279.53
252914.0,279.53
253165.0,279.46
253416.0,279.53
253668.0,279.46
253919.0,279.46
254170.0,279.53
254420.0,279.46
254672.0,279.46
254923.0,279.46
255174.0,279.53
255426.0,279.46
255677.0,279.46
255928.0,279.46
256179.0,279.46
256431.0,279.46
256681.0,279.53
256932.0,279.46
257184.0,279.46
257435.0,279.46
257686.0,279.53
257937.0,279.46
258189.0,279.46
258440.0,279.46
258691.0,279.46
258942.0,279.46
259193.0,279.53
259444.0,279.46
259696.0,279.46
259947.0,279.46
260198.0,279.46
260449.0,279.46
260701.0,279.46
260952.0,279.46
261202.0,279.46
261454.0,279.4
261705.0,279.46
261956.0,279.4
262207.0,279.4
262459.0,279.46
262710.0,279.46
262961.0,279.46
263213.0,279.4
263463.0,279.4
263714.0,279.46
263965.0,279.4
264217.0,279.46
264468.0,279.46
264719.0,279.46
264971.0,279.4
265222.0,279.46
265473.0,279.4
265724.0,279.4
265975.0,279.4
266226.0,279.46
266477.0,279.4
266729.0,279.4
266980.0,279.4
267231.0,279.46
267483.0,279.4
267734.0,279.4
267984.0,279.46
268235.0,279.4
268487.0,279.4
268738.0,279.4
268989.0,279.46
269241.0,279.4
269492.0,279.46
269743.0,279.4
269993.0,279.4
270245.0,279.4
270496.0,279.4
270747.0,279.46
270999.0,279.4
271250.0,279.4
271501.0,279.4
271752.0,279.4
272004.0,279.4
272254.0,279.4
272505.0,279.4
272757.0,279.4
273008.0,279.4
273259.0,279.34
273511.0,279.4
273762.0,279.34
274013.0,279.34
274264.0,279.46
274515.0,279.34
274766.0,279.34
275017.0,279.4
275269.0,279.34
275520.0,279.4
275771.0,279.4
276022.0,279.4
276274.0,279.34
276525.0,279.4
276775.0,279.4
277027.0,279.34
277278.0,279.4
277529.0,279.4
277780.0,279.34
278032.0,279.34
278283.0,279.34
278534.0,279.4
278786.0,279.34
279036.0,279.34
279287.0,279.4
279538.0,279.34
279790.0,279.4
280041.0,279.34
280292.0,279.34
280544.0,279.34
280795.0,279.34
281046.0,279.34
281297.0,279.34
281548.0,279.4
281799.0,279.34
282050.0,279.4
282302.0,279.34
282553.0,279.34
282804.0,279.34
283056.0,279.34
283307.0,279.34
283557.0,279.34
283808.0,279.34
284060.0,279.4
284311.0,279.34
284562.0,279.34
284814.0,279.4
285065.0,279.34
285316.0,279.34
285566.0,279.34
285818.0,279.34
286069.0,279.34
286320.0,279.34
286572.0,279.34
286823.0,279.34
287074.0,279.34
287325.0,279.34
287577.0,279.34
287827.0,279.34
288078.0,279.34
288330.0,279.4
288581.0,279.34
288832.0,279.34
289084.0,279.34
289335.0,279.34
289586.0,279.34
289837.0,279.34
290088.0,279.34
290339.0,279.34
290590.0,279.34
290842.0,279.34
291093.0,279.34
291344.0,279.34
291595.0,279.28
291847.0,279.28
292098.0,279.34
292348.0,279.28
292600.0,279.28
292851.0,279.34
293102.0,279.34
293353.0,279.34
293605.0,279.34
293856.0,279.34
294107.0,279.34
294359.0,279.28
294609.0,279.34
294860.0,279.28
295111.0,279.28
295363.0,279.34
295614.0,279.34
295865.0,279.28
296117.0,279.28
296368.0,279.28
296619.0,279.34
296870.0,279.28
297121.0,279.28
297372.0,279.28
297623.0,279.28
297875.0,279.28
298126.0,279.28
298377.0,279.34
298629.0,279.28
298880.0,279.34
299130.0,279.28
299381.0,279.28
299633.0,279.28
299884.0,279.28
300135.0,279.28
300387.0,279.28
300638.0,279.34
300889.0,279.28
301139.0,279.34
301391.0,279.28
301642.0,279.28
301893.0,279.28
302145.0,279.28
302396.0,279.28
302647.0,279.28
302899.0,279.34
303150.0,279.28
303400.0,279.28
303651.0,279.28
303903.0,279.28
304154.0,279.28
304405.0,279.28
304657.0,279.28
304908.0,279.28
305159.0,279.34
305410.0,279.28
305661.0,279.28
305912.0,279.28
306163.0,279.28
306415.0,279.28
306666.0,279.28
306917.0,279.28
307169.0,279.28
307420.0,279.28
307671.0,279.34
307921.0,279.28
308173.0,279.28
308424.0,279.28
308675.0,279.28
308927.0,279.28
309178.0,279.34
309429.0,279.34
309680.0,279.28
309932.0,279.34
310182.0,279.28
310433.0,279.34
310685.0,279.28
310936.0,279.34
311187.0,279.28
311438.0,279.28
311690.0,279.28
311941.0,279.34
312192.0,279.28
312443.0,279.34
312694.0,279.28
312945.0,279.34
313196.0,279.28
313448.0,279.28
313699.0,279.28
313950.0,279.28
314202.0,279.34
314452.0,279.28
314703.0,279.28
314955.0,279.28
315206.0,279.28
315457.0,279.28
315708.0,279.28
315960.0,279.28
316211.0,279.28
316462.0,279.28
316713.0,279.28
316964.0,279.28
317215.0,279.34
317466.0,279.34
317718.0,279.28
317969.0,279.34
318220.0,279.28
318472.0,279.28
318723.0,279.34
318973.0,279.28
319225.0,279.34
319476.0,279.28
319727.0,279.28
319978.0,279.34
320230.0,279.28
320481.0,279.28
320732.0,279.28
320984.0,279.28
321234.0,279.28
321485.0,279.28
321736.0,279.28
321988.0,279.28
322239.0,279.28
322490.0,279.34
322742.0,279.28
322993.0,279.28
323244.0,279.28
323494.0,279.28
323746.0,279.28
323997.0,279.28
324248.0,279.28
324500.0,279.34
324751.0,279.28
325002.0,279.28
325254.0,279.34
325505.0,279.28
325755.0,279.28
326006.0,279.28
326258.0,279.28
326509.0,279.28
326760.0,279.28
327012.0,279.28
327263.0,279.28
327514.0,279.28
327764.0,279.28
328016.0,279.34
328267.0,279.28
328518.0,279.28
328770.0,279.28
329021.0,279.28
329272.0,279.28
329523.0,279.28
329775.0,279.28
330025.0,279.28
330276.0,279.28
330528.0,279.28
330779.0,279.28
331030.0,279.28
331282.0,279.28
331533.0,279.28
331784.0,279.28
332035.0,279.28
332286.0,279.28
332537.0,279.28
332788.0,279.21
333040.0,279.28
333291.0,279.28
333542.0,279.28
333793.0,279.21
334045.0,279.28
334296.0,279.28
334546.0,279.28
334798.0,279.28
335049.0,279.28
335300.0,279.28
335551.0,279.28
335803.0,279.28
336054.0,279.28
336305.0,279.28
336557.0,279.28
336807.0,279.28
337058.0,279.28
337310.0,279.28
337561.0,279.28
337812.0,279.28
338063.0,279.28
338315.0,279.28
338566.0,279.28
338817.0,279.28
339068.0,279.28
339319.0,279.28
339570.0,279.28
339821.0,279.28
340073.0,279.28
340324.0,279.28
340575.0,279.28
340827.0,279.28
341078.0,279.28
341328.0,279.28
341579.0,279.28
341831.0,279.28
342082.0,279.28
342333.0,279.28
342585.0,279.28
342836.0,279.28
343087.0,279.34
343339.0,279.28
343589.0,279.28
343840.0,279.28
344091.0,279.28
344343.0,279.28
344594.0,279.28
344845.0,279.34
345097.0,279.28
345348.0,279.28
345598.0,279.28
345849.0,279.28
346101.0,279.28
346352.0,279.28
346603.0,279.21
346855.0,279.28
347106.0,279.28
347357.0,279.28
347608.0,279.21
347859.0,279.28
348110.0,279.28
348361.0,279.34
348613.0,279.28
348864.0,279.28
349115.0,279.28
349366.0,279.28
349618.0,279.28
349869.0,279.28
350119.0,279.28
350371.0,279.28
350622.0,279.28
350873.0,279.34
351125.0,279.28
351376.0,279.34
351627.0,279.28
351878.0,279.34
352130.0,279.28
352380.0,279.34
352631.0,279.28
352883.0,279.28
353134.0,279.28
353385.0,279.28
353636.0,279.34
353888.0,279.28
354139.0,279.28
354390.0,279.34
354641.0,279.28
354892.0,279.28
355143.0,279.34
355395.0,279.28
355646.0,279.28
355897.0,279.28
356148.0,279.28
356400.0,279.28
356651.0,279.28
356901.0,279.34
357153.0,279.28
357404.0,279.28
357655.0,279.28
357906.0,279.28
358158.0,279.34
358409.0,279.28
358660.0,279.28
358912.0,279.28
359162.0,279.28
359413.0,279.28
359664.0,279.28
359916.0,279.28
360167.0,279.28
360418.0,279.28
360670.0,279.28
360921.0,279.34
361171.0,279.28
361423.0,279.28
361674.0,279.28
361925.0,279.28
362176.0,279.34
362428.0,279.28
362679.0,279.28
362930.0,279.34
363182.0,279.28
363432.0,279.28
363683.0,279.28
363934.0,279.28
364186.0,279.28
364437.0,279.28
364688.0,279.28
364940.0,279.34
365191.0,279.28
365442.0,279.34
365692.0,279.34
365944.0,279.28
366195.0,279.28
366446.0,279.34
366698.0,279.34
366949.0,279.28
367200.0,279.34
367452.0,279.28
367703.0,279.28
367953.0,279.28
368204.0,279.34
368456.0,279.34
368707.0,279.28
368958.0,279.28
369210.0,279.28
369461.0,279.34
369712.0,279.28
369963.0,279.34
370214.0,279.28
370465.0,279.34
370716.0,279.28
370968.0,279.34
371219.0,279.28
371470.0,279.34
371721.0,279.28
371973.0,279.28
372224.0,279.34
372474.0,279.28
372726.0,279.28
372977.0,279.34
373228.0,279.28
373480.0,279.28
373731.0,279.34
373982.0,279.28
374233.0,279.34
374484.0,279.28
374735.0,279.34
374986.0,279.28
375238.0,279.34
375489.0,279.28
375740.0,279.34
