Date,01/02/2020,Material,Brass
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
0.0,282.78,282.71,282.46,282.34,282.53,282.96,282.78,281.09
1.369,282.78,282.71,282.46,282.34,282.46,282.96,282.71,281.15
2.741,282.78,282.65,282.46,282.34,282.4,282.9,282.65,281.09
4.111,282.96,282.59,282.4,282.28,282.34,282.9,282.65,281.09
5.48,283.09,282.59,282.4,282.21,282.28,282.84,282.65,281.09
6.851,283.15,282.65,282.4,282.21,282.34,282.78,282.59,281.09
8.221,283.34,282.59,282.34,282.21,282.34,282.84,282.65,281.09
9.591,283.46,282.65,282.4,282.28,282.28,282.78,282.59,281.03
10.961,283.65,282.65,282.34,282.21,282.34,282.78,282.59,281.03
12.332,283.78,282.59,282.28,282.15,282.28,282.71,282.59,281.03
13.702,284.03,282.59,282.28,282.21,282.21,282.78,282.53,281.03
15.073,284.28,282.65,282.34,282.15,282.28,282.71,282.53,281.03
16.444,284.59,282.59,282.34,282.21,282.28,282.71,282.46,280.96
17.814,285.03,282.65,282.34,282.15,282.28,282.71,282.53,280.96
19.184,285.84,282.65,282.28,282.15,282.28,282.71,282.53,280.96
20.555,286.84,282.65,282.34,282.15,282.28,282.71,282.46,281.03
21.925,288.09,282.65,282.28,282.15,282.21,282.65,282.46,281.03
23.295,289.15,282.71,282.28,282.15,282.28,282.65,282.46,281.03
24.665,289.9,282.78,282.28,282.09,282.21,282.65,282.4,281.03
26.037,290.71,282.78,282.28,282.15,282.15,282.59,282.46,280.96
27.407,291.59,282.78,282.28,282.09,282.21,282.65,282.4,280.96
28.777,292.21,282.78,282.28,282.09,282.21,282.65,282.34,280.96
30.148,292.96,282.84,282.28,282.09,282.15,282.59,282.4,280.96
31.518,293.59,282.9,282.28,282.09,282.15,282.59,282.34,280.9
32.888,294.21,282.9,282.21,282.09,282.15,282.53,282.34,280.96
34.258,294.9,283.03,282.21,282.03,282.15,282.53,282.34,280.96
35.629,295.52,283.03,282.21,282.09,282.15,282.53,282.28,280.9
36.999,296.09,283.15,282.21,282.03,282.09,282.46,282.28,280.9
38.371,296.71,283.21,282.28,282.03,282.09,282.59,282.34,280.84
39.742,297.27,283.34,282.28,282.03,282.15,282.53,282.28,280.9
41.112,297.9,283.4,282.21,282.03,282.09,282.46,282.28,280.9
42.483,298.65,283.46,282.15,282.03,282.09,282.46,282.21,280.9
43.854,299.21,283.59,282.21,281.96,282.03,282.4,282.21,280.84
45.225,300.02,283.65,282.15,281.9,282.03,282.4,282.21,280.84
46.595,300.71,283.71,282.21,281.96,281.96,282.4,282.21,280.84
47.966,301.34,283.9,282.15,281.9,281.96,282.4,282.15,280.84
49.338,302.15,283.96,282.15,281.9,281.96,282.4,282.15,280.84
50.708,303.34,284.09,282.15,281.9,281.9,282.4,282.15,280.78
52.079,304.4,284.28,282.21,281.9,281.96,282.4,282.15,280.78
53.45,305.9,284.4,282.28,281.96,282.03,282.4,282.15,280.84
54.82,307.03,284.59,282.28,281.96,281.96,282.34,282.15,280.84
56.191,308.09,284.71,282.21,281.9,281.96,282.34,282.09,280.78
57.562,309.09,284.9,282.21,281.9,281.9,282.34,282.09,280.78
58.934,309.9,285.09,282.21,281.9,281.9,282.28,282.03,280.71
60.304,311.03,285.21,282.21,281.9,281.9,282.28,282.03,280.71
61.675,311.9,285.4,282.21,281.9,281.9,282.28,282.03,280.71
63.046,312.96,285.59,282.28,281.84,281.9,282.28,282.03,280.65
64.417,313.9,285.78,282.28,281.9,281.84,282.28,282.03,280.71
65.788,314.65,285.96,282.34,281.84,281.84,282.28,281.96,280.71
67.159,315.4,286.15,282.34,281.9,281.84,282.21,281.96,280.65
68.529,316.09,286.4,282.34,281.84,281.84,282.21,281.9,280.71
69.901,316.71,286.65,282.4,281.9,281.84,282.28,281.96,280.65
71.272,317.21,286.84,282.46,281.84,281.84,282.21,281.9,280.71
72.642,317.71,286.96,282.46,281.9,281.84,282.21,281.96,280.65
74.013,318.09,287.15,282.53,281.9,281.78,282.21,281.9,280.65
75.384,318.59,287.4,282.53,281.84,281.84,282.21,281.9,280.71
76.755,319.03,287.65,282.53,281.9,281.84,282.15,281.96,280.71
78.125,319.65,287.84,282.59,281.9,281.84,282.21,281.9,280.71
79.496,320.4,288.03,282.65,281.9,281.78,282.21,281.9,280.65
80.868,321.09,288.15,282.59,281.9,281.84,282.15,281.84,280.71
82.238,321.84,288.34,282.71,281.9,281.78,282.15,281.84,280.71
83.609,322.28,288.59,282.71,281.9,281.78,282.15,281.84,280.71
84.98,322.59,288.84,282.71,281.96,281.78,282.15,281.84,280.65
86.351,322.9,288.96,282.84,281.9,281.78,282.15,281.84,280.71
87.721,323.09,289.15,282.9,281.96,281.78,282.15,281.84,280.65
89.092,323.34,289.4,282.9,281.96,281.84,282.15,281.84,280.71
90.465,323.4,289.52,282.9,281.96,281.84,282.15,281.84,280.65
91.836,323.59,289.77,282.96,281.96,281.78,282.09,281.78,280.65
93.208,323.59,289.9,282.96,281.96,281.78,282.09,281.78,280.71
94.579,323.65,290.09,283.03,281.96,281.71,282.09,281.78,280.71
95.95,323.71,290.27,283.09,281.96,281.78,282.09,281.78,280.71
97.322,323.71,290.4,283.15,282.03,281.78,282.03,281.78,280.65
98.693,323.71,290.65,283.15,282.03,281.78,282.09,281.71,280.71
100.066,323.78,290.77,283.21,282.03,281.71,282.09,281.78,280.65
101.438,323.84,290.96,283.21,282.03,281.71,282.03,281.71,280.65
102.81,323.84,291.09,283.28,282.03,281.71,282.03,281.65,280.65
104.181,323.78,291.27,283.34,282.03,281.65,282.03,281.65,280.65
105.553,323.9,291.46,283.4,282.03,281.71,281.96,281.65,280.65
106.925,323.9,291.59,283.4,282.09,281.71,281.96,281.65,280.65
108.298,324.21,291.77,283.4,282.09,281.65,281.96,281.65,280.65
109.67,324.53,291.9,283.53,282.03,281.71,281.96,281.59,280.65
111.041,324.84,292.09,283.53,282.09,281.65,281.96,281.59,280.59
112.413,325.09,292.21,283.59,282.09,281.65,281.9,281.59,280.59
113.785,325.53,292.46,283.71,282.21,281.78,282.03,281.71,280.78
115.157,325.78,292.52,283.71,282.15,281.71,281.96,281.59,280.65
116.529,326.09,292.77,283.78,282.09,281.65,281.96,281.59,280.65
117.901,326.28,292.84,283.78,282.15,281.65,281.9,281.53,280.65
119.273,326.46,292.96,283.84,282.09,281.59,281.84,281.53,280.65
120.645,326.71,293.15,283.84,282.09,281.59,281.84,281.53,280.65
122.017,326.9,293.21,283.9,282.15,281.59,281.84,281.53,280.59
123.388,327.09,293.4,283.96,282.15,281.65,281.84,281.46,280.59
124.76,327.21,293.52,283.96,282.15,281.65,281.84,281.46,280.59
126.133,327.46,293.65,283.96,282.15,281.59,281.84,281.46,280.65
127.505,327.53,293.77,284.09,282.15,281.59,281.78,281.46,280.59
128.876,327.65,293.9,284.09,282.21,281.59,281.84,281.46,280.59
130.248,327.78,294.02,284.15,282.21,281.53,281.78,281.4,280.59
131.62,327.84,294.15,284.21,282.21,281.59,281.78,281.4,280.59
132.992,327.9,294.27,284.21,282.15,281.53,281.71,281.4,280.65
134.363,328.09,294.4,284.28,282.21,281.59,281.71,281.34,280.65
135.736,328.28,294.59,284.34,282.21,281.59,281.71,281.34,280.59
137.108,328.4,294.71,284.28,282.21,281.53,281.78,281.4,280.59
138.48,328.71,294.84,284.34,282.28,281.59,281.71,281.4,280.59
139.852,329.03,294.9,284.4,282.28,281.53,281.71,281.34,280.59
141.224,329.59,295.02,284.46,282.34,281.53,281.78,281.34,280.59
142.595,329.96,295.27,284.46,282.34,281.65,281.71,281.34,280.53
143.968,330.34,295.4,284.59,282.34,281.59,281.71,281.34,280.53
145.34,330.71,295.52,284.71,282.4,281.65,281.78,281.4,280.59
146.712,330.9,295.65,284.71,282.4,281.53,281.71,281.34,280.59
148.084,331.09,295.77,284.71,282.46,281.59,281.65,281.34,280.53
149.456,331.09,295.9,284.78,282.4,281.53,281.71,281.34,280.59
150.827,331.21,296.09,284.78,282.4,281.59,281.65,281.34,280.53
152.199,331.46,296.15,284.78,282.4,281.53,281.65,281.34,280.59
153.572,331.59,296.27,284.9,282.4,281.53,281.65,281.28,280.53
154.944,331.84,296.46,284.9,282.46,281.53,281.65,281.28,280.53
156.316,331.9,296.59,284.96,282.46,281.59,281.65,281.28,280.46
157.688,331.96,296.71,285.03,282.46,281.59,281.59,281.28,280.59
159.059,332.09,296.84,285.09,282.53,281.59,281.59,281.21,280.53
160.431,332.21,297.02,285.09,282.53,281.59,281.59,281.28,280.53
161.804,332.28,297.15,285.15,282.53,281.59,281.65,281.28,280.53
163.176,332.34,297.27,285.28,282.59,281.59,281.59,281.28,280.53
164.547,332.46,297.46,285.28,282.59,281.65,281.59,281.28,280.53
165.919,332.59,297.59,285.34,282.59,281.53,281.59,281.21,280.53
167.291,332.71,297.71,285.4,282.59,281.59,281.59,281.21,280.46
168.663,332.78,297.9,285.46,282.65,281.59,281.59,281.28,280.46
170.035,332.84,297.96,285.53,282.65,281.59,281.59,281.15,280.46
171.407,332.9,298.02,285.53,282.65,281.59,281.59,281.15,280.53
172.779,333.03,298.21,285.65,282.71,281.65,281.59,281.21,280.53
174.151,333.09,298.34,285.71,282.71,281.65,281.53,281.15,280.46
175.522,333.09,298.46,285.71,282.71,281.59,281.59,281.15,280.46
176.894,333.21,298.59,285.78,282.71,281.65,281.59,281.15,280.46
178.266,333.34,298.77,285.78,282.78,281.65,281.53,281.15,280.46
179.639,333.34,298.84,285.84,282.78,281.65,281.53,281.09,280.46
181.01,333.34,298.96,285.9,282.84,281.65,281.59,281.09,280.53
182.382,333.28,299.09,285.96,282.84,281.65,281.59,281.09,280.53
183.754,333.28,299.27,286.03,282.84,281.65,281.59,281.09,280.46
185.126,333.28,299.4,286.09,282.9,281.65,281.53,281.15,280.4
186.497,333.21,299.52,286.15,282.96,281.65,281.53,281.15,280.46
187.869,333.09,299.65,286.21,282.96,281.65,281.53,281.15,280.46
189.242,333.03,299.77,286.28,282.96,281.71,281.53,281.09,280.46
190.614,333.03,299.9,286.28,283.03,281.71,281.53,281.09,280.46
191.985,332.96,300.09,286.34,283.03,281.71,281.53,281.09,280.46
193.357,332.9,300.15,286.4,283.03,281.71,281.59,281.09,280.46
194.729,332.9,300.27,286.46,283.03,281.71,281.53,281.15,280.46
196.101,333.03,300.34,286.46,283.09,281.71,281.53,281.15,280.46
197.474,333.15,300.52,286.59,283.15,281.71,281.53,281.15,280.46
198.846,333.28,300.65,286.71,283.28,281.84,281.59,281.21,280.53
200.218,333.34,300.71,286.71,283.15,281.78,281.59,281.15,280.53
201.59,333.9,300.84,286.84,283.21,281.84,281.65,281.15,280.53
202.962,334.4,300.9,286.84,283.28,281.78,281.59,281.15,280.53
204.334,335.09,300.96,286.84,283.28,281.84,281.59,281.15,280.46
205.707,335.65,301.02,286.9,283.28,281.84,281.59,281.15,280.46
207.079,336.15,301.09,286.96,283.34,281.84,281.59,281.15,280.53
208.451,336.34,301.15,287.03,283.28,281.84,281.59,281.15,280.46
209.823,336.53,301.21,287.03,283.4,281.84,281.59,281.15,280.46
211.195,336.65,301.27,287.09,283.4,281.9,281.53,281.09,280.46
212.567,336.71,301.4,287.09,283.4,281.84,281.59,281.15,280.46
213.939,336.78,301.46,287.15,283.46,281.84,281.65,281.09,280.4
215.313,336.78,301.59,287.21,283.46,281.84,281.59,281.09,280.46
216.685,336.78,301.59,287.21,283.46,281.9,281.59,281.15,280.46
218.057,336.65,301.65,287.28,283.53,281.9,281.65,281.15,280.46
219.429,336.65,301.77,287.28,283.53,281.9,281.65,281.09,280.4
220.801,336.65,301.9,287.34,283.53,281.9,281.59,281.15,280.4
222.173,336.46,301.9,287.4,283.59,281.96,281.65,281.15,280.46
223.546,336.28,301.9,287.4,283.59,281.96,281.59,281.15,280.4
224.919,335.96,302.02,287.4,283.65,281.9,281.59,281.15,280.4
226.291,335.78,302.02,287.4,283.59,281.96,281.65,281.09,280.4
227.663,335.53,302.09,287.46,283.59,281.96,281.59,281.15,280.4
229.035,335.34,302.15,287.46,283.65,281.96,281.59,281.09,280.4
230.407,335.21,302.21,287.53,283.65,281.96,281.65,281.15,280.46
231.78,335.21,302.21,287.53,283.65,282.03,281.65,281.09,280.46
233.152,335.03,302.21,287.59,283.71,281.96,281.59,281.09,280.46
234.524,334.96,302.27,287.59,283.78,282.03,281.65,281.09,280.46
235.896,334.84,302.34,287.65,283.71,282.03,281.65,281.09,280.46
237.269,334.59,302.34,287.71,283.71,281.96,281.65,281.09,280.4
238.641,334.46,302.46,287.71,283.78,282.03,281.65,281.15,280.46
240.014,334.28,302.46,287.78,283.71,282.03,281.59,281.09,280.46
241.386,334.09,302.46,287.78,283.78,282.03,281.65,281.09,280.46
242.758,333.96,302.52,287.84,283.78,282.03,281.65,281.09,280.46
244.13,333.84,302.52,287.84,283.84,282.09,281.65,281.15,280.4
245.503,333.71,302.59,287.9,283.84,282.03,281.65,281.15,280.46
246.875,333.59,302.59,287.96,283.9,282.09,281.65,281.09,280.46
248.248,333.46,302.71,287.96,283.96,282.09,281.65,281.15,280.46
249.62,333.4,302.71,288.03,283.9,282.09,281.65,281.09,280.46
250.992,333.34,302.77,288.03,283.9,282.09,281.71,281.09,280.4
252.364,333.28,302.77,288.09,283.96,282.09,281.71,281.15,280.4
253.736,333.21,302.84,288.03,283.96,282.09,281.71,281.15,280.4
255.109,333.15,302.84,288.09,283.96,282.15,281.65,281.09,280.46
256.482,333.03,302.84,288.09,283.96,282.09,281.65,281.09,280.46
257.854,332.9,302.9,288.15,283.96,282.15,281.65,281.09,280.46
259.226,332.9,302.9,288.21,284.03,282.15,281.71,281.09,280.4
260.598,332.96,302.9,288.21,284.03,282.15,281.65,281.09,280.46
261.97,333.09,302.96,288.21,284.09,282.21,281.71,281.15,280.46
263.342,333.4,303.02,288.28,284.09,282.21,281.71,281.09,280.4
264.715,333.65,303.02,288.34,284.09,282.15,281.71,281.09,280.4
266.087,333.84,303.02,288.28,284.09,282.21,281.71,281.09,280.4
267.46,334.09,303.09,288.34,284.15,282.28,281.71,281.15,280.4
268.832,334.21,303.15,288.4,284.15,282.21,281.71,281.09,280.4
270.204,334.28,303.15,288.46,284.21,282.21,281.78,281.09,280.4
271.576,334.28,303.15,288.4,284.21,282.28,281.71,281.15,280.46
272.949,334.34,303.15,288.4,284.21,282.28,281.71,281.15,280.46
274.321,334.4,303.21,288.46,284.21,282.34,281.78,281.15,280.46
275.693,334.53,303.21,288.53,284.21,282.28,281.78,281.09,280.4
277.065,334.65,303.21,288.53,284.21,282.28,281.71,281.15,280.46
278.437,334.78,303.21,288.53,284.28,282.28,281.78,281.15,280.46
279.809,334.71,303.21,288.59,284.28,282.28,281.78,281.15,280.46
281.181,334.65,303.15,288.59,284.28,282.34,281.78,281.15,280.4
282.554,334.65,303.15,288.59,284.28,282.28,281.78,281.15,280.4
283.927,334.59,303.15,288.59,284.21,282.28,281.78,281.15,280.4
285.299,334.71,303.15,288.65,284.34,282.34,281.71,281.15,280.46
286.671,334.71,303.15,288.59,284.28,282.28,281.78,281.09,280.4
288.043,334.78,303.15,288.65,284.34,282.28,281.78,281.09,280.4
289.415,334.78,303.21,288.65,284.34,282.34,281.71,281.09,280.4
