Date,07/02/2020,Material,Brass
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
0.0,287.46,285.4,284.96,283.53,283.34,283.65,283.4,285.53
1.373,287.78,285.34,284.9,283.46,283.34,283.65,283.34,285.53
2.748,288.15,285.34,285.03,283.46,283.34,283.65,283.4,285.53
4.121,288.65,285.34,284.96,283.46,283.34,283.65,283.34,285.53
5.495,289.15,285.34,284.96,283.46,283.34,283.65,283.4,285.53
6.868,289.65,285.34,284.96,283.4,283.34,283.65,283.34,285.59
8.242,290.09,285.34,284.9,283.46,283.34,283.65,283.4,285.53
9.616,290.65,285.34,284.9,283.4,283.34,283.65,283.34,285.53
10.99,291.15,285.34,284.9,283.46,283.28,283.65,283.34,285.59
12.364,291.71,285.34,284.9,283.46,283.34,283.65,283.28,285.59
13.737,292.34,285.34,284.96,283.4,283.28,283.59,283.34,285.65
15.111,292.9,285.34,284.9,283.4,283.28,283.59,283.34,285.65
16.485,293.52,285.34,284.84,283.34,283.28,283.59,283.34,285.65
17.859,294.21,285.4,284.9,283.4,283.28,283.59,283.34,285.65
19.232,294.71,285.4,284.9,283.4,283.21,283.53,283.28,285.65
20.606,295.27,285.46,284.84,283.34,283.21,283.53,283.28,285.78
21.979,295.9,285.46,284.84,283.34,283.21,283.59,283.28,285.78
23.354,296.46,285.53,284.84,283.4,283.21,283.59,283.28,285.84
24.728,297.09,285.65,284.84,283.34,283.21,283.53,283.28,285.84
26.101,297.84,285.65,284.84,283.34,283.28,283.59,283.28,285.9
27.475,298.46,285.71,284.84,283.4,283.21,283.53,283.28,285.96
28.848,299.21,285.78,284.9,283.4,283.21,283.53,283.28,285.96
30.223,299.84,285.84,284.9,283.4,283.15,283.53,283.21,286.03
31.596,300.52,285.96,284.9,283.34,283.21,283.53,283.21,286.03
32.97,301.02,285.96,284.9,283.34,283.15,283.53,283.21,286.03
34.343,301.59,286.09,284.9,283.28,283.21,283.46,283.21,285.96
35.717,302.21,286.15,284.9,283.34,283.15,283.53,283.21,286.03
37.091,302.96,286.21,284.9,283.34,283.15,283.46,283.21,285.9
38.465,303.65,286.34,284.9,283.28,283.21,283.53,283.21,285.9
39.838,304.27,286.46,284.9,283.28,283.15,283.46,283.21,285.96
41.212,305.02,286.53,284.96,283.28,283.15,283.59,283.21,285.96
42.585,305.71,286.65,284.96,283.34,283.15,283.53,283.15,285.9
43.96,306.46,286.78,285.03,283.34,283.15,283.46,283.21,285.9
45.333,307.28,286.96,285.03,283.28,283.15,283.46,283.21,285.84
46.707,308.03,287.09,285.03,283.28,283.21,283.53,283.21,285.9
48.08,308.59,287.21,285.09,283.34,283.15,283.46,283.21,285.9
49.454,309.4,287.4,285.15,283.34,283.21,283.53,283.21,285.9
50.828,310.34,287.53,285.15,283.34,283.21,283.53,283.21,285.9
52.201,310.96,287.71,285.21,283.34,283.21,283.53,283.21,285.84
53.575,311.84,287.9,285.28,283.34,283.15,283.46,283.15,285.78
54.948,312.78,288.03,285.28,283.34,283.21,283.53,283.15,285.84
56.322,313.53,288.15,285.34,283.34,283.21,283.46,283.15,285.84
57.696,314.28,288.28,285.34,283.4,283.15,283.46,283.09,285.78
59.069,314.84,288.46,285.4,283.34,283.15,283.46,283.15,285.78
60.443,315.53,288.65,285.46,283.4,283.15,283.46,283.09,285.71
61.816,316.03,288.78,285.46,283.4,283.15,283.4,283.09,285.71
63.189,316.53,288.96,285.59,283.4,283.21,283.4,283.09,285.65
64.562,317.09,289.15,285.59,283.34,283.21,283.46,283.09,285.53
65.936,317.53,289.4,285.65,283.4,283.21,283.4,283.09,285.46
67.309,318.03,289.59,285.71,283.4,283.15,283.46,283.09,285.34
68.682,318.59,289.71,285.78,283.4,283.21,283.4,283.09,285.28
70.056,319.03,289.9,285.84,283.4,283.28,283.4,283.09,285.28
71.429,319.84,290.09,285.9,283.4,283.21,283.34,283.03,285.15
72.803,320.78,290.34,285.9,283.46,283.21,283.34,283.03,285.09
74.176,322.28,290.52,286.03,283.46,283.28,283.34,283.03,285.03
75.549,323.96,290.65,286.09,283.4,283.28,283.34,282.96,284.96
76.922,325.28,290.9,286.21,283.4,283.15,283.4,283.03,284.96
78.295,327.03,291.09,286.21,283.46,283.21,283.34,283.03,284.96
79.669,328.59,291.34,286.28,283.46,283.21,283.28,283.03,284.84
81.042,330.53,291.52,286.34,283.46,283.21,283.28,283.03,284.71
82.415,332.09,291.77,286.4,283.46,283.21,283.28,283.03,284.71
83.788,333.78,291.9,286.46,283.46,283.21,283.28,283.03,284.65
85.162,334.84,292.15,286.53,283.46,283.21,283.28,282.96,284.59
86.535,336.09,292.27,286.65,283.46,283.21,283.21,283.03,284.65
87.909,336.96,292.52,286.65,283.46,283.21,283.28,283.03,284.59
89.282,338.02,292.71,286.78,283.46,283.21,283.21,282.96,284.59
90.656,338.96,293.02,286.84,283.53,283.21,283.21,282.96,284.53
92.029,339.59,293.15,286.9,283.46,283.21,283.21,282.96,284.53
93.402,340.34,293.4,287.03,283.53,283.21,283.15,282.9,284.4
94.777,340.77,293.59,287.09,283.46,283.21,283.21,282.96,284.4
96.15,341.09,293.9,287.21,283.53,283.21,283.15,282.96,284.4
97.524,341.21,294.02,287.28,283.53,283.21,283.15,282.9,284.34
98.897,341.4,294.15,287.28,283.53,283.15,283.15,282.9,284.28
100.27,341.46,294.4,287.4,283.59,283.21,283.15,282.9,284.28
101.645,341.34,294.65,287.46,283.53,283.21,283.09,282.84,284.21
103.018,341.34,294.9,287.53,283.53,283.15,283.15,282.9,284.28
104.391,341.34,294.96,287.65,283.53,283.21,283.09,282.9,284.15
105.764,341.4,295.15,287.71,283.59,283.21,283.15,282.84,284.15
107.137,341.34,295.34,287.84,283.59,283.15,283.09,282.9,284.15
108.51,341.21,295.52,287.9,283.59,283.15,283.09,282.9,284.15
109.884,341.21,295.71,287.96,283.59,283.09,283.09,282.84,284.15
111.257,341.34,295.9,288.09,283.59,283.15,283.03,282.84,284.15
112.63,341.65,296.02,288.21,283.59,283.15,283.09,282.84,284.15
114.003,341.9,296.21,288.28,283.65,283.15,283.09,282.84,284.09
115.376,342.21,296.52,288.34,283.59,283.09,283.03,282.84,284.03
116.75,342.46,296.71,288.4,283.65,283.15,283.03,282.78,283.96
118.123,342.65,296.9,288.53,283.65,283.15,283.03,282.78,283.96
119.496,342.71,297.09,288.65,283.65,283.15,283.09,282.71,283.9
120.869,342.77,297.27,288.65,283.71,283.15,283.03,282.78,283.9
122.242,342.77,297.46,288.78,283.71,283.15,283.03,282.78,283.9
123.616,342.77,297.65,288.9,283.71,283.09,283.03,282.71,283.84
124.989,342.71,297.84,289.03,283.71,283.15,283.03,282.78,283.84
126.362,342.71,298.09,289.03,283.71,283.15,283.03,282.71,283.84
127.735,342.65,298.21,289.15,283.78,283.15,283.03,282.65,283.78
129.108,342.65,298.4,289.27,283.78,283.15,282.96,282.65,283.84
130.481,342.77,298.59,289.34,283.78,283.15,283.03,282.65,283.78
131.855,342.65,298.71,289.4,283.84,283.15,283.03,282.65,283.84
133.228,342.52,298.84,289.59,283.78,283.15,283.03,282.71,283.78
134.601,342.46,299.02,289.65,283.84,283.15,282.96,282.71,283.78
135.974,342.4,299.15,289.71,283.84,283.09,282.96,282.71,283.78
137.347,342.34,299.4,289.65,283.9,283.15,282.96,282.65,283.71
138.721,342.27,299.52,289.77,283.9,283.15,282.96,282.65,283.71
140.094,342.34,299.65,289.84,283.9,283.21,282.96,282.65,283.71
141.467,342.4,299.84,289.96,283.9,283.15,282.96,282.71,283.65
142.84,342.46,299.96,290.09,283.96,283.15,282.96,282.65,283.65
144.213,342.46,300.15,290.15,283.96,283.15,283.03,282.65,283.71
145.586,342.65,300.27,290.21,284.03,283.21,283.03,282.65,283.59
146.96,343.27,300.46,290.34,284.03,283.21,283.09,282.65,283.59
148.333,344.21,300.59,290.4,284.03,283.21,283.03,282.65,283.65
149.706,345.02,300.65,290.52,284.03,283.28,282.96,282.65,283.65
151.079,345.84,300.77,290.59,284.09,283.21,283.03,282.84,283.59
152.452,346.27,300.9,290.65,284.03,283.28,282.96,282.59,283.59
153.826,346.59,301.02,290.71,284.03,283.21,282.96,282.71,283.46
155.199,346.84,301.09,290.84,284.03,283.28,282.96,282.65,283.53
156.572,346.77,301.21,290.9,284.09,283.21,282.9,282.65,283.53
157.945,346.59,301.34,290.96,284.09,283.28,282.9,282.59,283.4
159.318,346.34,301.46,291.09,284.09,283.28,282.9,282.59,283.46
160.691,346.02,301.59,291.09,284.09,283.21,282.9,282.65,283.46
162.066,345.96,301.71,291.15,284.15,283.21,282.9,282.59,283.46
163.439,345.9,301.9,291.27,284.15,283.28,282.96,282.65,283.4
164.812,345.77,302.02,291.34,284.15,283.28,282.96,282.65,283.34
166.185,345.65,302.15,291.4,284.15,283.28,282.9,282.59,283.34
167.558,345.59,302.21,291.46,284.21,283.28,282.96,282.59,283.4
168.932,345.52,302.34,291.59,284.28,283.28,282.96,282.65,283.34
170.305,345.52,302.46,291.65,284.28,283.34,282.9,282.65,283.34
171.678,345.52,302.52,291.77,284.28,283.34,282.96,282.65,283.4
173.051,345.52,302.71,291.77,284.28,283.34,282.96,282.65,283.46
174.424,345.4,302.84,291.9,284.4,283.4,283.03,282.65,283.46
175.798,345.4,302.9,292.02,284.34,283.34,282.9,282.65,283.46
177.171,345.34,303.09,292.09,284.4,283.4,282.96,282.65,283.46
178.545,345.4,303.21,292.21,284.4,283.4,282.96,282.71,283.46
179.918,345.65,303.4,292.27,284.46,283.4,282.96,282.71,283.46
181.291,346.77,303.46,292.34,284.46,283.46,282.96,282.65,283.53
182.664,348.15,303.59,292.4,284.46,283.46,282.96,282.65,283.46
184.038,349.21,303.71,292.52,284.53,283.53,282.96,282.71,283.53
185.411,350.09,303.84,292.59,284.59,283.53,282.96,282.71,283.53
186.784,350.52,303.9,292.65,284.59,283.53,282.96,282.71,283.53
188.158,350.9,304.02,292.71,284.59,283.53,282.96,282.71,283.59
189.531,351.09,304.15,292.77,284.65,283.46,282.96,282.71,283.59
190.905,351.27,304.27,292.84,284.65,283.53,282.96,282.65,283.59
192.278,351.34,304.34,292.96,284.65,283.53,282.96,282.71,283.53
193.651,350.84,304.46,293.02,284.71,283.53,282.96,282.71,283.53
195.024,350.71,304.59,293.09,284.71,283.53,282.96,282.71,283.59
196.397,350.59,304.65,293.15,284.71,283.59,283.03,282.71,283.59
197.771,350.59,304.71,293.21,284.71,283.65,282.96,282.71,283.59
199.144,350.52,304.9,293.27,284.84,283.59,283.03,282.71,283.59
200.518,350.34,304.96,293.34,284.78,283.65,283.21,282.71,283.59
201.891,350.21,305.02,293.46,284.84,283.65,283.03,282.71,283.59
203.264,350.02,305.09,293.52,284.9,283.71,283.03,282.78,283.59
204.637,349.71,305.21,293.59,284.9,283.71,283.03,282.71,283.53
206.011,349.34,305.34,293.65,284.9,283.71,283.09,282.78,283.53
207.384,349.21,305.46,293.77,284.96,283.71,283.03,282.78,283.53
208.758,349.15,305.53,293.84,284.96,283.78,283.03,282.78,283.59
210.131,349.02,305.59,293.84,285.03,283.78,283.09,282.78,283.59
211.504,348.84,305.65,294.02,285.03,283.78,283.09,282.78,283.59
212.878,348.59,305.78,294.02,285.09,283.84,283.03,282.78,283.59
214.251,348.34,305.9,294.09,285.15,283.84,283.15,282.78,283.59
215.624,348.15,306.03,294.15,285.15,283.84,283.09,282.78,283.65
216.997,347.96,306.09,294.27,285.15,283.84,283.09,282.78,283.59
218.371,347.77,306.21,294.34,285.21,283.84,283.15,282.84,283.65
219.745,347.9,306.28,294.4,285.21,283.84,283.15,282.78,283.65
221.119,348.09,306.4,294.46,285.28,283.9,283.15,282.84,283.65
222.492,348.4,306.53,294.59,285.28,283.9,283.21,282.84,283.65
223.866,348.59,306.65,294.71,285.28,283.96,283.15,282.84,283.65
225.239,349.15,306.71,294.77,285.28,283.9,283.15,282.84,283.59
226.613,349.4,306.78,294.84,285.34,283.9,283.15,282.84,283.65
227.987,349.65,306.84,294.9,285.34,283.96,283.15,282.9,283.65
229.36,349.9,306.9,294.96,285.4,283.9,283.15,282.84,283.65
230.734,350.02,306.96,295.02,285.4,283.9,283.21,282.84,283.65
232.107,350.77,307.09,295.09,285.4,283.96,283.21,282.84,283.65
233.482,351.21,307.15,295.21,285.46,283.9,283.21,282.84,283.65
234.855,351.9,307.15,295.21,285.53,283.96,283.21,282.78,283.65
236.229,352.52,307.21,295.34,285.53,283.96,283.21,282.78,283.65
237.602,353.02,307.28,295.34,285.53,283.96,283.21,282.71,283.65
238.976,353.34,307.34,295.4,285.59,283.96,283.28,282.71,283.65
240.349,353.4,307.46,295.46,285.59,283.96,283.21,282.71,283.65
241.724,353.52,307.59,295.52,285.59,284.03,283.28,282.78,283.65
243.097,353.34,307.59,295.59,285.65,283.96,283.28,282.78,283.65
244.471,353.21,307.65,295.65,285.65,284.03,283.28,282.71,283.65
245.845,353.02,307.71,295.71,285.71,284.03,283.34,282.71,283.65
247.218,352.84,307.78,295.77,285.78,284.03,283.28,282.71,283.65
248.593,352.71,307.84,295.84,285.78,284.03,283.28,282.71,283.65
249.966,352.71,307.96,295.9,285.78,284.03,283.28,282.71,283.71
251.34,352.65,307.96,295.96,285.84,284.03,283.34,282.71,283.71
252.713,352.59,308.03,296.02,285.84,284.09,283.4,282.71,283.71
254.087,352.46,308.15,296.09,285.9,284.03,283.4,282.71,283.78
255.46,352.21,308.21,296.15,285.9,284.09,283.34,282.71,283.71
256.834,352.15,308.28,296.21,285.96,284.09,283.34,282.71,283.71
258.207,351.96,308.28,296.21,285.96,284.15,283.4,282.65,283.71
259.581,351.96,308.34,296.27,286.03,284.15,283.4,282.71,283.78
260.954,351.77,308.34,296.4,286.03,284.15,283.4,282.71,283.78
262.329,351.96,308.4,296.4,286.03,284.09,283.4,282.71,283.78
263.702,351.84,308.46,296.46,286.09,284.21,283.4,282.71,283.78
265.076,351.71,308.46,296.52,286.09,284.15,283.46,282.71,283.84
266.45,351.71,308.53,296.52,286.15,284.15,283.46,282.71,283.84
267.823,351.4,308.46,296.59,286.15,284.21,283.4,282.71,283.84
269.197,351.09,308.53,296.65,286.21,284.21,283.46,282.71,283.9
270.571,350.77,308.53,296.65,286.15,284.21,283.53,282.65,283.9
271.944,350.4,308.53,296.71,286.21,284.15,283.46,282.71,283.84
273.318,350.15,308.59,296.77,286.28,284.28,283.46,282.71,283.9
274.691,349.84,308.65,296.84,286.28,284.21,283.46,282.71,283.9
276.066,349.59,308.65,296.84,286.28,284.28,283.46,282.71,283.9
277.44,349.21,308.65,296.84,286.28,284.21,283.53,282.71,283.96
