Date,19/02/2020,Material,Aluminum
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
0.0,355.96,335.71,321.4,310.59,302.77,296.09,293.15,280.34
1.373,355.96,335.71,321.4,310.65,302.84,296.21,293.15,280.28
2.747,355.96,335.65,321.4,310.65,302.84,296.21,293.15,280.34
4.12,355.96,335.65,321.4,310.65,302.9,296.21,293.09,280.34
5.493,355.9,335.71,321.34,310.59,302.96,296.27,293.15,280.28
6.866,355.77,335.65,321.28,310.59,303.02,296.27,293.09,280.34
8.24,355.59,335.65,321.34,310.59,303.02,296.34,293.09,280.34
9.614,355.34,335.65,321.34,310.59,303.09,296.34,293.09,280.34
10.987,355.02,335.59,321.28,310.59,303.09,296.4,293.15,280.34
12.36,354.77,335.53,321.34,310.59,303.15,296.4,293.15,280.4
13.733,354.4,335.46,321.28,310.53,303.15,296.4,293.21,280.4
15.106,354.15,335.4,321.28,310.59,303.15,296.46,293.15,280.34
16.481,353.71,335.28,321.28,310.59,303.21,296.46,293.21,280.34
17.854,353.46,335.15,321.21,310.53,303.21,296.52,293.27,280.34
19.227,353.02,335.09,321.21,310.59,303.21,296.59,293.27,280.34
20.6,352.65,334.9,321.21,310.59,303.21,296.52,293.27,280.4
21.973,352.21,334.71,321.15,310.59,303.27,296.65,293.27,280.4
23.347,351.84,334.59,321.09,310.59,303.27,296.65,293.34,280.34
24.721,351.46,334.4,321.03,310.59,303.34,296.65,293.4,280.34
26.094,350.96,334.21,320.96,310.65,303.34,296.71,293.4,280.34
27.467,350.59,334.03,320.9,310.65,303.34,296.71,293.46,280.34
28.84,350.15,333.78,320.84,310.65,303.4,296.71,293.52,280.4
30.214,349.71,333.59,320.78,310.65,303.4,296.71,293.52,280.34
31.588,349.27,333.34,320.65,310.65,303.46,296.84,293.59,280.34
32.961,348.84,333.15,320.59,310.59,303.46,296.84,293.65,280.34
34.334,348.4,332.96,320.46,310.65,303.46,296.84,293.71,280.34
35.708,347.96,332.71,320.4,310.65,303.46,296.9,293.71,280.34
37.081,347.46,332.53,320.34,310.59,303.46,296.96,293.77,280.34
38.455,347.09,332.28,320.21,310.65,303.52,296.96,293.77,280.34
39.828,346.46,331.96,320.15,310.59,303.52,296.96,293.77,280.34
41.201,346.09,331.78,320.03,310.59,303.59,297.02,293.71,280.34
42.575,345.59,331.59,319.96,310.59,303.59,297.02,293.77,280.34
43.948,345.21,331.28,319.9,310.59,303.59,297.09,293.77,280.34
