Date,01/02/2020,Material,Brass,3min47s,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
65735,295.77,286.65,285.4,285.53,285.4,285.65,285.65,284.84
65872,295.84,286.65,285.4,285.53,285.4,285.65,285.59,284.84
66010,295.9,286.65,285.4,285.53,285.4,285.59,285.59,284.84
66147,295.9,286.65,285.4,285.53,285.4,285.59,285.59,284.84
66284,296.02,286.65,285.4,285.53,285.46,285.59,285.59,284.84
66422,296.02,286.65,285.4,285.53,285.46,285.59,285.65,284.84
66560,296.15,286.71,285.4,285.53,285.4,285.59,285.65,284.84
66697,296.15,286.71,285.4,285.53,285.4,285.59,285.65,284.84
66834,296.21,286.71,285.34,285.53,285.46,285.65,285.59,284.84
66971,296.34,286.71,285.34,285.53,285.46,285.59,285.59,284.9
67108,296.34,286.71,285.4,285.53,285.46,285.59,285.59,284.9
67247,296.46,286.71,285.4,285.53,285.46,285.59,285.59,284.84
67384,296.46,286.71,285.4,285.53,285.4,285.59,285.65,284.84
67521,296.52,286.71,285.4,285.53,285.4,285.65,285.65,284.84
67658,296.52,286.71,285.46,285.53,285.46,285.65,285.65,284.84
67795,296.65,286.71,285.4,285.53,285.4,285.65,285.65,284.84
67933,296.77,286.71,285.4,285.53,285.4,285.65,285.65,284.9
68070,296.77,286.71,285.4,285.53,285.4,285.59,285.59,284.9
68208,296.9,286.78,285.4,285.53,285.4,285.65,285.59,284.84
68345,296.9,286.78,285.46,285.59,285.46,285.65,285.65,284.84
68483,297.02,286.78,285.46,285.59,285.46,285.65,285.65,284.84
68620,297.02,286.78,285.46,285.53,285.46,285.65,285.59,284.84
68757,297.09,286.78,285.4,285.53,285.46,285.65,285.59,284.84
68894,297.21,286.78,285.4,285.53,285.4,285.65,285.65,284.84
69031,297.21,286.78,285.46,285.53,285.4,285.65,285.65,284.84
69170,297.4,286.84,285.46,285.53,285.46,285.65,285.65,284.84
69307,297.4,286.84,285.46,285.53,285.4,285.59,285.59,284.84
69444,297.59,286.84,285.46,285.53,285.4,285.59,285.59,284.84
69581,297.59,286.84,285.46,285.53,285.4,285.59,285.65,284.78
69719,297.71,286.9,285.46,285.53,285.4,285.65,285.65,284.78
69856,297.71,286.9,285.46,285.59,285.46,285.65,285.65,284.84
69994,297.84,286.9,285.53,285.59,285.46,285.59,285.65,284.84
70131,297.96,286.9,285.53,285.53,285.46,285.59,285.59,284.84
70268,297.96,286.9,285.46,285.53,285.46,285.59,285.59,284.84
70406,298.09,286.9,285.46,285.53,285.46,285.59,285.65,284.84
70543,298.09,286.9,285.53,285.53,285.46,285.59,285.59,284.84
70680,298.34,286.9,285.46,285.59,285.4,285.59,285.59,284.84
70818,298.34,286.96,285.46,285.59,285.4,285.59,285.59,284.84
70956,298.46,286.96,285.53,285.59,285.4,285.65,285.59,284.84
71093,298.65,286.96,285.53,285.59,285.46,285.65,285.59,284.9
71230,298.65,286.96,285.53,285.53,285.46,285.59,285.59,284.9
71367,298.71,287.03,285.53,285.53,285.46,285.59,285.59,284.84
71504,298.71,287.03,285.53,285.53,285.46,285.59,285.59,284.84
71642,298.9,287.03,285.53,285.53,285.46,285.59,285.59,284.9
71780,298.9,287.09,285.53,285.53,285.46,285.59,285.59,284.9
71917,299.02,287.09,285.53,285.59,285.4,285.59,285.59,284.9
72054,299.02,287.03,285.53,285.59,285.46,285.59,285.65,284.84
72192,299.15,287.03,285.53,285.59,285.46,285.59,285.65,284.84
72329,299.27,287.09,285.53,285.59,285.46,285.59,285.59,284.9
72466,299.27,287.09,285.53,285.65,285.46,285.65,285.59,284.9
72603,299.4,287.09,285.53,285.65,285.46,285.65,285.59,284.84
72741,299.4,287.09,285.53,285.59,285.46,285.59,285.59,284.84
72879,299.59,287.09,285.53,285.59,285.46,285.59,285.65,284.84
73016,299.59,287.15,285.53,285.59,285.46,285.59,285.59,284.84
73153,299.71,287.15,285.53,285.59,285.46,285.59,285.59,284.84
73290,299.84,287.21,285.53,285.59,285.46,285.65,285.59,284.84
73427,299.84,287.21,285.53,285.59,285.46,285.65,285.59,284.84
73566,299.96,287.15,285.59,285.59,285.46,285.65,285.59,284.84
73703,299.96,287.21,285.59,285.59,285.46,285.59,285.59,284.84
73840,300.09,287.21,285.59,285.59,285.46,285.59,285.59,284.84
73977,300.09,287.28,285.59,285.59,285.46,285.59,285.59,284.9
74115,300.21,287.28,285.53,285.59,285.46,285.59,285.65,284.9
74252,300.34,287.21,285.53,285.59,285.46,285.59,285.59,284.84
74389,300.34,287.28,285.53,285.59,285.46,285.59,285.59,284.84
74527,300.52,287.28,285.53,285.59,285.46,285.65,285.59,284.84
74664,300.52,287.28,285.53,285.59,285.46,285.65,285.59,284.84
74802,300.59,287.28,285.59,285.59,285.46,285.65,285.53,284.84
74939,300.59,287.28,285.59,285.59,285.46,285.65,285.53,284.84
75076,300.59,287.28,285.53,285.59,285.46,285.65,285.59,284.84
75213,300.59,287.34,285.53,285.59,285.46,285.65,285.59,284.84
75352,300.65,287.34,285.53,285.59,285.46,285.65,285.59,284.84
75489,300.65,287.34,285.59,285.59,285.46,285.65,285.59,284.84
75626,300.65,287.4,285.59,285.59,285.46,285.65,285.59,284.84
75763,300.71,287.4,285.53,285.59,285.46,285.59,285.59,284.84
75900,300.71,287.4,285.53,285.65,285.46,285.65,285.59,284.78
76038,300.84,287.4,285.59,285.65,285.46,285.65,285.59,284.78
76176,300.84,287.4,285.59,285.59,285.46,285.65,285.59,284.84
76313,300.96,287.46,285.59,285.59,285.46,285.65,285.65,284.84
76450,301.02,287.46,285.53,285.59,285.46,285.65,285.65,284.84
76588,301.02,287.4,285.53,285.59,285.46,285.65,285.59,284.84
76725,301.21,287.4,285.53,285.59,285.46,285.59,285.59,284.84
76862,301.21,287.46,285.53,285.59,285.46,285.59,285.59,284.84
76999,301.27,287.46,285.59,285.59,285.46,285.59,285.59,284.84
77137,301.27,287.46,285.59,285.59,285.46,285.59,285.59,284.84
77275,301.34,287.46,285.53,285.59,285.46,285.59,285.59,284.84
77412,301.34,287.46,285.59,285.59,285.46,285.59,285.59,284.78
77549,301.4,287.53,285.59,285.59,285.46,285.59,285.59,284.78
77686,301.52,287.53,285.59,285.59,285.46,285.59,285.59,284.84
77824,301.52,287.53,285.59,285.59,285.46,285.59,285.65,284.84
77962,301.59,287.53,285.53,285.59,285.46,285.59,285.59,284.84
78099,301.59,287.53,285.59,285.59,285.46,285.59,285.59,284.78
78236,301.59,287.59,285.59,285.59,285.46,285.59,285.59,284.78
78373,301.59,287.59,285.59,285.59,285.4,285.59,285.59,284.84
78511,301.65,287.65,285.59,285.59,285.4,285.59,285.59,284.84
78648,301.71,287.65,285.59,285.59,285.4,285.65,285.59,284.84
78785,301.71,287.59,285.59,285.59,285.4,285.65,285.59,284.78
78923,301.84,287.65,285.59,285.59,285.4,285.59,285.59,284.78
79060,301.84,287.65,285.59,285.59,285.4,285.59,285.59,284.78
79198,301.9,287.71,285.59,285.65,285.46,285.59,285.59,284.78
79335,301.9,287.71,285.59,285.65,285.46,285.59,285.59,284.84
79472,301.9,287.65,285.59,285.59,285.46,285.59,285.59,284.84
79609,301.9,287.65,285.59,285.59,285.46,285.59,285.59,284.84
79748,301.96,287.71,285.59,285.65,285.46,285.59,285.59,284.84
79885,302.09,287.78,285.65,285.65,285.46,285.65,285.59,284.84
80022,302.09,287.78,285.65,285.59,285.46,285.65,285.59,284.78
80159,302.21,287.71,285.65,285.59,285.46,285.59,285.59,284.78
80296,302.21,287.71,285.71,285.59,285.46,285.59,285.59,284.84
80434,302.27,287.84,285.71,285.59,285.46,285.59,285.59,284.84
80572,302.27,287.84,285.84,285.59,285.46,285.59,285.59,284.78
80709,302.46,287.78,285.84,285.59,285.46,285.59,285.53,284.78
80846,302.77,287.84,285.78,285.59,285.4,285.59,285.53,284.84
80984,302.77,287.84,285.78,285.59,285.4,285.59,285.59,284.78
81121,303.02,287.84,285.78,285.65,285.46,285.59,285.59,284.78
81258,303.02,287.84,285.78,285.65,285.46,285.59,285.59,284.84
81395,303.21,287.9,285.78,285.59,285.4,285.65,285.59,284.84
81533,303.21,287.9,285.84,285.59,285.4,285.65,285.59,284.78
81671,303.4,287.96,285.84,285.59,285.46,285.65,285.59,284.78
81808,303.4,287.9,285.84,285.65,285.46,285.65,285.59,284.78
81945,303.46,287.9,285.84,285.65,285.46,285.59,285.53,284.84
82082,303.52,288.03,285.84,285.65,285.46,285.65,285.53,284.84
82220,303.52,288.03,285.78,285.65,285.4,285.65,285.59,284.78
82358,303.59,288.03,285.78,285.65,285.4,285.65,285.59,284.78
82495,303.59,288.09,285.78,285.65,285.4,285.65,285.59,284.84
82632,303.71,288.09,285.78,285.65,285.4,285.59,285.59,284.84
82769,303.71,288.09,285.71,285.65,285.4,285.59,285.59,284.78
82907,303.84,288.09,285.71,285.65,285.46,285.65,285.59,284.84
83044,303.96,288.03,285.71,285.65,285.46,285.65,285.53,284.84
83181,303.96,288.03,285.71,285.65,285.46,285.59,285.59,284.78
83319,304.09,288.03,285.71,285.65,285.46,285.59,285.59,284.78
83457,304.09,288.09,285.71,285.65,285.46,285.59,285.53,284.78
83594,304.15,288.09,285.71,285.65,285.46,285.59,285.53,284.78
83731,304.15,288.09,285.71,285.65,285.46,285.59,285.59,284.71
83868,304.21,288.09,285.78,285.65,285.53,285.59,285.59,284.71
84005,304.21,288.15,285.78,285.65,285.53,285.59,285.59,284.84
84144,304.34,288.15,285.71,285.65,285.46,285.59,285.59,284.78
84281,304.46,288.15,285.71,285.65,285.46,285.59,285.53,284.78
84418,304.46,288.21,285.71,285.65,285.46,285.65,285.53,284.78
84555,304.52,288.21,285.71,285.65,285.46,285.59,285.53,284.78
84692,304.52,288.28,285.78,285.71,285.46,285.59,285.59,284.78
84830,304.65,288.28,285.78,285.71,285.46,285.59,285.59,284.78
84967,304.65,288.28,285.78,285.65,285.53,285.59,285.59,284.78
85105,304.77,288.28,285.78,285.65,285.46,285.65,285.59,284.78
85242,304.84,288.28,285.78,285.71,285.46,285.65,285.59,284.78
85380,304.84,288.34,285.78,285.71,285.53,285.59,285.59,284.78
85517,304.96,288.34,285.78,285.65,285.53,285.59,285.53,284.78
85654,304.96,288.4,285.78,285.65,285.46,285.59,285.53,284.78
85791,305.02,288.4,285.78,285.65,285.46,285.59,285.53,284.78
85929,305.02,288.34,285.78,285.65,285.46,285.59,285.53,284.78
86067,305.09,288.34,285.78,285.65,285.46,285.65,285.53,284.78
86204,305.09,288.4,285.78,285.71,285.46,285.65,285.59,284.78
86341,305.21,288.46,285.78,285.71,285.46,285.59,285.59,284.78
86478,305.28,288.46,285.78,285.71,285.46,285.59,285.59,284.78
86616,305.28,288.46,285.78,285.71,285.53,285.59,285.59,284.78
86753,305.34,288.46,285.78,285.65,285.53,285.59,285.53,284.78
86891,305.34,288.53,285.78,285.65,285.46,285.59,285.53,284.84
87028,305.46,288.59,285.78,285.65,285.46,285.59,285.53,284.78
87165,305.46,288.59,285.78,285.65,285.53,285.59,285.59,284.78
87303,305.59,288.59,285.84,285.71,285.53,285.65,285.59,284.78
87440,305.71,288.59,285.84,285.71,285.46,285.65,285.59,284.78
87577,305.71,288.65,285.78,285.71,285.46,285.59,285.59,284.84
87715,305.78,288.65,285.84,285.71,285.46,285.59,285.53,284.84
87853,305.78,288.65,285.84,285.71,285.46,285.59,285.53,284.78
87990,305.9,288.71,285.78,285.71,285.46,285.59,285.59,284.78
88127,305.9,288.71,285.78,285.71,285.46,285.59,285.59,284.78
88264,305.9,288.65,285.78,285.71,285.46,285.59,285.59,284.78
88401,305.9,288.65,285.78,285.65,285.46,285.65,285.53,284.78
88540,306.03,288.78,285.84,285.71,285.46,285.65,285.53,284.78
88677,306.09,288.78,285.84,285.71,285.46,285.65,285.59,284.78
88814,306.09,288.71,285.84,285.65,285.46,285.59,285.59,284.78
88951,306.15,288.78,285.9,285.65,285.53,285.59,285.59,284.78
89089,306.15,288.78,285.9,285.71,285.53,285.59,285.59,284.78
89226,306.21,288.84,285.84,285.71,285.46,285.59,285.53,284.78
89363,306.21,288.84,285.84,285.71,285.46,285.65,285.53,284.78
89501,306.34,288.84,285.84,285.71,285.53,285.65,285.53,284.78
89638,306.4,288.84,285.84,285.71,285.46,285.65,285.53,284.78
89776,306.4,288.84,285.84,285.71,285.46,285.65,285.53,284.84
89913,306.4,288.9,285.84,285.71,285.53,285.65,285.59,284.84
90050,306.4,288.9,285.84,285.71,285.53,285.59,285.59,284.84
90187,306.53,288.96,285.84,285.71,285.46,285.59,285.53,284.78
90326,306.53,288.96,285.84,285.71,285.46,285.59,285.53,284.78
90463,306.53,288.96,285.84,285.78,285.46,285.59,285.59,284.78
90600,306.53,288.96,285.84,285.78,285.46,285.59,285.59,284.78
90737,306.59,288.96,285.84,285.71,285.53,285.59,285.59,284.84
90874,306.65,289.03,285.9,285.71,285.53,285.59,285.53,284.84
91012,306.65,289.03,285.9,285.71,285.53,285.65,285.53,284.78
91149,306.71,288.96,285.9,285.71,285.46,285.65,285.53,284.78
91287,306.71,288.96,285.9,285.71,285.46,285.59,285.53,284.78
91424,306.78,289.03,285.9,285.78,285.46,285.59,285.59,284.78
91561,306.78,289.03,285.9,285.78,285.46,285.59,285.59,284.78
91699,306.84,289.09,285.9,285.71,285.46,285.59,285.53,284.78
91836,306.84,289.09,285.9,285.71,285.46,285.59,285.53,284.78
91973,306.84,289.09,285.9,285.71,285.53,285.59,285.53,284.78
92111,306.84,289.15,285.9,285.71,285.53,285.59,285.53,284.78
92249,306.84,289.15,285.9,285.71,285.46,285.59,285.53,284.78
92386,306.9,289.15,285.9,285.71,285.46,285.59,285.53,284.78
92523,306.9,289.15,285.96,285.71,285.46,285.65,285.53,284.78
92660,306.96,289.15,285.96,285.71,285.46,285.65,285.59,284.84
92797,306.96,289.21,285.84,285.71,285.46,285.59,285.59,284.84
92935,306.96,289.21,285.84,285.71,285.53,285.59,285.53,284.78
93073,307.03,289.27,285.96,285.71,285.53,285.59,285.59,284.78
93210,307.03,289.27,285.84,285.71,285.46,285.59,285.59,284.84
93347,307.09,289.27,285.84,285.78,285.46,285.59,285.53,284.84
93485,307.09,289.27,285.9,285.78,285.53,285.65,285.53,284.84
93622,307.09,289.27,285.9,285.78,285.53,285.65,285.53,284.84
93759,307.09,289.27,285.9,285.71,285.46,285.59,285.53,284.84
93897,307.09,289.27,285.9,285.71,285.46,285.59,285.53,284.78
94034,307.09,289.34,285.9,285.71,285.46,285.65,285.53,284.78
94172,307.15,289.34,285.9,285.71,285.46,285.65,285.53,284.78
94309,307.21,289.4,285.9,285.78,285.46,285.65,285.59,284.78
94446,307.21,289.34,285.9,285.78,285.46,285.65,285.59,284.78
94583,307.21,289.34,285.9,285.78,285.46,285.59,285.53,284.78
94722,307.21,289.4,285.84,285.78,285.46,285.65,285.53,284.78
94859,307.21,289.4,285.84,285.71,285.46,285.65,285.53,284.78
94996,307.21,289.4,285.9,285.71,285.53,285.59,285.53,284.78
95133,307.28,289.4,285.84,285.78,285.53,285.59,285.53,284.84
95270,307.28,289.52,285.84,285.78,285.46,285.59,285.53,284.78
95408,307.28,289.46,285.84,285.71,285.53,285.59,285.53,284.78
95545,307.34,289.46,285.84,285.71,285.53,285.59,285.53,284.78
95683,307.34,289.52,285.84,285.71,285.46,285.59,285.53,284.78
95820,307.4,289.52,285.84,285.71,285.46,285.59,285.53,284.78
95958,307.4,289.52,285.9,285.71,285.53,285.59,285.53,284.78
96095,307.46,289.52,285.9,285.71,285.53,285.65,285.59,284.84
96232,307.46,289.52,285.9,285.71,285.46,285.59,285.59,284.84
96369,307.46,289.59,285.9,285.71,285.46,285.59,285.46,284.78
96507,307.53,289.59,285.9,285.71,285.46,285.59,285.46,284.84
96645,307.53,289.52,285.84,285.71,285.46,285.59,285.53,284.84
96782,307.53,289.52,285.84,285.71,285.46,285.59,285.53,284.78
96919,307.53,289.59,285.9,285.71,285.46,285.59,285.53,284.78
97056,307.59,289.59,285.9,285.71,285.46,285.59,285.46,284.84
97193,307.59,289.65,285.9,285.71,285.46,285.59,285.46,284.84
97332,307.59,289.65,285.9,285.71,285.46,285.59,285.53,284.84
97469,307.59,289.65,285.9,285.78,285.46,285.59,285.53,284.78
97606,307.59,289.71,285.9,285.78,285.46,285.59,285.46,284.78
97743,307.65,289.71,285.9,285.78,285.53,285.59,285.46,284.78
97881,307.65,289.71,285.9,285.78,285.53,285.59,285.53,284.78
98018,307.71,289.77,285.9,285.78,285.46,285.59,285.53,284.84
98156,307.71,289.77,285.9,285.78,285.46,285.59,285.53,284.84
98293,307.71,289.77,285.9,285.71,285.53,285.59,285.53,284.78
98430,307.71,289.77,285.9,285.84,285.46,285.59,285.53,284.78
98568,307.78,289.77,285.96,285.84,285.46,285.65,285.53,284.78
98705,307.78,289.77,285.96,285.78,285.46,285.59,285.53,284.84
98842,307.78,289.77,285.9,285.78,285.46,285.59,285.46,284.84
98979,307.78,289.84,285.9,285.78,285.46,285.59,285.46,284.78
99118,307.78,289.84,285.9,285.78,285.46,285.59,285.46,284.78
99255,307.78,289.9,285.96,285.78,285.46,285.59,285.53,284.84
99392,307.78,289.9,285.96,285.78,285.46,285.59,285.53,284.78
99529,307.84,289.9,285.9,285.78,285.46,285.59,285.53,284.78
99666,307.84,289.9,285.9,285.78,285.53,285.59,285.53,284.78
99804,307.84,289.9,285.96,285.78,285.53,285.59,285.53,284.78
99942,307.9,289.96,285.9,285.78,285.46,285.59,285.53,284.78
100079,307.9,289.96,285.9,285.78,285.46,285.59,285.53,284.78
100216,307.9,289.96,285.96,285.78,285.46,285.59,285.53,284.78
100354,307.9,289.96,285.96,285.78,285.46,285.59,285.53,284.78
100491,307.9,290.02,285.96,285.78,285.53,285.65,285.53,284.78
100629,307.9,290.02,285.96,285.78,285.53,285.65,285.53,284.84
100766,307.96,290.02,285.96,285.78,285.46,285.59,285.46,284.84
100903,307.96,290.02,285.96,285.78,285.46,285.59,285.46,284.78
101041,307.96,290.02,285.96,285.78,285.46,285.59,285.53,284.78
101178,307.96,290.02,285.96,285.78,285.53,285.59,285.53,284.78
101316,307.96,290.02,285.96,285.78,285.53,285.59,285.46,284.78
101453,307.96,290.09,285.96,285.78,285.46,285.59,285.46,284.84
101591,307.96,290.09,285.96,285.84,285.46,285.59,285.46,284.78
101728,308.03,290.09,285.96,285.84,285.46,285.59,285.46,284.78
101865,308.03,290.09,285.96,285.78,285.46,285.59,285.46,284.84
102003,308.09,290.09,285.96,285.78,285.46,285.59,285.53,284.84
102140,308.09,290.15,285.96,285.84,285.46,285.59,285.53,284.78
102278,308.09,290.15,285.96,285.84,285.46,285.59,285.53,284.78
102415,308.09,290.21,286.03,285.78,285.46,285.59,285.53,284.78
102552,308.09,290.21,286.03,285.78,285.46,285.59,285.46,284.78
102690,308.09,290.21,285.96,285.78,285.46,285.59,285.46,284.78
102828,308.09,290.21,286.03,285.78,285.46,285.59,285.46,284.78
102965,308.09,290.21,286.03,285.78,285.46,285.59,285.46,284.78
103102,308.09,290.21,286.03,285.78,285.46,285.59,285.53,284.78
103239,308.09,290.21,286.03,285.78,285.46,285.59,285.46,284.78
103377,308.15,290.27,286.03,285.78,285.46,285.59,285.46,284.78
103515,308.15,290.27,286.03,285.78,285.46,285.59,285.46,284.78
103652,308.15,290.27,285.96,285.78,285.46,285.59,285.46,284.78
103789,308.15,290.34,286.03,285.78,285.46,285.59,285.53,284.78
103926,308.15,290.34,286.03,285.78,285.46,285.59,285.53,284.78
104064,308.15,290.34,286.03,285.78,285.53,285.59,285.53,284.84
104202,308.21,290.34,286.03,285.84,285.46,285.59,285.53,284.84
104339,308.21,290.4,286.03,285.84,285.46,285.59,285.53,284.78
104476,308.21,290.4,286.03,285.84,285.46,285.59,285.46,284.78
104613,308.28,290.4,285.96,285.84,285.46,285.59,285.46,284.84
104751,308.28,290.4,286.03,285.78,285.46,285.53,285.53,284.78
104889,308.28,290.4,286.03,285.78,285.46,285.53,285.53,284.78
105026,308.28,290.46,286.03,285.78,285.46,285.59,285.53,284.84
105163,308.28,290.46,286.03,285.78,285.46,285.59,285.53,284.84
105300,308.28,290.46,285.96,285.84,285.46,285.59,285.53,284.78
105438,308.28,290.52,285.96,285.84,285.46,285.59,285.53,284.78
105576,308.28,290.52,286.03,285.84,285.46,285.59,285.53,284.78
105713,308.28,290.46,286.03,285.78,285.4,285.65,285.46,284.78
105850,308.28,290.46,286.03,285.78,285.4,285.65,285.46,284.78
105988,308.28,290.52,285.96,285.9,285.46,285.59,285.46,284.78
106125,308.34,290.52,285.96,285.9,285.46,285.59,285.46,284.78
106263,308.34,290.52,286.03,285.78,285.53,285.59,285.53,284.84
106400,308.34,290.59,286.03,285.78,285.53,285.59,285.53,284.84
106537,308.34,290.59,286.03,285.84,285.46,285.59,285.53,284.78
106675,308.34,290.59,286.03,285.84,285.46,285.59,285.53,284.78
106812,308.4,290.59,286.03,285.84,285.53,285.59,285.46,284.78
106950,308.4,290.59,286.03,285.84,285.46,285.65,285.46,284.78
107087,308.4,290.59,286.03,285.84,285.46,285.65,285.46,284.78
107225,308.4,290.71,286.03,285.84,285.46,285.53,285.46,284.78
107362,308.4,290.65,286.03,285.84,285.46,285.53,285.46,284.78
107499,308.4,290.65,286.03,285.84,285.46,285.59,285.53,284.84
107637,308.46,290.77,286.09,285.84,285.46,285.59,285.53,284.78
107774,308.46,290.77,286.09,285.84,285.46,285.59,285.46,284.78
107912,308.46,290.71,286.03,285.84,285.46,285.59,285.46,284.78
108049,308.46,290.71,286.03,285.84,285.46,285.59,285.46,284.78
108186,308.46,290.77,286.09,285.84,285.46,285.53,285.53,284.78
108324,308.46,290.77,286.09,285.84,285.46,285.53,285.53,284.78
108462,308.46,290.77,286.03,285.84,285.46,285.59,285.46,284.84
108599,308.46,290.77,286.03,285.84,285.46,285.59,285.46,284.84
108736,308.46,290.77,286.03,285.84,285.53,285.59,285.53,284.78
108873,308.53,290.84,286.03,285.9,285.53,285.65,285.53,284.78
109011,308.53,290.84,286.03,285.9,285.46,285.65,285.46,284.78
109149,308.53,290.9,286.03,285.84,285.46,285.59,285.46,284.78
109286,308.59,290.9,286.09,285.84,285.46,285.59,285.46,284.78
109423,308.59,290.9,286.09,285.9,285.46,285.59,285.46,284.78
109560,308.59,290.9,286.09,285.9,285.46,285.59,285.46,284.78
109699,308.59,290.9,286.09,285.84,285.46,285.53,285.53,284.78
109836,308.59,290.96,286.03,285.84,285.4,285.53,285.53,284.78
109973,308.59,290.96,286.03,285.9,285.4,285.59,285.46,284.78
110110,308.59,290.96,286.03,285.9,285.4,285.65,285.46,284.78
110247,308.59,291.02,286.09,285.84,285.53,285.65,285.46,284.78
110386,308.59,291.02,286.09,285.84,285.53,285.59,285.46,284.78
110523,308.65,290.96,286.09,285.84,285.46,285.59,285.46,284.78
110660,308.65,290.96,286.09,285.84,285.46,285.59,285.46,284.78
110797,308.65,291.02,286.09,285.84,285.4,285.59,285.46,284.78
110935,308.65,291.09,286.09,285.9,285.4,285.59,285.46,284.78
111073,308.65,291.09,286.09,285.9,285.4,285.59,285.46,284.71
111210,308.71,291.09,286.09,285.9,285.4,285.59,285.46,284.71
111347,308.71,291.09,286.09,285.9,285.46,285.59,285.46,284.84
111484,308.71,291.09,286.03,285.84,285.46,285.59,285.53,284.84
111622,308.71,291.09,286.03,285.84,285.46,285.53,285.53,284.78
111760,308.78,291.15,286.03,285.9,285.46,285.53,285.46,284.78
111897,308.78,291.15,286.03,285.9,285.46,285.53,285.53,284.78
112034,308.78,291.15,286.09,285.9,285.46,285.53,285.53,284.78
112172,308.78,291.21,286.03,285.9,285.46,285.59,285.46,284.78
112309,308.84,291.21,286.03,285.84,285.53,285.59,285.46,284.78
112447,308.9,291.21,286.09,285.84,285.53,285.59,285.46,284.78
112584,308.9,291.21,286.09,285.84,285.46,285.59,285.46,284.78
112721,308.9,291.27,286.09,285.9,285.46,285.59,285.46,284.78
112859,308.9,291.27,286.09,285.9,285.46,285.65,285.46,284.78
112996,308.96,291.27,286.09,285.9,285.46,285.65,285.53,284.71
113134,308.96,291.27,286.03,285.9,285.46,285.59,285.46,284.71
113271,309.03,291.27,286.03,285.9,285.46,285.59,285.46,284.78
113409,309.03,291.34,286.03,285.9,285.46,285.59,285.46,284.78
113546,309.03,291.34,286.03,285.9,285.46,285.59,285.46,284.78
113683,309.09,291.27,286.03,285.9,285.46,285.59,285.46,284.78
113821,309.09,291.27,286.03,285.9,285.46,285.59,285.46,284.78
113958,309.09,291.27,286.09,285.9,285.46,285.59,285.53,284.84
114096,309.09,291.34,285.96,285.9,285.46,285.59,285.53,284.84
114233,309.09,291.34,285.96,285.9,285.46,285.59,285.46,284.78
114370,309.09,291.4,286.03,285.9,285.46,285.59,285.46,284.78
114508,309.15,291.4,286.03,285.9,285.46,285.59,285.46,284.78
114646,309.21,291.4,286.03,285.9,285.46,285.59,285.53,284.78
114783,309.21,291.46,286.03,285.9,285.46,285.59,285.53,284.78
114920,309.28,291.46,285.96,285.9,285.46,285.59,285.46,284.84
115057,309.28,291.46,285.96,285.96,285.46,285.59,285.46,284.84
115195,309.28,291.46,285.96,285.96,285.46,285.59,285.53,284.84
115333,309.28,291.46,286.03,285.9,285.46,285.59,285.53,284.84
115470,309.34,291.46,286.03,285.9,285.46,285.59,285.46,284.84
115607,309.34,291.46,286.03,285.9,285.46,285.59,285.46,284.84
115744,309.34,291.52,286.03,285.9,285.46,285.59,285.46,284.84
115883,309.4,291.52,286.03,285.96,285.46,285.65,285.46,284.84
116020,309.4,291.52,286.09,285.96,285.4,285.65,285.46,284.84
116157,309.46,291.52,286.09,285.9,285.4,285.59,285.46,284.84
116294,309.46,291.59,286.09,285.9,285.46,285.59,285.46,284.84
116431,309.46,291.59,286.09,285.9,285.46,285.59,285.46,284.84
116570,309.46,291.59,286.09,285.9,285.53,285.59,285.46,284.84
116707,309.46,291.65,286.09,285.96,285.53,285.59,285.53,284.84
116844,309.46,291.65,286.09,285.96,285.46,285.65,285.46,284.84
116981,309.46,291.65,286.03,285.96,285.46,285.65,285.46,284.84
117118,309.53,291.65,286.03,285.96,285.46,285.59,285.46,284.84
117257,309.53,291.71,286.03,285.96,285.46,285.59,285.46,284.84
117394,309.53,291.71,286.03,285.96,285.46,285.59,285.46,284.84
117531,309.53,291.71,286.03,285.96,285.46,285.59,285.46,284.84
117668,309.59,291.71,286.03,285.96,285.46,285.65,285.46,284.84
117806,309.59,291.71,286.09,285.96,285.53,285.59,285.46,284.84
117944,309.59,291.77,286.03,285.96,285.53,285.59,285.46,284.84
118081,309.59,291.77,286.03,285.96,285.46,285.65,285.46,284.84
118218,309.59,291.77,286.03,285.96,285.46,285.65,285.46,284.84
118355,309.59,291.77,286.03,285.96,285.46,285.59,285.46,284.84
118493,309.59,291.77,286.03,285.96,285.46,285.59,285.46,284.84
118631,309.59,291.84,286.03,285.96,285.53,285.65,285.46,284.84
118768,309.59,291.84,286.09,286.03,285.53,285.65,285.46,284.84
118905,309.65,291.84,286.09,286.03,285.53,285.59,285.46,284.78
119043,309.65,291.84,286.09,286.03,285.53,285.59,285.46,284.84
119180,309.65,291.9,286.03,286.03,285.53,285.59,285.46,284.84
119318,309.71,291.84,286.03,285.96,285.46,285.65,285.46,284.84
119455,309.71,291.84,286.03,285.96,285.46,285.65,285.46,284.84
119592,309.84,291.9,286.03,285.96,285.46,285.65,285.4,284.84
119730,309.84,291.9,286.09,285.96,285.46,285.65,285.4,284.84
119867,309.78,291.9,286.03,286.03,285.53,285.59,285.46,284.78
120005,309.78,291.9,286.03,285.96,285.53,285.59,285.46,284.84
120142,309.78,291.96,286.09,285.96,285.53,285.65,285.46,284.84
