Date,20/02/2020,Material,Aluminum
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
12022.0,322.21,308.28,300.34,292.34,288.84,286.15,284.46,281.65
12160.0,322.21,308.28,300.34,292.34,288.84,286.15,284.4,281.65
12297.0,322.21,308.4,300.27,292.4,288.84,286.21,284.4,281.65
12434.0,322.28,308.4,300.27,292.4,288.9,286.21,284.46,281.65
12571.0,322.28,308.4,300.34,292.46,288.9,286.15,284.46,281.65
12708.0,322.28,308.4,300.4,292.46,288.84,286.15,284.46,281.65
12846.0,322.28,308.4,300.4,292.4,288.84,286.15,284.46,281.65
12983.0,322.21,308.4,300.4,292.4,288.84,286.15,284.46,281.65
13120.0,322.21,308.4,300.4,292.46,288.84,286.21,284.46,281.59
13258.0,322.21,308.4,300.46,292.46,288.9,286.21,284.46,281.59
13395.0,322.15,308.4,300.46,292.46,288.9,286.21,284.46,281.65
13533.0,322.15,308.4,300.4,292.46,288.9,286.15,284.46,281.71
13670.0,322.15,308.4,300.4,292.46,288.9,286.15,284.4,281.71
13807.0,322.15,308.46,300.4,292.46,288.9,286.21,284.4,281.59
13944.0,322.15,308.46,300.46,292.46,288.9,286.21,284.46,281.59
14082.0,322.15,308.46,300.46,292.46,288.9,286.21,284.46,281.65
14219.0,322.15,308.4,300.46,292.46,288.9,286.21,284.46,281.65
14356.0,322.15,308.4,300.46,292.46,288.9,286.21,284.46,281.59
14494.0,322.15,308.46,300.46,292.46,288.9,286.28,284.46,281.59
14631.0,322.09,308.46,300.52,292.52,288.9,286.28,284.46,281.59
14769.0,322.09,308.46,300.52,292.52,288.9,286.21,284.46,281.65
14906.0,322.09,308.46,300.52,292.52,288.9,286.21,284.46,281.65
15043.0,322.09,308.46,300.52,292.52,288.96,286.21,284.46,281.59
15180.0,322.09,308.46,300.52,292.46,288.96,286.21,284.53,281.59
15318.0,322.09,308.46,300.52,292.46,288.96,286.28,284.46,281.65
15455.0,322.03,308.53,300.59,292.52,288.96,286.28,284.46,281.59
15593.0,322.03,308.53,300.59,292.52,288.96,286.28,284.46,281.59
15730.0,322.03,308.53,300.59,292.52,288.96,286.28,284.46,281.59
15867.0,322.03,308.53,300.59,292.59,288.96,286.28,284.53,281.59
16005.0,322.03,308.53,300.59,292.59,288.96,286.21,284.53,281.65
16142.0,322.03,308.53,300.59,292.52,288.96,286.21,284.46,281.65
16279.0,322.03,308.53,300.59,292.52,288.96,286.21,284.46,281.59
16416.0,322.03,308.53,300.59,292.59,288.96,286.21,284.46,281.65
16553.0,322.03,308.53,300.59,292.59,288.96,286.28,284.46,281.65
16691.0,321.96,308.59,300.59,292.59,288.96,286.28,284.46,281.59
16829.0,321.96,308.59,300.65,292.59,288.96,286.28,284.46,281.59
16966.0,321.96,308.59,300.65,292.59,289.03,286.28,284.46,281.65
17103.0,321.96,308.65,300.65,292.59,289.03,286.28,284.53,281.65
17241.0,321.96,308.65,300.65,292.59,289.03,286.34,284.53,281.59
17378.0,321.9,308.59,300.65,292.59,289.03,286.34,284.53,281.59
17515.0,321.9,308.59,300.71,292.59,289.03,286.28,284.53,281.59
17652.0,321.9,308.59,300.71,292.59,289.03,286.28,284.46,281.59
17789.0,321.9,308.59,300.71,292.65,288.96,286.34,284.53,281.59
17927.0,321.84,308.59,300.71,292.65,289.03,286.34,284.53,281.59
18065.0,321.84,308.65,300.71,292.65,289.03,286.28,284.46,281.59
18202.0,321.9,308.65,300.71,292.65,289.03,286.28,284.46,281.59
18339.0,321.84,308.59,300.71,292.65,289.03,286.28,284.53,281.65
18477.0,321.84,308.59,300.71,292.65,289.09,286.34,284.53,281.65
18614.0,321.78,308.59,300.71,292.65,289.09,286.34,284.53,281.59
18751.0,321.78,308.59,300.77,292.65,289.09,286.34,284.53,281.59
18888.0,321.78,308.65,300.77,292.65,289.09,286.34,284.53,281.65
19025.0,321.78,308.65,300.77,292.71,289.09,286.34,284.53,281.65
19164.0,321.78,308.65,300.77,292.71,289.09,286.34,284.53,281.59
19301.0,321.78,308.65,300.77,292.65,289.09,286.34,284.46,281.65
19438.0,321.78,308.65,300.77,292.65,289.09,286.34,284.46,281.65
19575.0,321.71,308.59,300.77,292.65,289.09,286.34,284.53,281.65
19713.0,321.71,308.59,300.77,292.65,289.09,286.4,284.53,281.65
19850.0,321.65,308.65,300.77,292.71,289.09,286.4,284.46,281.59
19987.0,321.65,308.65,300.77,292.71,289.09,286.34,284.46,281.59
20124.0,321.65,308.65,300.77,292.71,289.09,286.34,284.59,281.65
20261.0,321.65,308.65,300.77,292.71,289.09,286.34,284.53,281.59
20400.0,321.65,308.65,300.84,292.71,289.09,286.34,284.53,281.59
20537.0,321.65,308.59,300.84,292.77,289.15,286.4,284.53,281.59
20674.0,321.59,308.59,300.84,292.77,289.15,286.4,284.53,281.59
20811.0,321.59,308.65,300.84,292.71,289.15,286.4,284.53,281.59
20948.0,321.59,308.65,300.84,292.71,289.15,286.4,284.53,281.59
21086.0,321.53,308.65,300.84,292.71,289.15,286.4,284.59,281.59
21223.0,321.53,308.65,300.77,292.71,289.15,286.4,284.59,281.59
21360.0,321.53,308.65,300.84,292.77,289.15,286.4,284.53,281.59
21497.0,321.53,308.65,300.84,292.77,289.15,286.4,284.59,281.59
21636.0,321.53,308.65,300.84,292.77,289.15,286.4,284.59,281.59
21773.0,321.53,308.65,300.84,292.77,289.15,286.4,284.53,281.59
21910.0,321.4,308.71,300.84,292.77,289.15,286.34,284.53,281.59
22047.0,321.46,308.71,300.84,292.77,289.21,286.34,284.53,281.59
22184.0,321.46,308.65,300.9,292.84,289.21,286.4,284.53,281.59
22322.0,321.4,308.65,300.9,292.84,289.21,286.4,284.53,281.59
22459.0,321.4,308.65,300.9,292.77,289.15,286.4,284.53,281.59
22596.0,321.34,308.65,300.9,292.77,289.15,286.4,284.59,281.59
22733.0,321.34,308.65,300.9,292.84,289.15,286.4,284.53,281.59
22872.0,321.34,308.65,300.9,292.77,289.15,286.4,284.53,281.59
23009.0,321.28,308.65,300.9,292.77,289.21,286.46,284.53,281.59
23146.0,321.28,308.71,300.9,292.77,289.21,286.46,284.53,281.65
23283.0,321.34,308.71,300.9,292.77,289.21,286.46,284.59,281.65
23420.0,321.34,308.65,300.9,292.84,289.21,286.4,284.59,281.59
23558.0,321.28,308.65,300.96,292.84,289.27,286.4,284.59,281.59
23695.0,321.28,308.65,300.96,292.84,289.21,286.4,284.59,281.59
23832.0,321.21,308.65,300.96,292.84,289.21,286.4,284.53,281.59
23969.0,321.21,308.65,300.96,292.84,289.27,286.46,284.53,281.59
24108.0,321.15,308.65,300.96,292.84,289.27,286.46,284.53,281.65
24245.0,321.21,308.65,300.96,292.84,289.27,286.46,284.59,281.65
24382.0,321.21,308.65,300.96,292.84,289.27,286.46,284.59,281.59
24519.0,321.09,308.65,300.96,292.84,289.27,286.46,284.59,281.59
24656.0,321.09,308.65,300.96,292.84,289.27,286.46,284.59,281.59
24794.0,321.09,308.65,301.02,292.84,289.27,286.46,284.59,281.59
24931.0,321.09,308.65,301.02,292.84,289.27,286.46,284.59,281.59
25068.0,321.15,308.65,301.02,292.96,289.27,286.46,284.59,281.59
25206.0,321.15,308.65,301.02,292.9,289.27,286.46,284.59,281.59
25344.0,321.03,308.65,301.02,292.9,289.27,286.46,284.59,281.59
25481.0,321.03,308.65,301.02,292.9,289.34,286.46,284.59,281.59
25618.0,321.03,308.65,301.02,292.9,289.34,286.53,284.59,281.65
25755.0,320.96,308.65,301.02,292.96,289.34,286.53,284.59,281.65
25892.0,320.96,308.65,301.02,292.96,289.34,286.46,284.59,281.59
26030.0,320.9,308.65,301.02,292.96,289.34,286.46,284.59,281.59
26167.0,320.9,308.65,301.02,292.96,289.34,286.46,284.65,281.59
26304.0,320.9,308.65,301.02,292.96,289.34,286.46,284.65,281.59
26442.0,320.9,308.65,301.02,292.96,289.34,286.53,284.59,281.59
26579.0,320.9,308.65,301.02,292.96,289.34,286.53,284.59,281.59
26717.0,320.84,308.65,301.09,292.96,289.34,286.53,284.59,281.59
26854.0,320.84,308.65,301.09,292.96,289.34,286.53,284.59,281.59
26991.0,320.84,308.65,301.09,292.96,289.34,286.53,284.65,281.59
27128.0,320.84,308.65,301.09,292.96,289.34,286.53,284.65,281.59
27266.0,320.84,308.65,301.09,292.96,289.34,286.53,284.65,281.65
27403.0,320.84,308.65,301.15,292.96,289.34,286.53,284.65,281.65
27540.0,320.71,308.65,301.15,292.96,289.4,286.53,284.65,281.65
27678.0,320.71,308.65,301.09,292.96,289.4,286.46,284.59,281.65
27815.0,320.71,308.65,301.09,293.02,289.34,286.46,284.59,281.59
27953.0,320.71,308.65,301.09,293.02,289.34,286.53,284.65,281.59
28090.0,320.71,308.65,301.09,293.02,289.34,286.53,284.65,281.59
28227.0,320.65,308.65,301.09,293.02,289.4,286.53,284.65,281.59
28364.0,320.65,308.65,301.09,293.09,289.4,286.53,284.65,281.59
28502.0,320.65,308.65,301.09,293.09,289.4,286.53,284.59,281.59
